,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
382,4,6:03.0,,N. Mirotić makes 3-pt jump shot from 31 ft (assist by J. Butler),79,95
383,4,6:02.0,New York full timeout,,79,95
384,4,6:02.0,R. Lopez enters the game for K. Porziņģis,,79,95
385,4,5:38.0,Turnover by A. Afflalo (bad pass; steal by N. Mirotić),,79,95
386,4,5:19.0,,D. McDermott misses 2-pt layup from 1 ft,79,95
387,4,5:18.0,Defensive rebound by C. Anthony,,79,95
388,4,5:11.0,L. Thomas misses 3-pt jump shot from 22 ft,,79,95
389,4,5:10.0,,Defensive rebound by E. Moore,79,95
390,4,4:48.0,,J. Butler makes 2-pt layup from 1 ft,79,97
391,4,4:35.0,Shooting foul by B. Portis (drawn by C. Anthony),,79,97
392,4,4:35.0,New York full timeout,,79,97
393,4,4:35.0,D. Williams enters the game for L. Thomas,,79,97
394,4,4:35.0,C. Anthony makes free throw 1 of 2,,80,97
395,4,4:35.0,C. Anthony makes free throw 2 of 2,,81,97
396,4,4:12.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Butler),81,100
397,4,3:56.0,A. Afflalo misses 3-pt jump shot from 25 ft,,81,100
398,4,3:55.0,,Defensive rebound by N. Mirotić,81,100
399,4,3:49.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by J. Butler),81,103
400,4,3:47.0,New York full timeout,,81,103
401,4,3:47.0,,T. Snell enters the game for J. Butler,81,103
402,4,3:33.0,K. Séraphin enters the game for C. Anthony,,81,103
403,4,3:33.0,J. Grant enters the game for R. Lopez,,81,103
404,4,3:33.0,S. Vujačić enters the game for J. Calderón,,81,103
405,4,3:33.0,J. Grant misses 2-pt layup from 2 ft,,81,103
406,4,3:33.0,Offensive rebound by K. Séraphin,,81,103
407,4,3:33.0,Personal foul by T. Snell (drawn by K. Séraphin),,81,103
408,4,3:33.0,K. Séraphin misses free throw 1 of 2,,81,103
409,4,3:33.0,Offensive rebound by Team,,81,103
410,4,3:33.0,K. Séraphin misses free throw 2 of 2,,81,103
411,4,3:32.0,,Defensive rebound by N. Mirotić,81,103
412,4,3:14.0,,T. Snell makes 2-pt jump shot from 21 ft (assist by D. McDermott),81,105
413,4,2:49.0,D. Williams misses 3-pt jump shot from 25 ft,,81,105
414,4,2:48.0,,Defensive rebound by T. Snell,81,105
415,4,2:29.0,,B. Portis misses 2-pt jump shot from 4 ft (block by K. Séraphin),81,105
416,4,2:27.0,Defensive rebound by S. Vujačić,,81,105
417,4,2:17.0,A. Afflalo misses 2-pt jump shot from 20 ft,,81,105
418,4,2:16.0,,Defensive rebound by T. Snell,81,105
419,4,2:11.0,,Turnover by E. Moore (bad pass),81,105
420,4,2:11.0,,C. Bairstow enters the game for N. Mirotić,81,105
421,4,1:54.0,S. Vujačić misses 2-pt jump shot from 23 ft,,81,105
422,4,1:53.0,,Defensive rebound by C. Bairstow,81,105
423,4,1:41.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by E. Moore),81,108
424,4,1:25.0,K. Séraphin misses 2-pt jump shot from 13 ft,,81,108
425,4,1:24.0,,Defensive rebound by B. Portis,81,108
426,4,1:11.0,,C. Bairstow misses 2-pt layup from 1 ft (block by J. Grant),81,108
427,4,1:09.0,,Offensive rebound by C. Bairstow,81,108
428,4,1:09.0,,C. Bairstow misses 2-pt layup from 1 ft,81,108
429,4,1:07.0,Defensive rebound by J. Grant,,81,108
430,4,0:57.0,K. Séraphin misses 2-pt hook shot from 10 ft,,81,108
431,4,0:55.0,,Defensive rebound by B. Portis,81,108
432,4,0:33.0,,T. Snell misses 2-pt jump shot from 21 ft,81,108
433,4,0:33.0,,Offensive rebound by Team,81,108
434,4,0:33.0,,Turnover by Team (shot clock),81,108
435,4,0:21.0,J. Grant misses 2-pt jump shot from 18 ft,,81,108
436,4,0:20.0,Offensive rebound by J. Grant,,81,108
437,4,0:10.0,J. Grant misses 3-pt jump shot from 24 ft,,81,108
438,4,0:09.0,,Defensive rebound by T. Snell,81,108
