,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
392,4,6:45.0,J. Teague misses 2-pt layup from 2 ft,,88,81
393,4,6:44.0,Offensive rebound by P. Millsap,,88,81
394,4,6:29.0,J. Teague makes 2-pt layup from 1 ft (assist by P. Millsap),,90,81
395,4,6:11.0,,Turnover by P. Gasol (bad pass; steal by K. Bazemore),90,81
396,4,5:59.0,Turnover by K. Bazemore (bad pass),,90,81
397,4,5:59.0,,Chicago full timeout,90,81
398,4,5:45.0,,D. Rose misses 2-pt jump shot from 15 ft,90,81
399,4,5:44.0,Defensive rebound by A. Horford,,90,81
400,4,5:23.0,K. Bazemore misses 2-pt layup from 1 ft,,90,81
401,4,5:21.0,,Defensive rebound by T. Gibson,90,81
402,4,5:08.0,,P. Gasol misses 2-pt jump shot from 19 ft,90,81
403,4,5:06.0,,Offensive rebound by T. Gibson,90,81
404,4,5:00.0,,J. Butler makes 3-pt jump shot from 23 ft (assist by A. Brooks),90,84
405,4,4:39.0,J. Teague misses 2-pt jump shot from 18 ft,,90,84
406,4,4:38.0,,Defensive rebound by J. Butler,90,84
407,4,4:34.0,,P. Gasol makes 2-pt dunk at rim (assist by J. Butler),90,86
408,4,4:33.0,Atlanta full timeout,,90,86
409,4,4:33.0,K. Korver enters the game for K. Bazemore,,90,86
410,4,4:13.0,P. Millsap misses 2-pt layup from 2 ft (block by T. Gibson),,90,86
411,4,4:11.0,Offensive rebound by P. Millsap,,90,86
412,4,4:09.0,P. Millsap makes 2-pt jump shot from 7 ft,,92,86
413,4,3:51.0,,A. Brooks makes 2-pt layup from 3 ft (assist by J. Butler),92,88
414,4,3:38.0,P. Millsap misses 3-pt jump shot from 24 ft,,92,88
415,4,3:37.0,,Defensive rebound by D. Rose,92,88
416,4,3:30.0,,D. Rose misses 2-pt jump shot from 18 ft,92,88
417,4,3:29.0,,Offensive rebound by J. Butler,92,88
418,4,3:26.0,,P. Gasol misses 2-pt jump shot from 23 ft,92,88
419,4,3:24.0,Defensive rebound by A. Horford,,92,88
420,4,3:05.0,K. Korver misses 2-pt jump shot from 19 ft,,92,88
421,4,3:02.0,,Defensive rebound by T. Gibson,92,88
422,4,2:55.0,,A. Brooks makes 3-pt jump shot from 24 ft,92,91
423,4,2:34.0,Shooting foul by T. Gibson (drawn by A. Horford),,92,91
424,4,2:34.0,A. Horford makes free throw 1 of 2,,93,91
425,4,2:34.0,K. Bazemore enters the game for K. Korver,,93,91
426,4,2:34.0,A. Horford misses free throw 2 of 2,,93,91
427,4,2:33.0,,Defensive rebound by P. Gasol,93,91
428,4,2:13.0,,D. Rose misses 2-pt jump shot from 9 ft,93,91
429,4,2:12.0,Defensive rebound by K. Bazemore,,93,91
430,4,1:48.0,J. Teague misses 3-pt jump shot from 26 ft,,93,91
431,4,1:47.0,,Defensive rebound by A. Brooks,93,91
432,4,1:40.0,,A. Brooks makes 2-pt layup from 2 ft,93,93
433,4,1:29.0,P. Millsap misses 2-pt jump shot from 8 ft (block by T. Gibson),,93,93
434,4,1:27.0,,Defensive rebound by T. Gibson,93,93
435,4,1:12.0,,T. Gibson misses 2-pt jump shot from 19 ft,93,93
436,4,1:10.0,Defensive rebound by K. Bazemore,,93,93
437,4,1:07.0,Shooting foul by A. Brooks (drawn by K. Bazemore),,93,93
438,4,1:07.0,K. Bazemore makes free throw 1 of 2,,94,93
439,4,1:07.0,K. Bazemore misses free throw 2 of 2,,94,93
440,4,1:06.0,,Defensive rebound by P. Gasol,94,93
441,4,1:06.0,,Chicago full timeout,94,93
442,4,0:47.0,,D. Rose misses 2-pt layup from 1 ft (block by A. Horford),94,93
443,4,0:45.0,Defensive rebound by P. Millsap,,94,93
444,4,0:40.0,Shooting foul by A. Brooks (drawn by T. Sefolosha),,94,93
445,4,0:40.0,T. Sefolosha makes free throw 1 of 2,,95,93
446,4,0:40.0,T. Sefolosha makes free throw 2 of 2,,96,93
447,4,0:28.0,,J. Butler misses 3-pt jump shot from 23 ft,96,93
448,4,0:26.0,Defensive rebound by K. Bazemore,,96,93
449,4,0:22.0,Personal take foul by P. Gasol,,96,93
450,4,0:22.0,J. Teague makes free throw 1 of 2,,97,93
451,4,0:22.0,J. Teague makes free throw 2 of 2,,98,93
452,4,0:22.0,,Chicago full timeout,98,93
453,4,0:22.0,,M. Dunleavy enters the game for A. Brooks,98,93
454,4,0:20.0,,J. Butler makes 3-pt jump shot from 26 ft (assist by P. Gasol),98,96
455,4,0:20.0,,Shooting foul by P. Millsap (drawn by J. Butler),98,96
456,4,0:20.0,,B. Portis enters the game for P. Gasol,98,96
457,4,0:20.0,,J. Holiday enters the game for M. Dunleavy,98,96
458,4,0:20.0,,J. Butler makes free throw 1 of 1,98,97
459,4,0:20.0,Atlanta full timeout,,98,97
460,4,0:20.0,K. Korver enters the game for P. Millsap,,98,97
461,4,0:14.0,Personal foul by J. Butler,,98,97
462,4,0:14.0,K. Korver makes free throw 1 of 2,,99,97
463,4,0:14.0,,P. Gasol enters the game for J. Holiday,99,97
464,4,0:14.0,P. Millsap enters the game for J. Teague,,99,97
465,4,0:14.0,K. Korver makes free throw 2 of 2,,100,97
466,4,0:14.0,,Chicago full timeout,100,97
467,4,0:14.0,J. Teague enters the game for K. Korver,,100,97
468,4,0:14.0,,M. Dunleavy enters the game for B. Portis,100,97
469,4,0:08.0,,M. Dunleavy misses 2-pt layup from 1 ft,100,97
470,4,0:07.0,Defensive rebound by P. Millsap,,100,97
471,4,0:07.0,Personal foul by M. Dunleavy,,100,97
472,4,0:07.0,J. Teague makes free throw 1 of 2,,101,97
473,4,0:07.0,J. Teague makes free throw 2 of 2,,102,97
474,4,0:00.0,,D. Rose makes 3-pt jump shot from 24 ft,102,100
