,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW ORLEANS_ACTION,ORLANDO_SCORE,NEW ORLEANS_SCORE
386,4,6:56.0,,A. Davis misses free throw 2 of 2,87,78
387,4,6:55.0,Defensive rebound by T. Harris,,87,78
388,4,6:39.0,E. Fournier misses 3-pt jump shot from 25 ft,,87,78
389,4,6:37.0,Offensive rebound by T. Harris,,87,78
390,4,6:37.0,T. Harris makes 2-pt dunk at rim,,89,78
391,4,6:27.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by A. Davis),89,81
392,4,6:10.0,V. Oladipo misses 3-pt jump shot from 24 ft,,89,81
393,4,6:09.0,,Defensive rebound by J. Holiday,89,81
394,4,6:03.0,,Shooting foul by N. Vučević (drawn by J. Holiday),89,81
395,4,6:03.0,,J. Holiday makes free throw 1 of 2,89,82
396,4,6:03.0,E. Payton enters the game for S. Napier,,89,82
397,4,6:03.0,,J. Holiday makes free throw 2 of 2,89,83
398,4,5:48.0,N. Vučević misses 2-pt jump shot from 6 ft (block by A. Davis),,89,83
399,4,5:46.0,,Defensive rebound by L. Babbitt,89,83
400,4,5:37.0,,A. Davis misses 3-pt jump shot from 25 ft,89,83
401,4,5:37.0,Defensive rebound by E. Payton,,89,83
402,4,5:28.0,N. Vučević makes 2-pt jump shot from 12 ft (assist by E. Payton),,91,83
403,4,5:13.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),91,85
404,4,4:48.0,E. Payton misses 3-pt jump shot from 25 ft,,91,85
405,4,4:47.0,,Defensive rebound by L. Babbitt,91,85
406,4,4:38.0,,J. Holiday misses 2-pt jump shot from 13 ft,91,85
407,4,4:38.0,Defensive rebound by Team,,91,85
408,4,4:38.0,Official timeout,,91,85
409,4,4:38.0,,R. Anderson enters the game for D. Cunningham,91,85
410,4,4:17.0,E. Payton makes 2-pt dunk at rim (assist by E. Fournier),,93,85
411,4,3:58.0,,Shooting block foul by E. Fournier (drawn by J. Holiday),93,85
412,4,3:58.0,,J. Holiday misses free throw 1 of 2,93,85
413,4,3:58.0,,Offensive rebound by Team,93,85
414,4,3:58.0,,J. Holiday makes free throw 2 of 2,93,86
415,4,3:37.0,V. Oladipo makes 2-pt layup from 1 ft (assist by E. Fournier),,95,86
416,4,3:27.0,,Turnover by J. Holiday (lost ball; steal by E. Fournier),95,86
417,4,3:23.0,Turnover by V. Oladipo (bad pass; steal by R. Anderson),,95,86
418,4,3:17.0,,Personal foul by E. Payton (drawn by J. Holiday),95,86
419,4,3:17.0,,J. Holiday makes free throw 1 of 2,95,87
420,4,3:17.0,,J. Holiday misses free throw 2 of 2,95,87
421,4,3:15.0,Defensive rebound by N. Vučević,,95,87
422,4,3:03.0,N. Vučević misses 2-pt jump shot from 17 ft,,95,87
423,4,3:02.0,,Defensive rebound by R. Anderson,95,87
424,4,2:46.0,,L. Babbitt makes 3-pt jump shot from 25 ft,95,90
425,4,2:30.0,E. Fournier misses 2-pt jump shot from 18 ft,,95,90
426,4,2:30.0,Offensive rebound by E. Payton,,95,90
427,4,2:24.0,E. Payton misses 2-pt layup from 2 ft (block by A. Davis),,95,90
428,4,2:23.0,,Defensive rebound by A. Davis,95,90
429,4,2:08.0,,L. Babbitt misses 3-pt jump shot from 22 ft,95,90
430,4,2:08.0,Defensive rebound by N. Vučević,,95,90
431,4,1:48.0,N. Vučević makes 2-pt hook shot from 5 ft,,97,90
432,4,1:35.0,,J. Holiday misses 2-pt jump shot from 4 ft,97,90
433,4,1:33.0,Defensive rebound by T. Harris,,97,90
434,4,1:22.0,,Violation by R. Anderson (kicked ball),97,90
435,4,1:22.0,,New Orleans full timeout,97,90
436,4,1:13.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,100,90
437,4,0:59.0,,A. Davis makes 2-pt dunk at rim (assist by E. Gordon),100,92
438,4,0:40.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),,103,92
439,4,0:40.0,,New Orleans full timeout,103,92
440,4,0:34.0,,E. Gordon misses 2-pt jump shot from 2 ft,103,92
441,4,0:34.0,,Offensive rebound by E. Gordon,103,92
442,4,0:34.0,,E. Gordon misses 2-pt layup from 2 ft,103,92
443,4,0:34.0,,Offensive rebound by Team,103,92
444,4,0:34.0,Loose ball foul by T. Harris (drawn by R. Anderson),,103,92
445,4,0:34.0,,R. Anderson makes free throw 1 of 2,103,93
446,4,0:34.0,,R. Anderson makes free throw 2 of 2,103,94
447,4,0:28.0,Personal foul by A. Davis (drawn by N. Vučević),,103,94
448,4,0:11.0,N. Vučević misses 2-pt jump shot from 16 ft,,103,94
449,4,0:10.0,,Defensive rebound by L. Babbitt,103,94
450,4,0:04.0,,J. Holiday misses 3-pt jump shot from 25 ft,103,94
451,4,0:02.0,Defensive rebound by N. Vučević,,103,94
