,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHICAGO_ACTION,PHILADELPHIA_SCORE,CHICAGO_SCORE
389,4,2:17.0,,Shooting foul by I. Smith (drawn by N. Mirotić),100,109
390,4,2:17.0,,N. Mirotić makes free throw 1 of 2,100,110
391,4,2:17.0,,N. Mirotić makes free throw 2 of 2,100,111
392,4,2:03.0,H. Thompson makes 2-pt layup from 1 ft (assist by K. Marshall),,102,111
393,4,1:40.0,,D. McDermott makes 2-pt jump shot from 13 ft,102,113
394,4,1:31.0,Turnover by R. Covington (dbl dribble),,102,113
395,4,1:22.0,,D. McDermott misses 3-pt jump shot from 25 ft,102,113
396,4,1:21.0,,Offensive rebound by B. Portis,102,113
397,4,1:20.0,,B. Portis misses 2-pt layup from 1 ft,102,113
398,4,1:18.0,,Offensive rebound by B. Portis,102,113
399,4,1:17.0,,B. Portis misses 2-pt layup from 1 ft,102,113
400,4,1:14.0,Defensive rebound by R. Covington,,102,113
401,4,1:10.0,Shooting foul by J. Holiday (drawn by R. Covington),,102,113
402,4,1:10.0,R. Covington makes free throw 1 of 3,,103,113
403,4,1:10.0,R. Covington makes free throw 2 of 3,,104,113
404,4,1:10.0,R. Covington makes free throw 3 of 3,,105,113
405,4,0:49.0,,T. Snell makes 2-pt jump shot from 4 ft,105,115
406,4,0:48.0,Philadelphia full timeout,,105,115
407,4,0:43.0,R. Covington misses 3-pt jump shot from 23 ft,,105,115
408,4,0:42.0,,Defensive rebound by B. Portis,105,115
409,4,0:19.0,,T. Snell misses 2-pt jump shot from 9 ft,105,115
410,4,0:18.0,Defensive rebound by K. Marshall,,105,115
411,4,0:03.0,I. Smith misses 3-pt jump shot from 27 ft,,105,115
412,4,0:02.0,,Defensive rebound by N. Mirotić,105,115
