,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
389,4,7:29.0,J. Dudley enters the game for O. Porter,,65,89
390,4,7:29.0,,J. Crowder enters the game for J. Jerebko,65,89
391,4,7:29.0,M. Gortat makes free throw 2 of 2,,66,89
392,4,7:14.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by K. Olynyk),66,92
393,4,7:01.0,J. Wall makes 2-pt layup from 2 ft (assist by B. Beal),,68,92
394,4,7:01.0,Shooting foul by I. Thomas (drawn by J. Wall),,68,92
395,4,7:01.0,J. Wall makes free throw 1 of 1,,69,92
396,4,6:49.0,,Shooting foul by J. Wall (drawn by D. Lee),69,92
397,4,6:49.0,,D. Lee makes free throw 1 of 2,69,93
398,4,6:49.0,,D. Lee makes free throw 2 of 2,69,94
399,4,6:39.0,J. Wall makes 2-pt jump shot from 19 ft,,71,94
400,4,6:15.0,,I. Thomas makes 2-pt jump shot from 13 ft (assist by D. Lee),71,96
401,4,6:04.0,J. Wall misses 2-pt jump shot from 19 ft,,71,96
402,4,6:04.0,,Defensive rebound by I. Thomas,71,96
403,4,5:56.0,,D. Lee makes 2-pt layup from 1 ft (assist by I. Thomas),71,98
404,4,5:56.0,Washington full timeout,,71,98
405,4,5:56.0,Official timeout,,71,98
406,4,5:56.0,,T. Zeller enters the game for I. Thomas,71,98
407,4,5:56.0,,R. Hunter enters the game for D. Lee,71,98
408,4,5:56.0,R. Sessions enters the game for M. Gortat,,71,98
409,4,5:56.0,K. Humphries enters the game for B. Beal,,71,98
410,4,5:56.0,G. Temple enters the game for J. Wall,,71,98
411,4,5:41.0,K. Oubre misses 3-pt jump shot from 24 ft,,71,98
412,4,5:40.0,,Defensive rebound by R. Hunter,71,98
413,4,5:27.0,,J. Crowder makes 2-pt layup from 2 ft (assist by R. Hunter),71,100
414,4,5:14.0,R. Sessions makes 2-pt jump shot from 4 ft,,73,100
415,4,4:56.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Crowder),73,103
416,4,4:48.0,Personal foul by T. Rozier (drawn by G. Temple),,73,103
417,4,4:48.0,,J. Jerebko enters the game for J. Crowder,73,103
418,4,4:42.0,J. Dudley misses 2-pt jump shot from 19 ft,,73,103
419,4,4:42.0,,Defensive rebound by R. Hunter,73,103
420,4,4:24.0,,Shooting foul by K. Humphries (drawn by J. Jerebko),73,103
421,4,4:24.0,,J. Jerebko makes free throw 1 of 2,73,104
422,4,4:24.0,,J. Jerebko misses free throw 2 of 2,73,104
423,4,4:22.0,Defensive rebound by G. Temple,,73,104
424,4,4:07.0,R. Sessions misses 2-pt jump shot from 14 ft,,73,104
425,4,4:07.0,,Defensive rebound by J. Jerebko,73,104
426,4,3:56.0,,T. Zeller misses 2-pt layup from 2 ft (block by K. Humphries),73,104
427,4,3:54.0,,Offensive rebound by J. Jerebko,73,104
428,4,3:52.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Jerebko),73,107
429,4,3:52.0,,Flagrant foul type 1 by K. Humphries (drawn by T. Zeller),73,107
430,4,3:52.0,,T. Zeller makes flagrant free throw 1 of 1,73,108
431,4,3:31.0,,R. Hunter misses 3-pt jump shot from 23 ft,73,108
432,4,3:30.0,Defensive rebound by Team,,73,108
433,4,3:15.0,K. Oubre misses 2-pt layup from 1 ft,,73,108
434,4,3:14.0,,Defensive rebound by R. Hunter,73,108
435,4,3:00.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by T. Rozier),73,111
436,4,2:44.0,K. Oubre misses 2-pt jump shot from 5 ft (block by J. Jerebko),,73,111
437,4,2:43.0,Offensive rebound by K. Humphries,,73,111
438,4,2:38.0,R. Sessions misses 3-pt jump shot from 23 ft,,73,111
439,4,2:37.0,Offensive rebound by J. Dudley,,73,111
440,4,2:32.0,Turnover by K. Humphries (bad pass; steal by T. Zeller),,73,111
441,4,2:24.0,,T. Rozier misses 2-pt jump shot from 20 ft,73,111
442,4,2:22.0,Defensive rebound by K. Humphries,,73,111
443,4,2:20.0,Turnover by G. Temple (step out of bounds),,73,111
444,4,2:20.0,,Boston full timeout,73,111
445,4,2:09.0,,T. Zeller misses 2-pt hook shot from 6 ft,73,111
446,4,2:09.0,Defensive rebound by K. Oubre,,73,111
447,4,1:54.0,K. Humphries misses 2-pt jump shot from 17 ft,,73,111
448,4,1:53.0,,Defensive rebound by J. Jerebko,73,111
449,4,1:42.0,,R. Hunter misses 2-pt jump shot from 22 ft,73,111
450,4,1:42.0,Defensive rebound by K. Oubre,,73,111
451,4,1:36.0,Shooting foul by T. Zeller (drawn by K. Oubre),,73,111
452,4,1:36.0,K. Oubre makes free throw 1 of 2,,74,111
453,4,1:36.0,K. Oubre makes free throw 2 of 2,,75,111
454,4,1:25.0,,Turnover by T. Zeller (traveling),75,111
455,4,1:25.0,D. Blair enters the game for J. Dudley,,75,111
456,4,1:16.0,Personal foul by R. Hunter (drawn by G. Temple),,75,111
457,4,1:16.0,G. Temple makes free throw 1 of 2,,76,111
458,4,1:16.0,G. Temple misses free throw 2 of 2,,76,111
459,4,1:15.0,,Defensive rebound by K. Olynyk,76,111
460,4,1:02.0,,T. Rozier misses 2-pt layup from 2 ft,76,111
461,4,1:01.0,Defensive rebound by K. Oubre,,76,111
462,4,0:52.0,K. Oubre misses 2-pt layup from 2 ft,,76,111
463,4,0:51.0,Offensive rebound by D. Blair,,76,111
464,4,0:50.0,D. Blair misses 2-pt layup from 1 ft,,76,111
465,4,0:49.0,,Defensive rebound by T. Zeller,76,111
466,4,0:36.0,,T. Zeller misses 2-pt jump shot from 17 ft,76,111
467,4,0:35.0,Defensive rebound by K. Humphries,,76,111
468,4,0:30.0,G. Temple makes 2-pt layup from 1 ft,,78,111
469,4,0:07.0,,T. Rozier misses 2-pt jump shot from 18 ft,78,111
470,4,0:06.0,Defensive rebound by K. Oubre,,78,111
471,4,0:00.0,K. Oubre misses 2-pt jump shot from 17 ft (block by K. Olynyk),,78,111
472,4,0:00.0,Offensive rebound by Team,,78,111
