,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
384,4,2:21.0,Turnover by A. Afflalo (bad pass; steal by D. Sloan),,92,104
385,4,2:17.0,,J. Johnson makes 2-pt jump shot from 5 ft (assist by T. Young),92,106
386,4,2:16.0,New York full timeout,,92,106
387,4,2:02.0,A. Afflalo misses 3-pt jump shot from 22 ft,,92,106
388,4,2:01.0,,Defensive rebound by T. Young,92,106
389,4,1:48.0,,Turnover by J. Johnson (bad pass; steal by K. Porziņģis),92,106
390,4,1:44.0,Shooting foul by T. Young (drawn by A. Afflalo),,92,106
391,4,1:44.0,A. Afflalo makes free throw 1 of 2,,93,106
392,4,1:44.0,A. Afflalo makes free throw 2 of 2,,94,106
393,4,1:29.0,,B. Lopez makes 2-pt layup from 2 ft,94,108
394,4,1:17.0,C. Anthony makes 2-pt layup from 2 ft,,96,108
395,4,1:01.0,,B. Lopez misses 2-pt hook shot from 5 ft,96,108
396,4,1:00.0,Defensive rebound by Team,,96,108
397,4,1:00.0,,Loose ball foul by T. Young,96,108
398,4,1:00.0,K. Porziņģis makes free throw 1 of 2,,97,108
399,4,1:00.0,L. Thomas enters the game for C. Anthony,,97,108
400,4,1:00.0,J. Grant enters the game for A. Afflalo,,97,108
401,4,1:00.0,,S. Larkin enters the game for B. Bogdanović,97,108
402,4,1:00.0,K. Porziņģis makes free throw 2 of 2,,98,108
403,4,0:44.0,,Personal foul by L. Thomas,98,108
404,4,0:44.0,,B. Lopez misses free throw 1 of 2,98,108
405,4,0:44.0,,Offensive rebound by Team,98,108
406,4,0:44.0,,M. Brown enters the game for J. Johnson,98,108
407,4,0:44.0,,B. Lopez makes free throw 2 of 2,98,109
408,4,0:34.0,J. Grant misses 2-pt jump shot from 11 ft,,98,109
409,4,0:33.0,,Defensive rebound by S. Larkin,98,109
410,4,0:14.0,,M. Brown misses 3-pt jump shot from 24 ft,98,109
411,4,0:13.0,,Offensive rebound by M. Brown,98,109
