,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
387,4,9:28.0,,D. Cousins makes 2-pt layup from 2 ft,91,80
388,4,9:11.0,Turnover by J. Smith (lost ball),,91,80
389,4,9:01.0,,D. Cousins makes 2-pt dunk at rim (assist by D. Collison),91,82
390,4,8:35.0,Shooting foul by D. Collison (drawn by P. Pierce),,91,82
391,4,8:35.0,Official timeout,,91,82
392,4,8:35.0,P. Pierce makes free throw 1 of 2,,92,82
393,4,8:35.0,P. Pierce misses free throw 2 of 2,,92,82
394,4,8:35.0,,Defensive rebound by O. Casspi,92,82
395,4,8:20.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. Collison),92,85
396,4,7:56.0,J. Crawford misses 2-pt jump shot from 11 ft,,92,85
397,4,7:55.0,,Defensive rebound by D. Cousins,92,85
398,4,7:48.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by M. Belinelli),92,88
399,4,7:47.0,LA Clippers full timeout,,92,88
400,4,7:47.0,C. Paul enters the game for J. Crawford,,92,88
401,4,7:47.0,J. Redick enters the game for J. Smith,,92,88
402,4,7:47.0,D. Jordan enters the game for A. Rivers,,92,88
403,4,7:47.0,B. Griffin enters the game for W. Johnson,,92,88
404,4,7:32.0,B. Griffin misses 2-pt jump shot from 14 ft,,92,88
405,4,7:31.0,,Defensive rebound by D. Cousins,92,88
406,4,7:19.0,,O. Casspi makes 3-pt jump shot from 24 ft (assist by D. Cousins),92,91
407,4,7:04.0,J. Redick misses 2-pt jump shot from 20 ft,,92,91
408,4,7:03.0,,Defensive rebound by O. Casspi,92,91
409,4,6:51.0,,R. Gay makes 2-pt jump shot from 8 ft,92,93
410,4,6:29.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by C. Paul),,95,93
411,4,6:22.0,,D. Collison makes 2-pt layup from 2 ft,95,95
412,4,5:56.0,B. Griffin misses 2-pt jump shot from 19 ft,,95,95
413,4,5:56.0,,Defensive rebound by O. Casspi,95,95
414,4,5:45.0,Offensive charge foul by D. Cousins (drawn by D. Jordan),,95,95
415,4,5:45.0,,Turnover by D. Cousins (offensive foul),95,95
416,4,5:33.0,C. Paul misses 2-pt jump shot from 15 ft,,95,95
417,4,5:32.0,,Defensive rebound by D. Cousins,95,95
418,4,5:09.0,,O. Casspi misses 2-pt jump shot from 10 ft,95,95
419,4,5:09.0,Defensive rebound by D. Jordan,,95,95
420,4,5:05.0,Shooting foul by M. Belinelli (drawn by B. Griffin),,95,95
421,4,5:05.0,B. Griffin makes free throw 1 of 2,,96,95
422,4,5:05.0,,R. Rondo enters the game for O. Casspi,96,95
423,4,5:05.0,B. Griffin makes free throw 2 of 2,,97,95
424,4,4:49.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by D. Collison),97,98
425,4,4:30.0,J. Redick misses 3-pt jump shot from 25 ft,,97,98
426,4,4:30.0,,Defensive rebound by D. Cousins,97,98
427,4,4:19.0,,Sacramento full timeout,97,98
428,4,4:13.0,,R. Gay misses 3-pt jump shot from 25 ft,97,98
429,4,4:13.0,,Offensive rebound by Team,97,98
430,4,4:13.0,Loose ball foul by B. Griffin (drawn by D. Cousins),,97,98
431,4,4:06.0,,Turnover by D. Cousins (offensive foul),97,98
432,4,4:06.0,,Offensive foul by D. Cousins (drawn by P. Pierce),97,98
433,4,3:55.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,100,98
434,4,3:34.0,,M. Belinelli misses 2-pt jump shot from 21 ft,100,98
435,4,3:33.0,Defensive rebound by D. Jordan,,100,98
436,4,3:20.0,P. Pierce misses 3-pt jump shot from 24 ft,,100,98
437,4,3:20.0,,Defensive rebound by R. Rondo,100,98
438,4,3:10.0,,D. Cousins makes 2-pt dunk at rim (assist by M. Belinelli),100,100
439,4,2:53.0,C. Paul misses 2-pt jump shot from 4 ft,,100,100
440,4,2:52.0,,Defensive rebound by D. Cousins,100,100
441,4,2:46.0,,D. Collison misses 3-pt jump shot from 25 ft,100,100
442,4,2:45.0,Defensive rebound by D. Jordan,,100,100
443,4,2:21.0,P. Pierce makes 2-pt jump shot from 9 ft,,102,100
444,4,2:09.0,,Personal foul by J. Redick (drawn by D. Collison),102,100
445,4,1:58.0,,R. Gay misses 2-pt jump shot from 17 ft,102,100
446,4,1:57.0,Defensive rebound by C. Paul,,102,100
447,4,1:45.0,Turnover by C. Paul (lost ball),,102,100
448,4,1:45.0,Loose ball foul by C. Paul (drawn by R. Gay),,102,100
449,4,1:45.0,,Sacramento full timeout,102,100
450,4,1:45.0,A. Rivers enters the game for P. Pierce,,102,100
451,4,1:33.0,,Turnover by D. Cousins (bad pass; steal by A. Rivers),102,100
452,4,1:26.0,LA Clippers full timeout,,102,100
453,4,1:26.0,P. Pierce enters the game for A. Rivers,,102,100
454,4,1:15.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,104,100
455,4,0:57.0,,R. Rondo makes 2-pt layup from 2 ft (assist by D. Cousins),104,102
456,4,0:33.0,C. Paul makes 2-pt jump shot from 15 ft,,106,102
457,4,0:24.0,,D. Cousins misses 2-pt jump shot from 16 ft,106,102
458,4,0:23.0,Defensive rebound by P. Pierce,,106,102
459,4,0:23.0,Personal take foul by D. Collison (drawn by P. Pierce),,106,102
460,4,0:23.0,J. Crawford enters the game for D. Jordan,,106,102
461,4,0:20.0,Personal take foul by M. Belinelli (drawn by J. Redick),,106,102
462,4,0:20.0,J. Redick makes free throw 1 of 2,,107,102
463,4,0:20.0,A. Rivers enters the game for J. Crawford,,107,102
464,4,0:20.0,D. Jordan enters the game for P. Pierce,,107,102
465,4,0:20.0,J. Redick makes free throw 2 of 2,,108,102
466,4,0:20.0,,Sacramento full timeout,108,102
467,4,0:20.0,,B. McLemore enters the game for R. Rondo,108,102
468,4,0:13.0,,R. Gay makes 2-pt jump shot from 19 ft (assist by M. Belinelli),108,104
469,4,0:12.0,Personal take foul by B. McLemore (drawn by C. Paul),,108,104
470,4,0:12.0,C. Paul makes free throw 1 of 2,,109,104
471,4,0:12.0,C. Paul makes free throw 2 of 2,,110,104
472,4,0:07.0,,D. Collison misses 3-pt jump shot from 28 ft,110,104
473,4,0:05.0,Defensive rebound by B. Griffin,,110,104
474,4,0:01.0,Personal foul by D. Cousins (drawn by A. Rivers),,110,104
475,4,0:01.0,,O. Casspi enters the game for D. Cousins,110,104
476,4,0:01.0,A. Rivers misses free throw 1 of 2,,110,104
477,4,0:01.0,Offensive rebound by Team,,110,104
478,4,0:01.0,A. Rivers makes free throw 2 of 2,,111,104
