,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
394,4,7:20.0,C. Landry makes 2-pt dunk at rim (assist by R. Holmes),,69,96
395,4,7:03.0,,A. Baynes misses 2-pt hook shot from 5 ft,69,96
396,4,7:02.0,Defensive rebound by C. Landry,,69,96
397,4,6:52.0,H. Thompson makes 3-pt jump shot from 26 ft (assist by K. Marshall),,72,96
398,4,6:31.0,,Shooting foul by N. Stauskas (drawn by A. Baynes),72,96
399,4,6:31.0,,A. Baynes misses free throw 1 of 2,72,96
400,4,6:31.0,,Offensive rebound by Team,72,96
401,4,6:31.0,,K. Caldwell-Pope enters the game for D. Hilliard,72,96
402,4,6:31.0,,A. Baynes makes free throw 2 of 2,72,97
403,4,6:23.0,Shooting foul by K. Caldwell-Pope (drawn by H. Thompson),,72,97
404,4,6:23.0,H. Thompson misses free throw 1 of 2,,72,97
405,4,6:23.0,Offensive rebound by Team,,72,97
406,4,6:23.0,H. Thompson makes free throw 2 of 2,,73,97
407,4,6:08.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,73,97
408,4,6:07.0,Defensive rebound by C. Landry,,73,97
409,4,5:51.0,C. Landry makes 2-pt jump shot from 11 ft (assist by K. Marshall),,75,97
410,4,5:22.0,,M. Morris makes 3-pt jump shot from 23 ft,75,100
411,4,5:11.0,Turnover by N. Stauskas (lost ball; steal by A. Baynes),,75,100
412,4,5:04.0,,A. Baynes makes 2-pt layup at rim (assist by S. Blake),75,102
413,4,5:04.0,,Shooting foul by H. Thompson (drawn by A. Baynes),75,102
414,4,5:04.0,Official timeout,,75,102
415,4,5:04.0,,J. Harper enters the game for M. Morris,75,102
416,4,5:04.0,,D. Hilliard enters the game for K. Caldwell-Pope,75,102
417,4,5:04.0,,A. Baynes misses free throw 1 of 1,75,102
418,4,5:03.0,Defensive rebound by C. Landry,,75,102
419,4,4:41.0,H. Thompson makes 3-pt jump shot from 27 ft (assist by C. Landry),,78,102
420,4,4:25.0,,Shooting foul by C. Landry (drawn by J. Harper),78,102
421,4,4:25.0,,J. Harper makes free throw 1 of 2,78,103
422,4,4:25.0,,J. Anthony enters the game for A. Baynes,78,103
423,4,4:25.0,,J. Harper misses free throw 2 of 2,78,103
424,4,4:24.0,Defensive rebound by R. Holmes,,78,103
425,4,4:17.0,Personal foul by R. Bullock (drawn by H. Thompson),,78,103
426,4,4:13.0,Shooting foul by S. Blake (drawn by K. Marshall),,78,103
427,4,4:13.0,K. Marshall makes free throw 1 of 2,,79,103
428,4,4:13.0,K. Marshall makes free throw 2 of 2,,80,103
429,4,3:59.0,,R. Bullock misses 3-pt jump shot from 25 ft,80,103
430,4,3:59.0,Defensive rebound by R. Holmes,,80,103
431,4,3:43.0,K. Marshall makes 2-pt jump shot from 6 ft,,82,103
432,4,3:38.0,,R. Bullock makes 2-pt dunk at rim (assist by S. Blake),82,105
433,4,3:26.0,C. Landry misses 3-pt jump shot from 25 ft,,82,105
434,4,3:26.0,,Defensive rebound by S. Blake,82,105
435,4,3:18.0,,J. Harper misses 3-pt jump shot from 26 ft,82,105
436,4,3:17.0,Defensive rebound by C. Landry,,82,105
437,4,3:03.0,K. Marshall makes 3-pt jump shot from 30 ft (assist by C. Landry),,85,105
438,4,2:37.0,,D. Hilliard misses 2-pt jump shot from 18 ft,85,105
439,4,2:35.0,,Offensive rebound by D. Hilliard,85,105
440,4,2:35.0,,D. Hilliard makes 2-pt jump shot from 18 ft,85,107
441,4,2:14.0,C. Landry makes 2-pt hook shot from 4 ft (assist by N. Stauskas),,87,107
442,4,1:57.0,,J. Anthony misses 2-pt jump shot from 10 ft,87,107
443,4,1:56.0,Defensive rebound by N. Stauskas,,87,107
444,4,1:48.0,N. Stauskas misses 2-pt jump shot from 4 ft,,87,107
445,4,1:47.0,,Defensive rebound by D. Hilliard,87,107
446,4,1:45.0,,Detroit full timeout,87,107
447,4,1:39.0,,Shooting foul by C. Landry (drawn by S. Blake),87,107
448,4,1:39.0,,S. Blake misses free throw 1 of 2,87,107
449,4,1:39.0,,Offensive rebound by Team,87,107
450,4,1:39.0,,S. Blake makes free throw 2 of 2,87,108
451,4,1:27.0,C. Landry makes 2-pt jump shot from 15 ft (assist by N. Stauskas),,89,108
452,4,1:06.0,,D. Hilliard misses 2-pt jump shot from 20 ft,89,108
453,4,1:05.0,Defensive rebound by C. Landry,,89,108
454,4,0:54.0,Turnover by K. Marshall (lost ball; steal by J. Harper),,89,108
455,4,0:51.0,,Turnover by J. Harper (bad pass),89,108
456,4,0:39.0,Personal foul by J. Anthony (drawn by C. Landry),,89,108
457,4,0:39.0,C. Landry makes free throw 1 of 2,,90,108
458,4,0:39.0,C. Landry makes free throw 2 of 2,,91,108
459,4,0:26.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by S. Blake),91,111
460,4,0:13.0,N. Stauskas misses 2-pt jump shot from 18 ft,,91,111
461,4,0:13.0,,Defensive rebound by J. Anthony,91,111
