,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
389,4,5:52.0,C. Villanueva misses 2-pt jump shot from 3 ft,,96,82
390,4,5:51.0,Offensive rebound by C. Villanueva,,96,82
391,4,5:47.0,C. Villanueva misses 2-pt jump shot from 6 ft,,96,82
392,4,5:45.0,,Defensive rebound by T. Jones,96,82
393,4,5:42.0,,J. Harden makes 2-pt layup from 2 ft,96,84
394,4,5:42.0,Dallas full timeout,,96,84
395,4,5:42.0,Z. Pachulia enters the game for D. Williams,,96,84
396,4,5:42.0,D. Harris enters the game for D. Powell,,96,84
397,4,5:18.0,R. Felton misses 3-pt jump shot from 24 ft,,96,84
398,4,5:16.0,,Defensive rebound by T. Ariza,96,84
399,4,5:10.0,,J. Harden misses 3-pt jump shot from 25 ft,96,84
400,4,5:07.0,Defensive rebound by J. Barea,,96,84
401,4,4:46.0,R. Felton makes 3-pt jump shot from 26 ft,,99,84
402,4,4:29.0,,T. Jones makes 3-pt jump shot from 25 ft (assist by J. Harden),99,87
403,4,4:14.0,J. Barea misses 2-pt jump shot from 6 ft (block by J. Harden),,99,87
404,4,4:13.0,,Defensive rebound by J. Harden,99,87
405,4,4:08.0,,J. Terry misses 3-pt jump shot from 26 ft,99,87
406,4,4:08.0,Defensive rebound by Team,,99,87
407,4,3:59.0,Personal foul by J. Harden (drawn by Z. Pachulia),,99,87
408,4,3:59.0,D. Williams enters the game for J. Barea,,99,87
409,4,3:49.0,D. Williams misses 2-pt jump shot from 18 ft,,99,87
410,4,3:46.0,,Defensive rebound by T. Ariza,99,87
411,4,3:43.0,,Shooting foul by D. Williams (drawn by C. Brewer),99,87
412,4,3:43.0,,C. Brewer makes free throw 1 of 2,99,88
413,4,3:43.0,,C. Brewer makes free throw 2 of 2,99,89
414,4,3:23.0,R. Felton makes 2-pt jump shot from 19 ft,,101,89
415,4,3:13.0,,Turnover by J. Harden (lost ball),101,89
416,4,2:56.0,R. Felton makes 2-pt jump shot from 19 ft,,103,89
417,4,2:56.0,,Houston full timeout,103,89
418,4,2:56.0,D. Powell enters the game for C. Villanueva,,103,89
419,4,2:48.0,,Personal foul by D. Harris (drawn by J. Terry),103,89
420,4,2:48.0,,J. Terry makes free throw 1 of 2,103,90
421,4,2:48.0,,J. Terry makes free throw 2 of 2,103,91
422,4,2:37.0,Shooting foul by T. Jones (drawn by Z. Pachulia),,103,91
423,4,2:37.0,Z. Pachulia misses free throw 1 of 2,,103,91
424,4,2:37.0,Offensive rebound by Team,,103,91
425,4,2:37.0,Z. Pachulia makes free throw 2 of 2,,104,91
426,4,2:27.0,,J. Harden makes 2-pt layup from 2 ft,104,93
427,4,2:07.0,R. Felton misses 2-pt layup from 3 ft,,104,93
428,4,2:07.0,Offensive rebound by Team,,104,93
429,4,2:07.0,,Loose ball foul by T. Ariza (drawn by Z. Pachulia),104,93
430,4,2:07.0,Z. Pachulia misses free throw 1 of 2,,104,93
431,4,2:07.0,Offensive rebound by Team,,104,93
432,4,2:07.0,Z. Pachulia makes free throw 2 of 2,,105,93
433,4,1:58.0,,T. Ariza misses 3-pt jump shot from 22 ft,105,93
434,4,1:57.0,Defensive rebound by D. Harris,,105,93
435,4,1:41.0,Turnover by D. Powell (lost ball; steal by T. Jones),,105,93
436,4,1:38.0,,Shooting block foul by Z. Pachulia (drawn by J. Harden),105,93
437,4,1:38.0,,J. Harden makes free throw 1 of 2,105,94
438,4,1:38.0,,J. Harden makes free throw 2 of 2,105,95
439,4,1:38.0,Personal foul by C. Brewer (drawn by R. Felton),,105,95
440,4,1:38.0,R. Felton makes free throw 1 of 2,,106,95
441,4,1:38.0,R. Felton makes free throw 2 of 2,,107,95
442,4,1:29.0,,J. Terry misses 3-pt jump shot from 22 ft,107,95
443,4,1:28.0,Defensive rebound by Z. Pachulia,,107,95
444,4,1:11.0,R. Felton makes 2-pt jump shot from 7 ft,,109,95
445,4,1:04.0,,T. Jones misses 3-pt jump shot from 25 ft,109,95
446,4,1:03.0,Defensive rebound by D. Williams,,109,95
447,4,0:45.0,Turnover by R. Felton (bad pass; steal by J. Harden),,109,95
448,4,0:36.0,,J. Terry makes 3-pt jump shot from 27 ft (assist by T. Ariza),109,98
449,4,0:30.0,Personal take foul by J. Terry (drawn by D. Powell),,109,98
450,4,0:30.0,D. Powell misses free throw 1 of 2,,109,98
451,4,0:30.0,Offensive rebound by Team,,109,98
452,4,0:30.0,J. Barea enters the game for D. Williams,,109,98
453,4,0:30.0,D. Powell makes free throw 2 of 2,,110,98
454,4,0:22.0,,J. Harden misses 3-pt jump shot from 27 ft,110,98
455,4,0:21.0,Defensive rebound by J. Barea,,110,98
