,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
390,4,3:05.0,,D. Williams misses 2-pt jump shot from 10 ft,99,98
391,4,3:03.0,,Offensive rebound by Z. Pachulia,99,98
392,4,3:03.0,,Z. Pachulia misses 2-pt layup at rim,99,98
393,4,3:02.0,Defensive rebound by T. Lyles,,99,98
394,4,2:58.0,Utah full timeout,,99,98
395,4,2:58.0,C. Johnson enters the game for R. Neto,,99,98
396,4,2:58.0,D. Favors enters the game for T. Lyles,,99,98
397,4,2:52.0,G. Hayward misses 2-pt jump shot from 11 ft,,99,98
398,4,2:51.0,,Defensive rebound by D. Nowitzki,99,98
399,4,2:38.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,99,98
400,4,2:37.0,Defensive rebound by D. Favors,,99,98
401,4,2:22.0,R. Hood makes 2-pt jump shot from 11 ft,,101,98
402,4,2:07.0,,D. Nowitzki makes 2-pt jump shot from 10 ft (assist by D. Williams),101,100
403,4,1:49.0,D. Favors misses 2-pt jump shot from 6 ft,,101,100
404,4,1:48.0,,Defensive rebound by D. Nowitzki,101,100
405,4,1:28.0,,R. Felton makes 2-pt jump shot from 19 ft,101,102
406,4,1:28.0,Utah full timeout,,101,102
407,4,1:28.0,,C. Parsons enters the game for D. Nowitzki,101,102
408,4,1:28.0,R. Neto enters the game for C. Johnson,,101,102
409,4,1:20.0,D. Favors makes 2-pt jump shot from 15 ft (assist by R. Neto),,103,102
410,4,1:20.0,,Dallas full timeout,103,102
411,4,1:20.0,,D. Nowitzki enters the game for W. Matthews,103,102
412,4,1:20.0,C. Johnson enters the game for R. Neto,,103,102
413,4,1:06.0,,D. Williams makes 2-pt jump shot from 20 ft (assist by R. Felton),103,104
414,4,0:52.0,Turnover by R. Gobert (lost ball),,103,104
415,4,0:38.0,,R. Felton misses 2-pt jump shot from 22 ft,103,104
416,4,0:37.0,Defensive rebound by R. Hood,,103,104
417,4,0:26.0,R. Hood misses 2-pt jump shot from 11 ft,,103,104
418,4,0:25.0,,Defensive rebound by Z. Pachulia,103,104
419,4,0:20.0,,Personal take foul by R. Hood (drawn by D. Williams),103,104
420,4,0:20.0,,D. Williams makes free throw 1 of 2,103,105
421,4,0:20.0,,D. Williams makes free throw 2 of 2,103,106
422,4,0:20.0,Utah full timeout,,103,106
423,4,0:20.0,,W. Matthews enters the game for D. Nowitzki,103,106
424,4,0:20.0,J. Ingles enters the game for R. Gobert,,103,106
425,4,0:17.0,G. Hayward makes 2-pt layup from 1 ft,,105,106
426,4,0:15.0,,Personal take foul by G. Hayward (drawn by D. Williams),105,106
427,4,0:15.0,,D. Williams makes free throw 1 of 2,105,107
428,4,0:15.0,R. Neto enters the game for C. Johnson,,105,107
429,4,0:15.0,R. Gobert enters the game for D. Favors,,105,107
430,4,0:15.0,,D. Williams makes free throw 2 of 2,105,108
431,4,0:08.0,G. Hayward makes 2-pt layup from 1 ft,,107,108
432,4,0:07.0,,Personal take foul by R. Neto (drawn by R. Felton),107,108
433,4,0:07.0,D. Favors enters the game for R. Neto,,107,108
434,4,0:07.0,,R. Felton makes free throw 1 of 2,107,109
435,4,0:07.0,,R. Felton makes free throw 2 of 2,107,110
436,4,0:07.0,Utah full timeout,,107,110
437,4,0:07.0,T. Lyles enters the game for D. Favors,,107,110
438,4,0:07.0,C. Johnson enters the game for J. Ingles,,107,110
439,4,0:02.0,R. Hood makes 3-pt jump shot from 23 ft (assist by T. Lyles),,110,110
440,4,0:02.0,,Dallas full timeout,110,110
441,4,0:02.0,,D. Nowitzki enters the game for R. Felton,110,110
442,4,0:02.0,D. Favors enters the game for T. Lyles,,110,110
443,4,0:00.0,,D. Williams misses 2-pt jump shot from 21 ft,110,110
444,4,0:00.0,,Offensive rebound by Team,110,110
445,1OT,4:41.0,R. Hood makes 2-pt jump shot from 14 ft,,112,110
446,1OT,4:21.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),112,113
447,1OT,3:57.0,D. Favors misses 2-pt jump shot from 13 ft,,112,113
448,1OT,3:56.0,Offensive rebound by R. Gobert,,112,113
449,1OT,3:55.0,R. Gobert makes 2-pt dunk at rim,,114,113
450,1OT,3:33.0,,Turnover by W. Matthews (lost ball; steal by D. Favors),114,113
451,1OT,3:27.0,G. Hayward makes 2-pt jump shot from 3 ft (assist by D. Favors),,116,113
452,1OT,3:08.0,,C. Parsons makes 2-pt jump shot from 6 ft,116,115
453,1OT,2:45.0,Shooting foul by W. Matthews (drawn by R. Hood),,116,115
454,1OT,2:45.0,R. Hood misses free throw 1 of 2,,116,115
455,1OT,2:45.0,Offensive rebound by Team,,116,115
456,1OT,2:45.0,R. Hood makes free throw 2 of 2,,117,115
457,1OT,2:24.0,,Shooting foul by G. Hayward (drawn by C. Parsons),117,115
458,1OT,2:24.0,,C. Parsons makes free throw 1 of 2,117,116
459,1OT,2:24.0,,C. Parsons misses free throw 2 of 2,117,116
460,1OT,2:23.0,Defensive rebound by C. Johnson,,117,116
461,1OT,2:03.0,G. Hayward makes 2-pt jump shot from 19 ft,,119,116
462,1OT,1:47.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by D. Williams),119,119
463,1OT,1:30.0,C. Johnson misses 3-pt jump shot from 23 ft,,119,119
464,1OT,1:29.0,Offensive rebound by C. Johnson,,119,119
465,1OT,1:21.0,R. Hood misses 2-pt jump shot from 19 ft,,119,119
466,1OT,1:20.0,Offensive rebound by D. Favors,,119,119
467,1OT,1:00.0,R. Hood misses 3-pt jump shot from 24 ft,,119,119
468,1OT,0:59.0,,Defensive rebound by D. Nowitzki,119,119
469,1OT,0:44.0,,C. Parsons misses 2-pt jump shot from 18 ft,119,119
470,1OT,0:43.0,Defensive rebound by R. Hood,,119,119
471,1OT,0:39.0,R. Hood misses 2-pt layup at rim (block by C. Parsons),,119,119
472,1OT,0:39.0,,Defensive rebound by Team,119,119
473,1OT,0:37.0,,Dallas full timeout,119,119
474,1OT,0:25.0,,C. Parsons misses 3-pt jump shot from 24 ft,119,119
475,1OT,0:24.0,Defensive rebound by R. Hood,,119,119
476,1OT,0:04.0,Personal foul by W. Matthews (drawn by R. Hood),,119,119
477,1OT,0:04.0,Utah full timeout,,119,119
478,1OT,0:04.0,J. Ingles enters the game for C. Johnson,,119,119
479,1OT,0:04.0,,R. Felton enters the game for D. Nowitzki,119,119
480,1OT,0:00.0,G. Hayward makes 2-pt jump shot from 17 ft,,121,119
