,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
399,4,5:58.0,Turnover by J. Farmar (bad pass; steal by D. West),,61,80
400,4,5:53.0,,D. West makes 2-pt dunk at rim,61,82
401,4,5:53.0,Memphis full timeout,,61,82
402,4,5:53.0,J. Green enters the game for Z. Randolph,,61,82
403,4,5:35.0,X. Munford makes 2-pt jump shot from 13 ft,,63,82
404,4,5:21.0,,Shooting foul by X. Munford (drawn by K. Martin),63,82
405,4,5:21.0,,K. Martin misses free throw 1 of 2,63,82
406,4,5:21.0,,Offensive rebound by Team,63,82
407,4,5:21.0,,K. Martin makes free throw 2 of 2,63,83
408,4,5:00.0,J. Green misses 2-pt jump shot from 19 ft,,63,83
409,4,4:58.0,,Defensive rebound by B. Marjanović,63,83
410,4,4:42.0,,D. Green misses 2-pt jump shot from 19 ft,63,83
411,4,4:40.0,Defensive rebound by X. Munford,,63,83
412,4,4:28.0,J. Martin misses 2-pt jump shot from 20 ft,,63,83
413,4,4:28.0,,Defensive rebound by D. West,63,83
414,4,4:15.0,,B. Marjanović misses 2-pt jump shot from 14 ft,63,83
415,4,4:15.0,Defensive rebound by X. Munford,,63,83
416,4,3:59.0,P. Hairston misses 3-pt jump shot from 22 ft,,63,83
417,4,3:57.0,,Defensive rebound by B. Marjanović,63,83
418,4,3:51.0,,K. Martin makes 3-pt jump shot from 25 ft (assist by A. Miller),63,86
419,4,3:26.0,X. Munford misses 2-pt jump shot from 4 ft,,63,86
420,4,3:25.0,,Defensive rebound by A. Miller,63,86
421,4,3:18.0,,D. West makes 2-pt jump shot from 18 ft (assist by A. Miller),63,88
422,4,2:50.0,Turnover by Team (shot clock),,63,88
423,4,2:50.0,Official timeout,,63,88
424,4,2:50.0,,K. Anderson enters the game for D. Green,63,88
425,4,2:32.0,,K. Anderson misses 2-pt jump shot from 19 ft,63,88
426,4,2:32.0,Defensive rebound by Team,,63,88
427,4,2:32.0,,Loose ball foul by B. Marjanović,63,88
428,4,2:17.0,Shooting foul by B. Marjanović (drawn by P. Hairston),,63,88
429,4,2:17.0,P. Hairston misses free throw 1 of 2,,63,88
430,4,2:17.0,Offensive rebound by Team,,63,88
431,4,2:17.0,P. Hairston misses free throw 2 of 2,,63,88
432,4,2:16.0,,Defensive rebound by K. Anderson,63,88
433,4,2:10.0,,Personal foul by J. Green,63,88
434,4,2:10.0,,B. Marjanović makes free throw 1 of 2,63,89
435,4,2:10.0,,B. Marjanović makes free throw 2 of 2,63,90
436,4,1:54.0,J. Farmar makes 3-pt jump shot from 23 ft (assist by J. Martin),,66,90
437,4,1:47.0,,Personal foul by J. Farmar,66,90
438,4,1:47.0,,A. Miller makes free throw 1 of 2,66,91
439,4,1:47.0,,A. Miller makes free throw 2 of 2,66,92
440,4,1:28.0,Turnover by J. Farmar (bad pass),,66,92
441,4,1:18.0,,B. Marjanović makes 2-pt dunk at rim (assist by K. Martin),66,94
442,4,0:57.0,J. Farmar misses 3-pt jump shot from 24 ft,,66,94
443,4,0:56.0,,Defensive rebound by D. West,66,94
444,4,0:42.0,,Offensive foul by K. Martin (drawn by X. Munford),66,94
445,4,0:42.0,,Turnover by K. Martin (offensive foul),66,94
446,4,0:25.0,X. Munford makes 2-pt jump shot from 16 ft,,68,94
447,4,0:00.0,,A. Miller misses 3-pt jump shot from 37 ft,68,94
448,4,0:00.0,,Offensive rebound by Team,68,94
