,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,CHICAGO_ACTION,MINNESOTA_SCORE,CHICAGO_SCORE
385,4,6:49.0,Shooting foul by T. Gibson (drawn by A. Wiggins),,82,86
386,4,6:49.0,A. Wiggins makes free throw 1 of 2,,83,86
387,4,6:49.0,K. Garnett enters the game for G. Dieng,,83,86
388,4,6:49.0,K. Towns enters the game for N. Bjelica,,83,86
389,4,6:49.0,,D. Rose enters the game for A. Brooks,83,86
390,4,6:49.0,,J. Butler enters the game for E. Moore,83,86
391,4,6:49.0,A. Wiggins misses free throw 2 of 2,,83,86
392,4,6:47.0,,Defensive rebound by N. Mirotić,83,86
393,4,6:34.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by D. Rose),83,89
394,4,6:15.0,K. Towns misses 2-pt jump shot from 12 ft,,83,89
395,4,6:14.0,,Defensive rebound by T. Snell,83,89
396,4,6:00.0,,T. Gibson misses 2-pt layup from 1 ft,83,89
397,4,5:59.0,Defensive rebound by K. Towns,,83,89
398,4,5:55.0,Personal foul by N. Mirotić (drawn by A. Wiggins),,83,89
399,4,5:55.0,Minnesota full timeout,,83,89
400,4,5:55.0,,P. Gasol enters the game for N. Mirotić,83,89
401,4,5:55.0,A. Wiggins misses free throw 1 of 2,,83,89
402,4,5:55.0,Offensive rebound by Team,,83,89
403,4,5:55.0,A. Wiggins makes free throw 2 of 2,,84,89
404,4,5:40.0,,D. Rose misses 2-pt layup from 3 ft,84,89
405,4,5:39.0,Defensive rebound by K. Garnett,,84,89
406,4,5:20.0,A. Wiggins misses 2-pt jump shot from 13 ft,,84,89
407,4,5:18.0,,Defensive rebound by T. Snell,84,89
408,4,5:07.0,,T. Snell misses 2-pt layup from 3 ft,84,89
409,4,5:06.0,Defensive rebound by K. Towns,,84,89
410,4,4:54.0,R. Rubio misses 2-pt layup from 1 ft,,84,89
411,4,4:53.0,,Defensive rebound by J. Butler,84,89
412,4,4:44.0,,P. Gasol misses 2-pt jump shot from 19 ft,84,89
413,4,4:43.0,Defensive rebound by T. Prince,,84,89
414,4,4:25.0,Personal foul by J. Butler (drawn by K. Garnett),,84,89
415,4,4:25.0,K. Garnett misses free throw 1 of 2,,84,89
416,4,4:25.0,Offensive rebound by Team,,84,89
417,4,4:25.0,K. Garnett misses free throw 2 of 2,,84,89
418,4,4:23.0,,Defensive rebound by T. Gibson,84,89
419,4,4:09.0,,D. Rose misses 2-pt layup from 1 ft,84,89
420,4,4:08.0,Defensive rebound by A. Wiggins,,84,89
421,4,4:01.0,T. Prince misses 2-pt jump shot from 16 ft,,84,89
422,4,4:01.0,Offensive rebound by Team,,84,89
423,4,4:01.0,N. Bjelica enters the game for K. Garnett,,84,89
424,4,3:52.0,K. Towns makes 2-pt layup from 2 ft (assist by N. Bjelica),,86,89
425,4,3:36.0,,Turnover by P. Gasol (lost ball; steal by R. Rubio),86,89
426,4,3:36.0,Minnesota full timeout,,86,89
427,4,3:23.0,A. Wiggins misses 2-pt jump shot from 3 ft (block by J. Butler),,86,89
428,4,3:20.0,,Offensive rebound by Team,86,89
429,4,3:09.0,,Personal foul by A. Wiggins (drawn by J. Butler),86,89
430,4,2:55.0,,J. Butler misses 3-pt jump shot from 24 ft,86,89
431,4,2:55.0,,Offensive rebound by Team,86,89
432,4,2:55.0,,Turnover by Team (shot clock),86,89
433,4,2:55.0,,Chicago full timeout,86,89
434,4,2:43.0,A. Wiggins misses 2-pt layup from 1 ft,,86,89
435,4,2:41.0,Offensive rebound by K. Towns,,86,89
436,4,2:41.0,K. Towns misses 2-pt layup from 1 ft,,86,89
437,4,2:41.0,,Defensive rebound by D. Rose,86,89
438,4,2:39.0,,Personal foul by N. Bjelica (drawn by J. Butler),86,89
439,4,2:31.0,,P. Gasol misses 2-pt jump shot from 14 ft,86,89
440,4,2:31.0,Defensive rebound by Team,,86,89
441,4,2:25.0,A. Wiggins makes 2-pt layup from 2 ft (assist by R. Rubio),,88,89
442,4,2:25.0,Shooting foul by T. Snell (drawn by A. Wiggins),,88,89
443,4,2:25.0,A. Wiggins misses free throw 1 of 1,,88,89
444,4,2:23.0,,Defensive rebound by P. Gasol,88,89
445,4,2:09.0,,D. Rose misses 2-pt jump shot from 18 ft,88,89
446,4,2:08.0,Defensive rebound by A. Wiggins,,88,89
447,4,1:47.0,R. Rubio misses 2-pt jump shot from 19 ft,,88,89
448,4,1:46.0,Offensive rebound by R. Rubio,,88,89
449,4,1:32.0,Shooting block foul by J. Butler (drawn by N. Bjelica),,88,89
450,4,1:32.0,N. Bjelica misses free throw 1 of 2,,88,89
451,4,1:32.0,Offensive rebound by Team,,88,89
452,4,1:32.0,,N. Mirotić enters the game for T. Gibson,88,89
453,4,1:32.0,N. Bjelica makes free throw 2 of 2,,89,89
454,4,1:11.0,,Shooting foul by K. Towns (drawn by J. Butler),89,89
455,4,1:11.0,,J. Butler makes free throw 1 of 2,89,90
456,4,1:11.0,,T. Gibson enters the game for N. Mirotić,89,90
457,4,1:11.0,,J. Noah enters the game for P. Gasol,89,90
458,4,1:11.0,,J. Butler makes free throw 2 of 2,89,91
459,4,1:00.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,91,91
460,4,0:56.0,,Chicago full timeout,91,91
461,4,0:56.0,,P. Gasol enters the game for J. Noah,91,91
462,4,0:56.0,,N. Mirotić enters the game for T. Gibson,91,91
463,4,0:49.0,,J. Butler misses 2-pt layup from 1 ft,91,91
464,4,0:48.0,Defensive rebound by N. Bjelica,,91,91
465,4,0:28.0,T. Prince makes 2-pt layup from 1 ft,,93,91
466,4,0:27.0,,Chicago full timeout,93,91
467,4,0:27.0,K. Garnett enters the game for K. Towns,,93,91
468,4,0:22.0,,N. Mirotić misses 2-pt layup from 3 ft,93,91
469,4,0:22.0,,Offensive rebound by P. Gasol,93,91
470,4,0:22.0,,P. Gasol makes 2-pt layup from 2 ft,93,93
471,4,0:22.0,Minnesota full timeout,,93,93
472,4,0:22.0,,J. Noah enters the game for N. Mirotić,93,93
473,4,0:22.0,,T. Gibson enters the game for P. Gasol,93,93
474,4,0:22.0,K. Towns enters the game for K. Garnett,,93,93
475,4,0:00.0,A. Wiggins misses 2-pt jump shot from 18 ft,,93,93
476,4,0:00.0,Offensive rebound by Team,,93,93
477,1OT,4:39.0,,P. Gasol misses 2-pt jump shot from 5 ft (block by K. Towns),93,93
478,1OT,4:37.0,Defensive rebound by R. Rubio,,93,93
479,1OT,4:18.0,R. Rubio misses 3-pt jump shot from 25 ft,,93,93
480,1OT,4:16.0,Offensive rebound by K. Towns,,93,93
481,1OT,4:14.0,N. Bjelica makes 2-pt layup from 1 ft (assist by K. Towns),,95,93
482,1OT,3:54.0,,D. Rose misses 2-pt jump shot from 5 ft (block by K. Towns),95,93
483,1OT,3:53.0,Defensive rebound by T. Prince,,95,93
484,1OT,3:36.0,Shooting foul by P. Gasol (drawn by R. Rubio),,95,93
485,1OT,3:36.0,R. Rubio makes free throw 1 of 2,,96,93
486,1OT,3:36.0,R. Rubio misses free throw 2 of 2,,96,93
487,1OT,3:35.0,,Defensive rebound by P. Gasol,96,93
488,1OT,3:20.0,,Offensive foul by J. Butler (drawn by A. Wiggins),96,93
489,1OT,3:20.0,,Turnover by J. Butler (offensive foul),96,93
490,1OT,2:57.0,K. Towns misses 2-pt jump shot from 6 ft,,96,93
491,1OT,2:55.0,,Defensive rebound by P. Gasol,96,93
492,1OT,2:48.0,,N. Mirotić misses 3-pt jump shot from 24 ft,96,93
493,1OT,2:48.0,Defensive rebound by Team,,96,93
494,1OT,2:48.0,,T. Gibson enters the game for N. Mirotić,96,93
495,1OT,2:33.0,A. Wiggins misses 2-pt layup from 1 ft,,96,93
496,1OT,2:32.0,Offensive rebound by K. Towns,,96,93
497,1OT,2:32.0,K. Towns makes 2-pt layup from 1 ft,,98,93
498,1OT,2:16.0,,J. Butler misses 3-pt jump shot from 25 ft,98,93
499,1OT,2:16.0,Defensive rebound by Team,,98,93
500,1OT,1:56.0,A. Wiggins misses 2-pt layup from 2 ft,,98,93
501,1OT,1:55.0,Offensive rebound by K. Towns,,98,93
502,1OT,1:55.0,K. Towns misses 2-pt layup at rim,,98,93
503,1OT,1:54.0,,Defensive rebound by D. Rose,98,93
504,1OT,1:50.0,,Turnover by D. Rose (lost ball),98,93
505,1OT,1:50.0,Minnesota full timeout,,98,93
506,1OT,1:50.0,,D. McDermott enters the game for T. Snell,98,93
507,1OT,1:30.0,A. Wiggins misses 2-pt jump shot from 19 ft,,98,93
508,1OT,1:29.0,,Defensive rebound by D. McDermott,98,93
509,1OT,1:11.0,,D. Rose misses 3-pt jump shot from 24 ft,98,93
510,1OT,1:10.0,,Offensive rebound by T. Gibson,98,93
511,1OT,1:07.0,,J. Butler misses 3-pt jump shot from 24 ft,98,93
512,1OT,1:06.0,Defensive rebound by K. Towns,,98,93
513,1OT,0:47.0,T. Prince misses 2-pt jump shot from 15 ft,,98,93
514,1OT,0:46.0,Offensive rebound by A. Wiggins,,98,93
515,1OT,0:30.0,T. Prince makes 2-pt layup from 1 ft (assist by K. Towns),,100,93
516,1OT,0:30.0,Shooting foul by D. McDermott (drawn by T. Prince),,100,93
517,1OT,0:30.0,T. Prince misses free throw 1 of 1,,100,93
518,1OT,0:30.0,,Defensive rebound by P. Gasol,100,93
519,1OT,0:30.0,,Chicago full timeout,100,93
520,1OT,0:28.0,,D. McDermott misses 3-pt jump shot from 24 ft (block by T. Prince),100,93
521,1OT,0:28.0,,Offensive rebound by Team,100,93
522,1OT,0:20.0,,J. Butler misses 3-pt jump shot from 24 ft,100,93
523,1OT,0:20.0,Defensive rebound by N. Bjelica,,100,93
524,1OT,0:20.0,Personal take foul by P. Gasol (drawn by N. Bjelica),,100,93
525,1OT,0:20.0,N. Bjelica makes free throw 1 of 2,,101,93
526,1OT,0:20.0,,N. Mirotić enters the game for T. Gibson,101,93
527,1OT,0:20.0,N. Bjelica makes free throw 2 of 2,,102,93
528,1OT,0:10.0,,N. Mirotić misses 3-pt jump shot from 25 ft,102,93
529,1OT,0:07.0,Defensive rebound by K. Towns,,102,93
