,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
390,4,4:03.0,A. Burks misses 3-pt jump shot from 24 ft,,82,88
391,4,4:01.0,,Defensive rebound by D. Powell,82,88
392,4,3:50.0,,D. Powell makes 2-pt jump shot at rim (assist by Z. Pachulia),82,90
393,4,3:28.0,D. Favors makes 2-pt jump shot from 16 ft (assist by G. Hayward),,84,90
394,4,3:18.0,,Personal foul by R. Gobert (drawn by Z. Pachulia),84,90
395,4,3:06.0,,R. Felton misses 2-pt jump shot from 21 ft,84,90
396,4,3:05.0,Defensive rebound by G. Hayward,,84,90
397,4,3:00.0,R. Hood misses 2-pt dunk at rim,,84,90
398,4,2:59.0,Offensive rebound by A. Burks,,84,90
399,4,2:54.0,Shooting foul by D. Williams (drawn by G. Hayward),,84,90
400,4,2:54.0,,Dallas full timeout,84,90
401,4,2:54.0,,W. Matthews enters the game for D. Powell,84,90
402,4,2:54.0,,D. Nowitzki enters the game for J. Barea,84,90
403,4,2:54.0,G. Hayward makes free throw 1 of 2,,85,90
404,4,2:54.0,G. Hayward misses free throw 2 of 2,,85,90
405,4,2:53.0,,Defensive rebound by D. Williams,85,90
406,4,2:38.0,,R. Felton makes 2-pt jump shot from 4 ft,85,92
407,4,2:19.0,R. Hood makes 2-pt layup at rim,,87,92
408,4,2:02.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by R. Felton),87,95
409,4,1:51.0,Shooting foul by W. Matthews (drawn by G. Hayward),,87,95
410,4,1:51.0,G. Hayward makes free throw 1 of 2,,88,95
411,4,1:51.0,G. Hayward makes free throw 2 of 2,,89,95
412,4,1:30.0,,W. Matthews makes 2-pt jump shot from 6 ft (assist by D. Williams),89,97
413,4,1:30.0,,Shooting foul by G. Hayward (drawn by W. Matthews),89,97
414,4,1:30.0,,W. Matthews makes free throw 1 of 1,89,98
415,4,1:18.0,R. Hood makes 2-pt jump shot from 19 ft,,91,98
416,4,1:05.0,,Personal block foul by R. Hood (drawn by D. Williams),91,98
417,4,1:05.0,,D. Williams makes free throw 1 of 2,91,99
418,4,1:05.0,,D. Williams makes free throw 2 of 2,91,100
419,4,0:54.0,R. Hood misses 3-pt jump shot from 24 ft,,91,100
420,4,0:53.0,,Defensive rebound by D. Williams,91,100
421,4,0:36.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by D. Williams),91,102
422,4,0:29.0,A. Burks misses 2-pt layup at rim (block by D. Nowitzki),,91,102
423,4,0:27.0,Offensive rebound by R. Hood,,91,102
424,4,0:22.0,G. Hayward makes 2-pt jump shot from 17 ft (assist by R. Hood),,93,102
