,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
385,4,1:47.0,Offensive rebound by R. Anderson,,121,103
386,4,1:47.0,R. Anderson makes 2-pt layup from 2 ft,,123,103
387,4,1:38.0,,C. Butler misses 2-pt jump shot from 18 ft,123,103
388,4,1:37.0,,Offensive rebound by W. Cauley-Stein,123,103
389,4,1:36.0,,O. Casspi makes 2-pt layup from 3 ft (assist by W. Cauley-Stein),123,105
390,4,1:31.0,New Orleans full timeout,,123,105
391,4,1:31.0,Official timeout,,123,105
392,4,1:31.0,O. Johnson enters the game for D. Cunningham,,123,105
393,4,1:31.0,L. Babbitt enters the game for K. Perkins,,123,105
394,4,1:31.0,,J. Anderson enters the game for O. Casspi,123,105
395,4,1:24.0,Turnover by O. Johnson (lost ball; steal by Q. Acy),,123,105
396,4,1:23.0,,Clear path foul by O. Johnson,123,105
397,4,1:23.0,,Q. Acy makes clear path free throw 1 of 2,123,106
398,4,1:23.0,,Q. Acy misses clear path free throw 2 of 2,123,106
399,4,1:23.0,,Offensive rebound by Team,123,106
400,4,1:08.0,,W. Cauley-Stein misses 2-pt hook shot from 7 ft,123,106
401,4,1:07.0,Defensive rebound by A. Gee,,123,106
402,4,0:46.0,T. Frazier misses 2-pt jump shot from 11 ft,,123,106
403,4,0:45.0,,Defensive rebound by J. Anderson,123,106
404,4,0:34.0,,C. Butler misses 3-pt jump shot from 23 ft,123,106
405,4,0:33.0,Defensive rebound by O. Johnson,,123,106
406,4,0:16.0,R. Anderson misses 2-pt jump shot from 5 ft,,123,106
407,4,0:15.0,,Defensive rebound by W. Cauley-Stein,123,106
408,4,0:05.0,,S. Curry makes 2-pt jump shot from 3 ft (assist by W. Cauley-Stein),123,108
