,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
385,4,6:18.0,,A. Afflalo makes 2-pt jump shot from 11 ft,83,95
386,4,6:09.0,Shooting foul by K. Porziņģis (drawn by K. Walker),,83,95
387,4,6:09.0,K. Walker makes free throw 1 of 2,,84,95
388,4,6:09.0,K. Walker makes free throw 2 of 2,,85,95
389,4,5:54.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by C. Anthony),85,98
390,4,5:54.0,Charlotte full timeout,,85,98
391,4,5:54.0,Official timeout,,85,98
392,4,5:42.0,K. Walker makes 2-pt jump shot from 14 ft,,87,98
393,4,5:18.0,,K. Porziņģis misses 2-pt jump shot from 9 ft,87,98
394,4,5:17.0,Defensive rebound by J. Lin,,87,98
395,4,5:01.0,K. Walker makes 2-pt layup from 2 ft,,89,98
396,4,4:42.0,,C. Anthony misses 2-pt layup from 2 ft,89,98
397,4,4:42.0,Defensive rebound by N. Batum,,89,98
398,4,4:37.0,J. Lin makes 2-pt jump shot from 3 ft,,91,98
399,4,4:07.0,,A. Afflalo misses 2-pt jump shot from 19 ft,91,98
400,4,4:06.0,Defensive rebound by K. Walker,,91,98
401,4,3:59.0,K. Walker misses 2-pt jump shot from 16 ft,,91,98
402,4,3:59.0,,Defensive rebound by C. Anthony,91,98
403,4,3:55.0,,New York full timeout,91,98
404,4,3:55.0,A. Jefferson enters the game for C. Zeller,,91,98
405,4,3:55.0,,K. Séraphin enters the game for K. Porziņģis,91,98
406,4,3:32.0,,A. Afflalo misses 2-pt jump shot from 14 ft,91,98
407,4,3:32.0,Defensive rebound by J. Lamb,,91,98
408,4,3:16.0,J. Lin misses 2-pt jump shot from 11 ft,,91,98
409,4,3:16.0,,Defensive rebound by C. Anthony,91,98
410,4,2:51.0,,K. Séraphin misses 2-pt jump shot from 19 ft,91,98
411,4,2:51.0,Defensive rebound by Team,,91,98
412,4,2:34.0,N. Batum makes 3-pt jump shot from 24 ft (assist by J. Lamb),,94,98
413,4,2:23.0,,Personal foul by N. Batum (drawn by C. Anthony),94,98
414,4,2:13.0,,C. Anthony misses 2-pt jump shot from 11 ft,94,98
415,4,2:13.0,Defensive rebound by K. Walker,,94,98
416,4,1:53.0,N. Batum misses 3-pt jump shot from 25 ft (block by C. Anthony),,94,98
417,4,1:52.0,,Defensive rebound by K. Séraphin,94,98
418,4,1:33.0,,A. Afflalo misses 2-pt jump shot from 12 ft,94,98
419,4,1:32.0,Defensive rebound by J. Lamb,,94,98
420,4,1:22.0,Personal foul by L. Galloway (drawn by K. Walker),,94,98
421,4,1:16.0,A. Jefferson misses 2-pt jump shot from 16 ft,,94,98
422,4,1:16.0,,Defensive rebound by L. Galloway,94,98
423,4,1:08.0,,New York full timeout,94,98
424,4,1:08.0,C. Zeller enters the game for J. Lamb,,94,98
425,4,1:08.0,,K. Porziņģis enters the game for K. Séraphin,94,98
426,4,1:08.0,J. Lamb enters the game for A. Jefferson,,94,98
427,4,0:54.0,,L. Galloway misses 3-pt jump shot from 24 ft,94,98
428,4,0:53.0,Defensive rebound by N. Batum,,94,98
429,4,0:44.0,J. Lamb misses 3-pt jump shot from 24 ft,,94,98
430,4,0:43.0,,Defensive rebound by Team,94,98
431,4,0:21.0,,C. Anthony misses 2-pt jump shot from 12 ft,94,98
432,4,0:21.0,Defensive rebound by J. Lamb,,94,98
433,4,0:14.0,N. Batum misses 3-pt jump shot from 24 ft,,94,98
434,4,0:14.0,,Defensive rebound by K. Porziņģis,94,98
435,4,0:11.0,,Personal foul by J. Lin (drawn by K. Porziņģis),94,98
436,4,0:11.0,,K. Porziņģis makes free throw 1 of 2,94,99
437,4,0:11.0,A. Jefferson enters the game for J. Lamb,,94,99
438,4,0:11.0,,K. Porziņģis makes free throw 2 of 2,94,100
439,4,0:11.0,Charlotte full timeout,,94,100
440,4,0:11.0,S. Hawes enters the game for C. Zeller,,94,100
441,4,0:06.0,N. Batum misses 2-pt jump shot from 19 ft,,94,100
442,4,0:05.0,,Defensive rebound by C. Anthony,94,100
443,4,0:04.0,,Personal take foul by S. Hawes (drawn by C. Anthony),94,100
444,4,0:04.0,,C. Anthony makes free throw 1 of 2,94,101
445,4,0:04.0,,K. Séraphin enters the game for K. Porziņģis,94,101
446,4,0:04.0,,C. Anthony makes free throw 2 of 2,94,102
