,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
388,4,3:55.0,,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by A. Afflalo),81,99
389,4,3:55.0,,Shooting foul by C. Bairstow (drawn by K. Porziņģis),81,99
390,4,3:55.0,,K. Porziņģis makes free throw 1 of 1,81,100
391,4,3:32.0,A. Brooks misses 2-pt layup from 2 ft,,81,100
392,4,3:30.0,Offensive rebound by C. Bairstow,,81,100
393,4,3:30.0,C. Bairstow misses 2-pt layup at rim,,81,100
394,4,3:29.0,Offensive rebound by Team,,81,100
395,4,3:29.0,,D. Williams enters the game for C. Anthony,81,100
396,4,3:26.0,C. Bairstow misses 2-pt jump shot from 6 ft,,81,100
397,4,3:25.0,,Defensive rebound by L. Galloway,81,100
398,4,3:10.0,,Shooting foul by N. Mirotić (drawn by L. Thomas),81,100
399,4,3:10.0,,L. Thomas makes free throw 1 of 2,81,101
400,4,3:10.0,,J. Grant enters the game for A. Afflalo,81,101
401,4,3:10.0,,K. O'Quinn enters the game for K. Porziņģis,81,101
402,4,3:10.0,,L. Thomas makes free throw 2 of 2,81,102
403,4,2:55.0,E. Moore misses 2-pt layup from 2 ft,,81,102
404,4,2:53.0,Offensive rebound by E. Moore,,81,102
405,4,2:51.0,E. Moore makes 2-pt layup from 1 ft,,83,102
406,4,2:33.0,,L. Galloway misses 3-pt jump shot from 24 ft,83,102
407,4,2:31.0,Defensive rebound by B. Portis,,83,102
408,4,2:26.0,E. Moore makes 2-pt jump shot from 4 ft,,85,102
409,4,2:09.0,,J. Grant misses 3-pt jump shot from 24 ft,85,102
410,4,2:07.0,Defensive rebound by N. Mirotić,,85,102
411,4,1:59.0,Turnover by A. Brooks (bad pass; steal by L. Galloway),,85,102
412,4,1:55.0,,L. Galloway makes 2-pt layup from 1 ft,85,104
413,4,1:55.0,,Shooting foul by N. Mirotić (drawn by L. Galloway),85,104
414,4,1:55.0,,L. Galloway makes free throw 1 of 1,85,105
415,4,1:42.0,Turnover by E. Moore (bad pass),,85,105
416,4,1:26.0,,L. Galloway misses 2-pt jump shot from 13 ft,85,105
417,4,1:25.0,Defensive rebound by C. Bairstow,,85,105
418,4,1:17.0,N. Mirotić misses 3-pt jump shot from 24 ft,,85,105
419,4,1:15.0,,Defensive rebound by D. Williams,85,105
420,4,1:10.0,,Shooting foul by E. Moore (drawn by D. Williams),85,105
421,4,1:10.0,,D. Williams makes free throw 1 of 2,85,106
422,4,1:10.0,,D. Williams makes free throw 2 of 2,85,107
423,4,1:00.0,B. Portis makes 2-pt jump shot from 18 ft (assist by A. Brooks),,87,107
424,4,0:39.0,,D. Williams misses 2-pt jump shot from 17 ft,87,107
425,4,0:37.0,Defensive rebound by B. Portis,,87,107
426,4,0:30.0,C. Bairstow makes 2-pt layup from 1 ft (assist by B. Portis),,89,107
427,4,0:10.0,,J. Grant misses 2-pt layup from 2 ft,89,107
428,4,0:09.0,Defensive rebound by C. Bairstow,,89,107
429,4,0:06.0,B. Portis makes 2-pt dunk at rim,,91,107
