,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
384,4,5:52.0,Shooting foul by K. Caldwell-Pope (drawn by R. Stuckey),,91,78
385,4,5:52.0,,Detroit full timeout,91,78
386,4,5:52.0,J. Hill enters the game for M. Turner,,91,78
387,4,5:52.0,C. Miles enters the game for L. Allen,,91,78
388,4,5:52.0,R. Stuckey misses free throw 1 of 2,,91,78
389,4,5:52.0,Offensive rebound by Team,,91,78
390,4,5:52.0,R. Stuckey makes free throw 2 of 2,,92,78
391,4,5:39.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,92,78
392,4,5:39.0,Defensive rebound by P. George,,92,78
393,4,5:16.0,C. Miles misses 2-pt jump shot from 18 ft,,92,78
394,4,5:15.0,,Defensive rebound by A. Drummond,92,78
395,4,5:02.0,,K. Caldwell-Pope makes 2-pt dunk at rim,92,80
396,4,4:34.0,R. Stuckey makes 2-pt jump shot from 21 ft (assist by P. George),,94,80
397,4,4:16.0,,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,94,82
398,4,3:51.0,M. Ellis misses 2-pt jump shot from 15 ft,,94,82
399,4,3:50.0,,Defensive rebound by A. Drummond,94,82
400,4,3:40.0,,E. İlyasova misses 3-pt jump shot from 25 ft,94,82
401,4,3:40.0,Defensive rebound by P. George,,94,82
402,4,3:35.0,Indiana full timeout,,94,82
403,4,3:35.0,G. Hill enters the game for R. Stuckey,,94,82
404,4,3:25.0,Turnover by M. Ellis (offensive foul),,94,82
405,4,3:25.0,Offensive foul by M. Ellis (drawn by K. Caldwell-Pope),,94,82
406,4,3:14.0,,E. İlyasova misses 2-pt jump shot from 20 ft,94,82
407,4,3:14.0,Defensive rebound by G. Hill,,94,82
408,4,2:52.0,M. Ellis misses 2-pt jump shot from 12 ft,,94,82
409,4,2:52.0,,Defensive rebound by A. Drummond,94,82
410,4,2:42.0,,R. Jackson misses 2-pt jump shot from 8 ft,94,82
411,4,2:40.0,,Offensive rebound by A. Drummond,94,82
412,4,2:34.0,,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,94,82
413,4,2:33.0,Defensive rebound by M. Ellis,,94,82
414,4,2:14.0,P. George misses 2-pt jump shot from 9 ft,,94,82
415,4,2:13.0,Offensive rebound by Team,,94,82
416,4,2:11.0,G. Hill misses 3-pt jump shot from 27 ft,,94,82
417,4,2:09.0,Offensive rebound by Team,,94,82
418,4,2:09.0,Turnover by Team (shot clock),,94,82
419,4,1:57.0,,R. Jackson misses 2-pt jump shot from 15 ft,94,82
420,4,1:56.0,Defensive rebound by C. Miles,,94,82
421,4,1:39.0,P. George misses 2-pt jump shot from 15 ft,,94,82
422,4,1:39.0,Offensive rebound by J. Hill,,94,82
423,4,1:35.0,J. Hill misses 2-pt jump shot from 5 ft,,94,82
424,4,1:35.0,,Defensive rebound by A. Drummond,94,82
425,4,1:27.0,,Turnover by K. Caldwell-Pope (lost ball; steal by M. Ellis),94,82
426,4,1:03.0,M. Ellis misses 3-pt jump shot from 27 ft,,94,82
427,4,1:02.0,Offensive rebound by P. George,,94,82
428,4,0:43.0,P. George misses 3-pt jump shot from 26 ft,,94,82
429,4,0:42.0,,Defensive rebound by K. Caldwell-Pope,94,82
430,4,0:34.0,,R. Jackson misses 3-pt jump shot from 27 ft,94,82
431,4,0:33.0,Defensive rebound by G. Hill,,94,82
432,4,0:11.0,P. George misses 3-pt jump shot from 26 ft,,94,82
433,4,0:10.0,Offensive rebound by G. Hill,,94,82
434,4,0:10.0,G. Hill misses 2-pt layup at rim,,94,82
435,4,0:08.0,,Defensive rebound by A. Drummond,94,82
