,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
386,4,2:55.0,Offensive rebound by Team,,87,86
387,4,2:55.0,,Loose ball foul by E. Fournier (drawn by T. Young),87,86
388,4,2:55.0,Brooklyn full timeout,,87,86
389,4,2:55.0,T. Young makes free throw 1 of 2,,88,86
390,4,2:55.0,T. Young makes free throw 2 of 2,,89,86
391,4,2:34.0,,N. Vučević makes 2-pt layup at rim (assist by T. Harris),89,88
392,4,2:17.0,Shooting foul by N. Vučević (drawn by B. Lopez),,89,88
393,4,2:17.0,B. Lopez makes free throw 1 of 2,,90,88
394,4,2:17.0,B. Lopez makes free throw 2 of 2,,91,88
395,4,1:58.0,,N. Vučević makes 2-pt layup from 1 ft (assist by T. Harris),91,90
396,4,1:43.0,B. Lopez makes 2-pt layup from 1 ft (assist by T. Young),,93,90
397,4,1:32.0,,V. Oladipo misses 2-pt dunk at rim,93,90
398,4,1:32.0,,Offensive rebound by N. Vučević,93,90
399,4,1:32.0,,N. Vučević makes 2-pt layup from 1 ft,93,92
400,4,1:19.0,J. Jack misses 2-pt jump shot from 8 ft,,93,92
401,4,1:17.0,Offensive rebound by J. Johnson,,93,92
402,4,1:06.0,Turnover by J. Jack (lost ball; steal by A. Gordon),,93,92
403,4,0:45.0,,T. Harris makes 2-pt layup at rim (assist by N. Vučević),93,94
404,4,0:23.0,J. Jack misses 2-pt jump shot from 19 ft,,93,94
405,4,0:21.0,,Defensive rebound by T. Harris,93,94
406,4,0:17.0,,Personal foul by J. Jack (drawn by V. Oladipo),93,94
407,4,0:17.0,,V. Oladipo makes free throw 1 of 2,93,95
408,4,0:17.0,,V. Oladipo makes free throw 2 of 2,93,96
409,4,0:17.0,Brooklyn full timeout,,93,96
410,4,0:17.0,W. Ellington enters the game for T. Young,,93,96
411,4,0:16.0,Offensive foul by B. Lopez (drawn by T. Harris),,93,96
412,4,0:16.0,Turnover by B. Lopez (offensive foul),,93,96
413,4,0:16.0,,Orlando full timeout,93,96
414,4,0:16.0,T. Young enters the game for B. Lopez,,93,96
415,4,0:16.0,S. Larkin enters the game for W. Ellington,,93,96
416,4,0:16.0,,Personal foul by B. Bogdanović (drawn by A. Gordon),93,96
417,4,0:16.0,,A. Gordon makes free throw 1 of 2,93,97
418,4,0:16.0,B. Lopez enters the game for S. Larkin,,93,97
419,4,0:16.0,,A. Gordon makes free throw 2 of 2,93,98
420,4,0:16.0,Brooklyn full timeout,,93,98
421,4,0:16.0,W. Ellington enters the game for B. Bogdanović,,93,98
422,4,0:13.0,J. Jack misses 3-pt jump shot from 27 ft,,93,98
423,4,0:12.0,,Defensive rebound by N. Vučević,93,98
424,4,0:11.0,,Personal foul by W. Ellington (drawn by N. Vučević),93,98
425,4,0:11.0,,N. Vučević makes free throw 1 of 2,93,99
426,4,0:11.0,,N. Vučević makes free throw 2 of 2,93,100
427,4,0:05.0,J. Jack misses 3-pt jump shot from 25 ft,,93,100
428,4,0:03.0,,Defensive rebound by A. Gordon,93,100
