,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
395,4,3:43.0,G. Hayward misses 2-pt jump shot from 10 ft (block by D. Howard),,77,78
396,4,3:43.0,Offensive rebound by Team,,77,78
397,4,3:41.0,Personal foul by T. Ariza,,77,78
398,4,3:41.0,G. Hayward makes free throw 1 of 2,,78,78
399,4,3:41.0,G. Hayward makes free throw 2 of 2,,79,78
400,4,3:18.0,,P. Beverley makes 3-pt jump shot from 23 ft (assist by J. Harden),79,81
401,4,3:00.0,D. Favors makes 2-pt jump shot from 12 ft (assist by T. Booker),,81,81
402,4,2:34.0,,Turnover by Team (shot clock),81,81
403,4,2:34.0,Utah full timeout,,81,81
404,4,2:34.0,R. Hood enters the game for J. Ingles,,81,81
405,4,2:20.0,Personal foul by D. Howard,,81,81
406,4,2:20.0,G. Hayward misses free throw 1 of 2,,81,81
407,4,2:20.0,Offensive rebound by Team,,81,81
408,4,2:20.0,G. Hayward makes free throw 2 of 2,,82,81
409,4,1:58.0,,Shooting foul by T. Booker (drawn by J. Harden),82,81
410,4,1:58.0,,J. Harden makes free throw 1 of 2,82,82
411,4,1:58.0,,J. Harden makes free throw 2 of 2,82,83
412,4,1:34.0,Turnover by Team (shot clock),,82,83
413,4,1:08.0,,P. Beverley makes 2-pt jump shot from 15 ft (assist by J. Harden),82,85
414,4,1:08.0,Utah full timeout,,82,85
415,4,1:08.0,J. Ingles enters the game for T. Booker,,82,85
416,4,1:08.0,,C. Brewer enters the game for M. Beasley,82,85
417,4,0:56.0,S. Mack makes 3-pt jump shot from 25 ft (assist by R. Hood),,85,85
418,4,0:43.0,,Turnover by P. Beverley (bad pass; steal by G. Hayward),85,85
419,4,0:25.0,Shooting foul by D. Howard (drawn by G. Hayward),,85,85
420,4,0:25.0,G. Hayward makes free throw 1 of 2,,86,85
421,4,0:25.0,,M. Beasley enters the game for C. Brewer,86,85
422,4,0:25.0,T. Booker enters the game for J. Ingles,,86,85
423,4,0:25.0,G. Hayward makes free throw 2 of 2,,87,85
424,4,0:25.0,,Houston full timeout,87,85
425,4,0:25.0,,J. Terry enters the game for M. Beasley,87,85
426,4,0:22.0,,D. Howard makes 2-pt dunk at rim (assist by J. Harden),87,87
427,4,0:02.0,D. Favors makes 2-pt dunk at rim (assist by R. Hood),,89,87
428,4,0:02.0,,Houston full timeout,89,87
429,4,0:02.0,,Houston full timeout,89,87
430,4,0:00.0,,J. Harden misses 3-pt jump shot from 25 ft,89,87
431,4,0:00.0,,Offensive rebound by Team,89,87
