,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
391,4,8:21.0,,Defensive rebound by T. Black,97,91
392,4,8:15.0,,Offensive foul by M. Huertas (drawn by W. Barton),97,91
393,4,8:15.0,,Turnover by M. Huertas (offensive foul),97,91
394,4,8:15.0,Official timeout,,97,91
395,4,8:15.0,,J. Clarkson enters the game for N. Young,97,91
396,4,8:15.0,,K. Bryant enters the game for M. Huertas,97,91
397,4,7:56.0,W. Barton makes 2-pt dunk at rim (assist by R. Foye),,99,91
398,4,7:35.0,,Turnover by B. Bass (lost ball; steal by W. Barton),99,91
399,4,7:19.0,D. Arthur makes 2-pt jump shot from 17 ft (assist by J. Nelson),,101,91
400,4,7:00.0,,L. Williams makes 2-pt jump shot from 19 ft,101,93
401,4,6:47.0,W. Barton makes 2-pt jump shot from 12 ft,,103,93
402,4,6:25.0,,Shooting foul by D. Arthur (drawn by L. Williams),103,93
403,4,6:25.0,,L. Williams makes free throw 1 of 2,103,94
404,4,6:25.0,D. Gallinari enters the game for R. Foye,,103,94
405,4,6:25.0,,J. Randle enters the game for B. Bass,103,94
406,4,6:25.0,,L. Williams makes free throw 2 of 2,103,95
407,4,6:13.0,W. Barton misses 3-pt jump shot from 23 ft,,103,95
408,4,6:13.0,,Defensive rebound by T. Black,103,95
409,4,6:03.0,,L. Williams makes 2-pt layup from 1 ft (assist by K. Bryant),103,97
410,4,6:03.0,Denver full timeout,,103,97
411,4,6:03.0,J. Hickson enters the game for D. Arthur,,103,97
412,4,6:03.0,E. Mudiay enters the game for W. Barton,,103,97
413,4,5:43.0,D. Gallinari misses 2-pt jump shot from 13 ft,,103,97
414,4,5:42.0,,Defensive rebound by T. Black,103,97
415,4,5:31.0,,K. Bryant misses 3-pt jump shot from 24 ft,103,97
416,4,5:29.0,Defensive rebound by K. Faried,,103,97
417,4,5:29.0,Personal take foul by L. Williams,,103,97
418,4,5:12.0,E. Mudiay misses 2-pt layup from 2 ft,,103,97
419,4,5:12.0,,Defensive rebound by T. Black,103,97
420,4,5:04.0,,Shooting foul by E. Mudiay (drawn by L. Williams),103,97
421,4,5:04.0,,L. Williams makes free throw 1 of 3,103,98
422,4,5:04.0,,L. Williams makes free throw 2 of 3,103,99
423,4,5:04.0,,L. Williams makes free throw 3 of 3,103,100
424,4,4:43.0,D. Gallinari makes 2-pt jump shot from 19 ft,,105,100
425,4,4:43.0,Shooting foul by K. Bryant (drawn by D. Gallinari),,105,100
426,4,4:43.0,D. Gallinari makes free throw 1 of 1,,106,100
427,4,4:25.0,,J. Randle misses 2-pt dunk at rim (block by J. Hickson),106,100
428,4,4:23.0,Defensive rebound by K. Faried,,106,100
429,4,4:14.0,K. Faried misses 2-pt layup from 1 ft,,106,100
430,4,4:13.0,,Defensive rebound by T. Black,106,100
431,4,4:03.0,,L. Williams misses 3-pt jump shot from 23 ft,106,100
432,4,4:02.0,Defensive rebound by D. Gallinari,,106,100
433,4,3:44.0,J. Hickson makes 2-pt dunk at rim (assist by J. Nelson),,108,100
434,4,3:43.0,,LA Lakers full timeout,108,100
435,4,3:35.0,,Personal foul by E. Mudiay (drawn by J. Clarkson),108,100
436,4,3:35.0,,J. Clarkson makes free throw 1 of 2,108,101
437,4,3:35.0,,J. Clarkson makes free throw 2 of 2,108,102
438,4,3:09.0,J. Hickson makes 2-pt hook shot from 11 ft,,110,102
439,4,2:55.0,,T. Black makes 2-pt layup from 2 ft (assist by L. Williams),110,104
440,4,2:32.0,K. Faried makes 2-pt layup at rim (assist by E. Mudiay),,112,104
441,4,2:22.0,,J. Clarkson misses 3-pt jump shot from 22 ft,112,104
442,4,2:20.0,Defensive rebound by J. Nelson,,112,104
443,4,2:18.0,,Violation by T. Black (def goaltending),112,104
444,4,2:18.0,D. Gallinari makes 2-pt layup from 1 ft (assist by J. Nelson),,114,104
445,4,2:18.0,Shooting foul by K. Bryant (drawn by D. Gallinari),,114,104
446,4,2:18.0,D. Gallinari makes free throw 1 of 1,,115,104
447,4,2:08.0,,J. Clarkson misses 2-pt jump shot from 19 ft,115,104
448,4,2:04.0,,Offensive rebound by T. Black,115,104
449,4,2:04.0,,T. Black makes 2-pt dunk at rim,115,106
450,4,1:43.0,E. Mudiay misses 2-pt jump shot from 11 ft,,115,106
451,4,1:42.0,Offensive rebound by D. Gallinari,,115,106
452,4,1:42.0,D. Gallinari makes 2-pt layup from 1 ft,,117,106
453,4,1:34.0,,L. Williams misses 3-pt jump shot from 25 ft,117,106
454,4,1:33.0,Defensive rebound by E. Mudiay,,117,106
455,4,1:18.0,Turnover by K. Faried (lost ball; steal by J. Clarkson),,117,106
456,4,1:14.0,,J. Clarkson makes 2-pt jump shot from 4 ft,117,108
457,4,1:14.0,,Shooting foul by E. Mudiay (drawn by J. Clarkson),117,108
458,4,1:14.0,,J. Clarkson misses free throw 1 of 1,117,108
459,4,1:12.0,Defensive rebound by J. Hickson,,117,108
460,4,0:54.0,J. Nelson misses 2-pt layup from 1 ft,,117,108
461,4,0:54.0,,Defensive rebound by Team,117,108
462,4,0:54.0,Loose ball foul by K. Faried (drawn by J. Randle),,117,108
463,4,0:54.0,,J. Randle misses free throw 1 of 2,117,108
464,4,0:54.0,,Offensive rebound by Team,117,108
465,4,0:54.0,,J. Randle makes free throw 2 of 2,117,109
466,4,0:33.0,E. Mudiay makes 3-pt jump shot from 25 ft,,120,109
467,4,0:14.0,,T. Black misses 2-pt jump shot from 20 ft,120,109
468,4,0:13.0,Defensive rebound by J. Hickson,,120,109
