,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
387,4,3:21.0,,Turnover by M. Brown (lost ball),97,91
388,4,3:21.0,,D. Sloan enters the game for S. Larkin,97,91
389,4,3:11.0,Shooting foul by M. Brown (drawn by N. Batum),,97,91
390,4,3:11.0,N. Batum makes free throw 1 of 2,,98,91
391,4,3:11.0,N. Batum makes free throw 2 of 2,,99,91
392,4,3:00.0,,J. Johnson misses 3-pt jump shot from 26 ft,99,91
393,4,2:59.0,Defensive rebound by K. Walker,,99,91
394,4,2:54.0,Offensive foul by C. Zeller (drawn by M. Brown),,99,91
395,4,2:54.0,Turnover by C. Zeller (offensive foul),,99,91
396,4,2:54.0,,Brooklyn full timeout,99,91
397,4,2:35.0,,M. Brown misses 2-pt jump shot from 14 ft,99,91
398,4,2:34.0,Defensive rebound by J. Lin,,99,91
399,4,2:14.0,J. Lin misses 2-pt jump shot from 10 ft,,99,91
400,4,2:13.0,,Defensive rebound by B. Lopez,99,91
401,4,2:04.0,,Turnover by D. Sloan (lost ball),99,91
402,4,2:04.0,,W. Ellington enters the game for M. Brown,99,91
403,4,1:46.0,K. Walker makes 3-pt jump shot from 23 ft (assist by J. Lin),,102,91
404,4,1:28.0,,J. Johnson misses 2-pt jump shot from 6 ft,102,91
405,4,1:27.0,Defensive rebound by M. Williams,,102,91
406,4,1:14.0,K. Walker misses 3-pt jump shot from 25 ft,,102,91
407,4,1:13.0,Offensive rebound by J. Lin,,102,91
408,4,0:57.0,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),,104,91
409,4,0:57.0,,Brooklyn full timeout,104,91
410,4,0:45.0,,W. Ellington makes 2-pt layup from 2 ft (assist by T. Young),104,93
411,4,0:29.0,J. Lin misses 2-pt layup at rim (block by B. Lopez),,104,93
412,4,0:27.0,,Defensive rebound by J. Johnson,104,93
413,4,0:19.0,,W. Ellington makes 3-pt jump shot from 27 ft (assist by J. Johnson),104,96
