,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
286,3,0:58.0,Shooting foul by A. Iguodala (drawn by D. Powell),,76,92
287,3,0:58.0,D. Powell makes free throw 1 of 1,,77,92
288,3,0:34.0,,B. Rush makes 3-pt jump shot from 26 ft (assist by A. Iguodala),77,95
289,3,0:16.0,W. Matthews misses 3-pt jump shot from 27 ft,,77,95
290,3,0:15.0,Offensive rebound by C. Villanueva,,77,95
291,3,0:03.0,,Violation by D. Green (kicked ball),77,95
292,3,0:01.0,C. Villanueva misses 3-pt jump shot from 24 ft,,77,95
293,3,0:00.0,Offensive rebound by Team,,77,95
294,4,11:46.0,,B. Rush misses 3-pt jump shot from 26 ft,77,95
295,4,11:46.0,Defensive rebound by J. Barea,,77,95
296,4,11:28.0,C. Villanueva makes 2-pt jump shot from 10 ft,,79,95
297,4,11:01.0,,M. Speights misses 2-pt jump shot from 14 ft,79,95
298,4,11:00.0,Defensive rebound by C. Villanueva,,79,95
299,4,10:53.0,C. Parsons misses 3-pt jump shot from 24 ft,,79,95
300,4,10:52.0,,Defensive rebound by M. Speights,79,95
301,4,10:32.0,,A. Iguodala misses 2-pt jump shot from 10 ft,79,95
302,4,10:32.0,,Offensive rebound by M. Speights,79,95
303,4,10:31.0,,M. Speights misses 2-pt layup from 1 ft,79,95
304,4,10:30.0,,Offensive rebound by M. Speights,79,95
305,4,10:30.0,,M. Speights misses 2-pt layup from 1 ft,79,95
306,4,10:30.0,,Offensive rebound by Team,79,95
307,4,10:21.0,,Turnover by M. Speights (traveling),79,95
308,4,9:57.0,R. Felton misses 3-pt jump shot from 25 ft,,79,95
309,4,9:57.0,Offensive rebound by R. Felton,,79,95
310,4,9:56.0,Personal foul by L. Barbosa (drawn by R. Felton),,79,95
311,4,9:41.0,C. Parsons makes 2-pt jump shot from 9 ft (assist by R. Felton),,81,95
312,4,9:19.0,,Personal foul by D. Powell (drawn by M. Speights),81,95
313,4,9:19.0,,Golden State full timeout,81,95
314,4,9:11.0,,M. Speights makes 2-pt dunk at rim (assist by A. Iguodala),81,97
315,4,8:56.0,C. Parsons misses 2-pt jump shot from 13 ft,,81,97
316,4,8:56.0,,Defensive rebound by A. Iguodala,81,97
317,4,8:51.0,,A. Iguodala misses 2-pt layup from 2 ft,81,97
318,4,8:51.0,,Offensive rebound by Team,81,97
319,4,8:51.0,Loose ball foul by C. Parsons (drawn by S. Livingston),,81,97
320,4,8:51.0,,K. Thompson enters the game for L. Barbosa,81,97
321,4,8:47.0,,M. Speights misses 2-pt jump shot from 16 ft,81,97
322,4,8:45.0,Defensive rebound by C. Villanueva,,81,97
323,4,8:33.0,J. Barea misses 2-pt jump shot from 11 ft,,81,97
324,4,8:33.0,,Defensive rebound by Team,81,97
325,4,8:33.0,Loose ball foul by D. Powell (drawn by M. Speights),,81,97
326,4,8:17.0,,K. Thompson makes 2-pt layup from 1 ft (assist by M. Speights),81,99
327,4,8:04.0,J. Barea makes 2-pt jump shot from 15 ft,,83,99
328,4,7:42.0,,M. Speights makes 2-pt jump shot from 3 ft (assist by A. Iguodala),83,101
329,4,7:25.0,C. Villanueva makes 3-pt jump shot from 27 ft,,86,101
330,4,7:18.0,,Personal foul by J. Barea,86,101
331,4,7:11.0,,A. Iguodala misses 3-pt jump shot from 22 ft,86,101
332,4,7:10.0,Defensive rebound by C. Villanueva,,86,101
333,4,6:56.0,R. Felton makes 2-pt layup from 2 ft,,88,101
334,4,6:56.0,Shooting foul by B. Rush (drawn by R. Felton),,88,101
335,4,6:56.0,,D. Green enters the game for M. Speights,88,101
336,4,6:56.0,,H. Barnes enters the game for A. Iguodala,88,101
337,4,6:56.0,R. Felton misses free throw 1 of 1,,88,101
338,4,6:51.0,,Defensive rebound by D. Green,88,101
339,4,6:35.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by S. Livingston),88,103
340,4,6:13.0,J. Barea makes 2-pt jump shot from 12 ft,,90,103
341,4,6:06.0,,S. Livingston makes 2-pt layup from 2 ft,90,105
342,4,5:43.0,Personal foul by S. Livingston (drawn by D. Powell),,90,105
343,4,5:43.0,Official timeout,,90,105
344,4,5:43.0,W. Matthews enters the game for C. Parsons,,90,105
345,4,5:43.0,,S. Curry enters the game for B. Rush,90,105
346,4,5:32.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Powell),,93,105
347,4,5:17.0,,Personal foul by W. Matthews (drawn by K. Thompson),93,105
348,4,5:17.0,,K. Thompson makes free throw 1 of 2,93,106
349,4,5:17.0,,K. Thompson makes free throw 2 of 2,93,107
350,4,5:06.0,Personal foul by D. Green (drawn by D. Powell),,93,107
351,4,5:00.0,C. Villanueva misses 3-pt jump shot from 26 ft,,93,107
352,4,4:59.0,,Defensive rebound by S. Livingston,93,107
353,4,4:49.0,,Personal foul by J. Barea,93,107
354,4,4:49.0,,H. Barnes makes free throw 1 of 2,93,108
355,4,4:49.0,,H. Barnes makes free throw 2 of 2,93,109
356,4,4:42.0,J. Barea makes 2-pt layup from 1 ft (assist by W. Matthews),,95,109
357,4,4:26.0,,S. Livingston makes 2-pt jump shot from 10 ft,95,111
358,4,4:10.0,W. Matthews misses 3-pt jump shot from 25 ft,,95,111
359,4,4:10.0,,Defensive rebound by D. Green,95,111
360,4,4:00.0,,I. Clark enters the game for S. Livingston,95,111
361,4,4:00.0,J. Jenkins enters the game for W. Matthews,,95,111
362,4,4:00.0,J. Anderson enters the game for R. Felton,,95,111
363,4,4:00.0,J. Evans enters the game for D. Powell,,95,111
364,4,3:56.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),95,114
365,4,3:41.0,J. Barea makes 2-pt layup from 1 ft,,97,114
366,4,3:28.0,,Turnover by D. Green (offensive foul),97,114
367,4,3:28.0,,Offensive foul by D. Green (drawn by J. Barea),97,114
368,4,3:28.0,,J. Thompson enters the game for D. Green,97,114
369,4,3:19.0,J. Evans makes 2-pt dunk at rim (assist by J. Barea),,99,114
370,4,3:19.0,Shooting foul by I. Clark (drawn by J. Evans),,99,114
371,4,3:19.0,J. Evans misses free throw 1 of 1,,99,114
372,4,3:15.0,,Defensive rebound by J. Thompson,99,114
373,4,3:07.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),99,117
374,4,2:55.0,J. Jenkins misses 3-pt jump shot from 25 ft,,99,117
375,4,2:55.0,,Defensive rebound by K. Thompson,99,117
376,4,2:45.0,,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),99,119
377,4,2:45.0,Dallas full timeout,,99,119
378,4,2:45.0,,K. Looney enters the game for H. Barnes,99,119
379,4,2:45.0,,L. Barbosa enters the game for K. Thompson,99,119
380,4,2:45.0,,B. Rush enters the game for S. Curry,99,119
381,4,2:34.0,J. Jenkins misses 2-pt jump shot from 10 ft,,99,119
382,4,2:34.0,,Defensive rebound by K. Looney,99,119
383,4,2:16.0,,K. Looney makes 2-pt jump shot from 14 ft,99,121
384,4,1:58.0,J. Anderson makes 2-pt jump shot from 18 ft (assist by J. Barea),,101,121
385,4,1:39.0,,J. Thompson makes 2-pt jump shot from 12 ft,101,123
386,4,1:24.0,C. Villanueva misses 2-pt hook shot from 7 ft,,101,123
