,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
164,2,6:08.0,,G. Hayward misses 2-pt jump shot from 5 ft,36,33
165,2,6:08.0,,Offensive rebound by Team,36,33
166,2,6:08.0,Loose ball foul by K. Thompson (drawn by T. Booker),,36,33
167,2,6:08.0,Golden State full timeout,,36,33
168,2,6:08.0,I. Clark enters the game for L. Barbosa,,36,33
169,2,5:56.0,,Turnover by G. Hayward (bad pass),36,33
170,2,5:41.0,K. Thompson makes 3-pt jump shot from 22 ft (assist by S. Curry),,39,33
171,2,5:29.0,,A. Burks makes 2-pt jump shot from 17 ft (assist by R. Gobert),39,35
172,2,5:10.0,D. Green misses 2-pt layup from 2 ft,,39,35
173,2,5:09.0,,Defensive rebound by T. Booker,39,35
174,2,5:01.0,,R. Gobert makes 2-pt dunk at rim (assist by A. Burks),39,37
175,2,4:55.0,D. Green misses 2-pt dunk at rim,,39,37
176,2,4:52.0,Offensive rebound by I. Clark,,39,37
177,2,4:48.0,I. Clark makes 3-pt jump shot from 22 ft,,42,37
178,2,4:41.0,,Turnover by A. Burks (lost ball),42,37
179,2,4:41.0,,R. Neto enters the game for T. Burke,42,37
180,2,4:41.0,,R. Hood enters the game for A. Burks,42,37
181,2,4:29.0,S. Curry misses 2-pt layup from 2 ft,,42,37
182,2,4:29.0,,Defensive rebound by R. Neto,42,37
183,2,4:10.0,,Personal foul by I. Clark (drawn by G. Hayward),42,37
184,2,4:03.0,,Shooting foul by A. Bogut (drawn by G. Hayward),42,37
185,2,4:03.0,,G. Hayward makes free throw 1 of 2,42,38
186,2,4:03.0,,D. Favors enters the game for T. Booker,42,38
187,2,4:03.0,,G. Hayward makes free throw 2 of 2,42,39
188,2,3:50.0,K. Thompson misses 3-pt jump shot from 24 ft,,42,39
189,2,3:49.0,,Defensive rebound by G. Hayward,42,39
190,2,3:25.0,,R. Neto misses 2-pt jump shot from 15 ft,42,39
191,2,3:25.0,,Offensive rebound by Team,42,39
192,2,3:25.0,,Turnover by Team (shot clock),42,39
193,2,3:09.0,I. Clark makes 3-pt jump shot from 24 ft (assist by A. Bogut),,45,39
194,2,2:55.0,,R. Hood makes 2-pt jump shot from 12 ft,45,41
195,2,2:40.0,K. Thompson misses 3-pt jump shot from 24 ft,,45,41
196,2,2:39.0,,Defensive rebound by R. Gobert,45,41
197,2,2:27.0,,Shooting foul by A. Bogut (drawn by R. Gobert),45,41
198,2,2:27.0,,Utah full timeout,45,41
199,2,2:27.0,,A. Burks enters the game for R. Neto,45,41
200,2,2:27.0,A. Iguodala enters the game for A. Bogut,,45,41
201,2,2:27.0,,R. Gobert makes free throw 1 of 2,45,42
202,2,2:27.0,,J. Ingles enters the game for D. Favors,45,42
203,2,2:27.0,,R. Gobert misses free throw 2 of 2,45,42
204,2,2:27.0,Defensive rebound by I. Clark,,45,42
205,2,2:16.0,I. Clark makes 3-pt jump shot from 23 ft (assist by D. Green),,48,42
206,2,1:59.0,,R. Gobert makes 2-pt layup from 1 ft (assist by A. Burks),48,44
207,2,1:47.0,I. Clark makes 3-pt jump shot from 22 ft (assist by D. Green),,51,44
208,2,1:32.0,,G. Hayward misses 2-pt jump shot from 3 ft,51,44
209,2,1:31.0,Defensive rebound by D. Green,,51,44
210,2,1:29.0,Personal foul by J. Ingles (drawn by K. Thompson),,51,44
211,2,1:29.0,,T. Booker enters the game for R. Gobert,51,44
212,2,1:24.0,S. Curry misses 3-pt jump shot from 26 ft,,51,44
213,2,1:24.0,,Defensive rebound by J. Ingles,51,44
214,2,1:17.0,,Personal foul by D. Green (drawn by G. Hayward),51,44
215,2,1:17.0,,G. Hayward makes free throw 1 of 2,51,45
216,2,1:17.0,,G. Hayward makes free throw 2 of 2,51,46
217,2,1:01.0,Turnover by A. Iguodala (bad pass; steal by T. Booker),,51,46
218,2,0:46.0,,A. Burks misses 2-pt jump shot from 10 ft (block by I. Clark),51,46
219,2,0:45.0,Defensive rebound by K. Thompson,,51,46
220,2,0:37.0,I. Clark misses 3-pt jump shot from 23 ft,,51,46
221,2,0:35.0,,Defensive rebound by Team,51,46
222,2,0:29.0,,A. Burks makes 2-pt layup from 2 ft,51,48
223,2,0:06.0,D. Green misses 2-pt jump shot from 1 ft (block by T. Booker),,51,48
224,2,0:06.0,Offensive rebound by D. Green,,51,48
225,2,0:06.0,D. Green makes 2-pt layup from 1 ft,,53,48
226,3,11:48.0,D. Green misses 3-pt jump shot from 24 ft,,53,48
227,3,11:46.0,Offensive rebound by S. Curry,,53,48
228,3,11:45.0,Shooting foul by R. Neto (drawn by S. Curry),,53,48
229,3,11:45.0,S. Curry makes free throw 1 of 2,,54,48
230,3,11:45.0,S. Curry makes free throw 2 of 2,,55,48
231,3,11:25.0,,R. Neto misses 2-pt jump shot from 13 ft,55,48
232,3,11:24.0,Defensive rebound by S. Curry,,55,48
233,3,11:12.0,S. Curry makes 2-pt layup from 2 ft (assist by A. Bogut),,57,48
234,3,10:52.0,,R. Neto misses 2-pt layup from 1 ft,57,48
235,3,10:51.0,Defensive rebound by A. Bogut,,57,48
236,3,10:48.0,Turnover by A. Bogut (bad pass; steal by R. Hood),,57,48
237,3,10:38.0,,G. Hayward makes 2-pt layup from 1 ft (assist by R. Neto),57,50
238,3,10:13.0,D. Green makes 2-pt layup from 2 ft,,59,50
239,3,9:55.0,,Personal foul by S. Curry (drawn by R. Neto),59,50
240,3,9:47.0,,R. Neto misses 2-pt jump shot from 20 ft,59,50
241,3,9:47.0,,Offensive rebound by D. Favors,59,50
242,3,9:42.0,,D. Favors misses 2-pt jump shot from 9 ft,59,50
243,3,9:41.0,Defensive rebound by B. Rush,,59,50
244,3,9:32.0,K. Thompson makes 2-pt jump shot from 9 ft,,61,50
245,3,9:32.0,,Utah full timeout,61,50
246,3,9:18.0,,R. Hood makes 3-pt jump shot from 24 ft,61,53
247,3,9:02.0,D. Green makes 2-pt layup from 1 ft (assist by K. Thompson),,63,53
248,3,8:47.0,,G. Hayward makes 2-pt jump shot from 21 ft (assist by D. Favors),63,55
249,3,8:35.0,Turnover by D. Green (bad pass),,63,55
250,3,8:35.0,,T. Burke enters the game for R. Neto,63,55
251,3,8:22.0,,Personal foul by B. Rush (drawn by G. Hayward),63,55
252,3,8:10.0,,D. Favors makes 2-pt dunk at rim,63,57
253,3,8:02.0,S. Curry misses 2-pt jump shot from 19 ft,,63,57
254,3,8:01.0,,Defensive rebound by R. Gobert,63,57
255,3,7:48.0,,G. Hayward misses 2-pt jump shot from 11 ft (block by K. Thompson),63,57
256,3,7:47.0,,Offensive rebound by D. Favors,63,57
257,3,7:43.0,,T. Burke misses 2-pt jump shot from 19 ft,63,57
258,3,7:42.0,Defensive rebound by B. Rush,,63,57
259,3,7:35.0,Personal foul by G. Hayward (drawn by A. Bogut),,63,57
260,3,7:31.0,Turnover by B. Rush (bad pass; steal by D. Favors),,63,57
261,3,7:24.0,,Shooting foul by A. Bogut (drawn by R. Gobert),63,57
262,3,7:24.0,,R. Gobert misses free throw 1 of 2,63,57
263,3,7:24.0,,Offensive rebound by Team,63,57
264,3,7:24.0,F. Ezeli enters the game for A. Bogut,,63,57
265,3,7:24.0,,R. Gobert makes free throw 2 of 2,63,58
266,3,7:10.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,66,58
267,3,6:52.0,,T. Burke misses 3-pt jump shot from 23 ft,66,58
268,3,6:50.0,Defensive rebound by K. Thompson,,66,58
269,3,6:42.0,Turnover by S. Curry (bad pass),,66,58
270,3,6:28.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Hood),66,60
271,3,6:10.0,F. Ezeli makes 2-pt dunk at rim (assist by K. Thompson),,68,60
272,3,5:49.0,,G. Hayward makes 2-pt jump shot from 16 ft (assist by T. Burke),68,62
273,3,5:38.0,Personal foul by R. Gobert (drawn by D. Green),,68,62
274,3,5:38.0,A. Iguodala enters the game for B. Rush,,68,62
275,3,5:38.0,,A. Burks enters the game for G. Hayward,68,62
276,3,5:32.0,Shooting foul by R. Gobert (drawn by D. Green),,68,62
277,3,5:32.0,D. Green misses free throw 1 of 2,,68,62
278,3,5:32.0,Offensive rebound by Team,,68,62
279,3,5:32.0,,T. Booker enters the game for R. Gobert,68,62
280,3,5:32.0,D. Green makes free throw 2 of 2,,69,62
281,3,5:15.0,,D. Favors makes 2-pt jump shot from 5 ft,69,64
282,3,4:54.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),,71,64
283,3,4:36.0,,A. Burks makes 3-pt jump shot from 25 ft (assist by R. Hood),71,67
284,3,4:21.0,S. Curry misses 3-pt jump shot from 25 ft,,71,67
285,3,4:20.0,,Defensive rebound by D. Favors,71,67
286,3,4:18.0,,Turnover by T. Burke (lost ball),71,67
287,3,3:55.0,K. Thompson misses 3-pt jump shot from 23 ft,,71,67
288,3,3:54.0,,Defensive rebound by D. Favors,71,67
289,3,3:45.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by T. Burke),71,69
290,3,3:26.0,Shooting foul by T. Booker (drawn by D. Green),,71,69
291,3,3:26.0,D. Green makes free throw 1 of 2,,72,69
292,3,3:26.0,D. Green makes free throw 2 of 2,,73,69
293,3,3:14.0,,Turnover by T. Burke (lost ball; steal by S. Curry),73,69
294,3,3:10.0,S. Curry misses 2-pt layup from 2 ft,,73,69
295,3,3:09.0,Offensive rebound by S. Curry,,73,69
296,3,3:08.0,Turnover by S. Curry (bad pass),,73,69
297,3,3:08.0,Golden State full timeout,,73,69
298,3,3:08.0,,J. Ingles enters the game for R. Hood,73,69
299,3,2:48.0,,T. Booker makes 2-pt hook shot from 2 ft,73,71
300,3,2:34.0,S. Curry makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,76,71
301,3,2:13.0,,J. Ingles misses 2-pt jump shot from 21 ft,76,71
302,3,2:12.0,Defensive rebound by D. Green,,76,71
303,3,2:05.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,79,71
304,3,1:38.0,,T. Burke makes 2-pt jump shot from 7 ft,79,73
305,3,1:17.0,K. Thompson makes 2-pt jump shot from 13 ft,,81,73
306,3,1:09.0,,A. Burks makes 2-pt layup from 2 ft,81,75
307,3,0:52.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,83,75
308,3,0:34.0,,T. Booker misses 2-pt layup from 2 ft,83,75
309,3,0:33.0,,Offensive rebound by T. Booker,83,75
310,3,0:33.0,,T. Booker makes 2-pt layup from 2 ft,83,77
311,3,0:22.0,Turnover by D. Green (bad pass; steal by D. Favors),,83,77
312,3,0:01.0,,D. Favors misses 2-pt jump shot from 16 ft,83,77
313,3,0:00.0,Defensive rebound by F. Ezeli,,83,77
314,4,11:41.0,,Shooting foul by S. Livingston (drawn by R. Hood),83,77
315,4,11:41.0,,R. Hood makes free throw 1 of 2,83,78
316,4,11:41.0,,R. Hood makes free throw 2 of 2,83,79
317,4,11:24.0,M. Speights makes 2-pt jump shot from 19 ft (assist by L. Barbosa),,85,79
318,4,11:01.0,,R. Gobert misses 2-pt layup from 2 ft,85,79
319,4,11:00.0,,Offensive rebound by R. Gobert,85,79
320,4,10:59.0,,R. Gobert misses 2-pt layup at rim,85,79
321,4,10:59.0,Defensive rebound by S. Livingston,,85,79
322,4,10:59.0,Personal foul by T. Booker (drawn by S. Livingston),,85,79
323,4,10:42.0,Turnover by L. Barbosa (bad pass; steal by T. Burke),,85,79
324,4,10:27.0,,R. Hood makes 3-pt jump shot from 23 ft,85,82
325,4,10:10.0,Turnover by A. Bogut (bad pass; steal by T. Booker),,85,82
326,4,10:06.0,,T. Booker makes 2-pt dunk at rim,85,84
327,4,9:54.0,Turnover by M. Speights (bad pass; steal by R. Gobert),,85,84
328,4,9:54.0,,Personal foul by A. Bogut (drawn by R. Gobert),85,84
329,4,9:38.0,,R. Hood misses 3-pt jump shot from 24 ft,85,84
330,4,9:37.0,Defensive rebound by M. Speights,,85,84
331,4,9:25.0,Personal foul by T. Burke (drawn by L. Barbosa),,85,84
332,4,9:25.0,,D. Favors enters the game for T. Booker,85,84
333,4,9:21.0,Turnover by S. Livingston (bad pass; steal by T. Burke),,85,84
334,4,9:15.0,,T. Burke misses 2-pt layup from 1 ft,85,84
335,4,9:14.0,Defensive rebound by L. Barbosa,,85,84
336,4,9:05.0,S. Livingston misses 2-pt jump shot from 10 ft,,85,84
337,4,9:04.0,Offensive rebound by A. Bogut,,85,84
338,4,9:04.0,A. Bogut makes 2-pt layup at rim,,87,84
339,4,8:40.0,,D. Favors misses 2-pt layup from 2 ft (block by A. Bogut),87,84
340,4,8:39.0,Defensive rebound by A. Iguodala,,87,84
341,4,8:39.0,Personal foul by R. Hood (drawn by A. Iguodala),,87,84
342,4,8:39.0,Official timeout,,87,84
343,4,8:39.0,,A. Burks enters the game for T. Burke,87,84
344,4,8:28.0,Personal foul by D. Favors (drawn by A. Iguodala),,87,84
345,4,8:19.0,L. Barbosa misses 3-pt jump shot from 24 ft,,87,84
346,4,8:19.0,,Defensive rebound by R. Gobert,87,84
347,4,8:04.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),87,86
348,4,7:51.0,S. Livingston misses 2-pt layup from 2 ft (block by R. Gobert),,87,86
349,4,7:50.0,,Defensive rebound by G. Hayward,87,86
350,4,7:40.0,,D. Favors misses 2-pt jump shot from 13 ft,87,86
351,4,7:39.0,,Offensive rebound by D. Favors,87,86
352,4,7:39.0,,Shooting foul by A. Bogut (drawn by D. Favors),87,86
353,4,7:39.0,K. Thompson enters the game for M. Speights,,87,86
354,4,7:39.0,F. Ezeli enters the game for A. Bogut,,87,86
355,4,7:39.0,,D. Favors makes free throw 1 of 2,87,87
356,4,7:39.0,D. Green enters the game for L. Barbosa,,87,87
357,4,7:39.0,,D. Favors makes free throw 2 of 2,87,88
358,4,7:22.0,K. Thompson misses 2-pt layup from 1 ft,,87,88
359,4,7:21.0,,Defensive rebound by R. Gobert,87,88
360,4,7:08.0,,A. Burks makes 2-pt jump shot from 21 ft,87,90
361,4,6:52.0,D. Green misses 2-pt jump shot from 5 ft,,87,90
362,4,6:49.0,,Defensive rebound by G. Hayward,87,90
363,4,6:36.0,,G. Hayward misses 2-pt jump shot from 4 ft (block by A. Iguodala),87,90
364,4,6:36.0,,Offensive rebound by Team,87,90
365,4,6:36.0,S. Curry enters the game for A. Iguodala,,87,90
366,4,6:27.0,,G. Hayward misses 2-pt jump shot from 9 ft,87,90
367,4,6:26.0,Defensive rebound by S. Curry,,87,90
368,4,6:20.0,S. Curry makes 3-pt jump shot from 23 ft,,90,90
369,4,6:12.0,,Utah full timeout,90,90
370,4,5:59.0,,A. Burks makes 2-pt jump shot from 9 ft (assist by G. Hayward),90,92
371,4,5:39.0,S. Livingston makes 3-pt jump shot from 22 ft (assist by D. Green),,93,92
372,4,5:21.0,,G. Hayward misses 3-pt jump shot from 25 ft,93,92
373,4,5:21.0,Defensive rebound by S. Curry,,93,92
374,4,5:06.0,S. Livingston makes 2-pt jump shot from 7 ft,,95,92
375,4,4:41.0,,A. Burks makes 2-pt jump shot from 14 ft,95,94
376,4,4:31.0,F. Ezeli makes 2-pt layup from 1 ft (assist by S. Curry),,97,94
377,4,4:10.0,,D. Favors misses 2-pt jump shot from 15 ft,97,94
378,4,4:10.0,Defensive rebound by S. Livingston,,97,94
379,4,4:01.0,Turnover by D. Green (bad pass),,97,94
380,4,3:37.0,,A. Burks misses 3-pt jump shot from 26 ft,97,94
381,4,3:36.0,,Offensive rebound by D. Favors,97,94
382,4,3:13.0,,R. Hood misses 3-pt jump shot from 25 ft,97,94
383,4,3:13.0,Defensive rebound by K. Thompson,,97,94
384,4,2:50.0,D. Green misses 3-pt jump shot from 24 ft,,97,94
385,4,2:50.0,,Defensive rebound by R. Gobert,97,94
386,4,2:33.0,,G. Hayward makes 2-pt jump shot from 16 ft (assist by R. Gobert),97,96
387,4,2:33.0,Golden State full timeout,,97,96
388,4,2:33.0,A. Iguodala enters the game for S. Livingston,,97,96
389,4,2:24.0,S. Curry misses 3-pt jump shot from 25 ft,,97,96
390,4,2:24.0,,Defensive rebound by G. Hayward,97,96
391,4,2:14.0,,Personal foul by F. Ezeli (drawn by G. Hayward),97,96
392,4,2:06.0,,D. Favors makes 2-pt jump shot from 3 ft,97,98
393,4,2:06.0,,Shooting foul by F. Ezeli (drawn by D. Favors),97,98
