,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
388,4,10:23.0,D. Booker misses 2-pt layup from 2 ft (block by D. Waiters),,81,92
389,4,10:23.0,Offensive rebound by Team,,81,92
390,4,10:23.0,Offensive foul by A. Len (drawn by D. Augustin),,81,92
391,4,10:23.0,Turnover by A. Len (offensive foul),,81,92
392,4,10:09.0,,D. Waiters makes 2-pt jump shot from 14 ft,81,94
393,4,9:58.0,Turnover by R. Price (bad pass; steal by D. Augustin),,81,94
394,4,9:55.0,,M. McGary makes 2-pt dunk at rim (assist by D. Augustin),81,96
395,4,9:54.0,Phoenix full timeout,,81,96
396,4,9:54.0,B. Knight enters the game for M. Morris,,81,96
397,4,9:54.0,E. Bledsoe enters the game for R. Price,,81,96
398,4,9:54.0,M. Teletović enters the game for D. Booker,,81,96
399,4,9:41.0,E. Bledsoe misses 2-pt jump shot from 23 ft,,81,96
400,4,9:40.0,,Defensive rebound by M. McGary,81,96
401,4,9:22.0,,Turnover by M. McGary (traveling),81,96
402,4,9:04.0,Shooting foul by E. Freedom (drawn by A. Len),,81,96
403,4,9:04.0,A. Len makes free throw 1 of 2,,82,96
404,4,9:04.0,A. Len makes free throw 2 of 2,,83,96
405,4,8:43.0,,Turnover by E. Freedom (lost ball; steal by A. Len),83,96
406,4,8:34.0,E. Bledsoe makes 2-pt jump shot from 19 ft,,85,96
407,4,8:33.0,,Oklahoma City full timeout,85,96
408,4,8:33.0,,K. Durant enters the game for K. Singler,85,96
409,4,8:33.0,,S. Ibaka enters the game for M. McGary,85,96
410,4,8:21.0,,Turnover by K. Durant (bad pass; steal by A. Len),85,96
411,4,8:16.0,T. Warren makes 2-pt dunk at rim (assist by E. Bledsoe),,87,96
412,4,7:59.0,,Shooting foul by M. Teletović (drawn by D. Augustin),87,96
413,4,7:59.0,,D. Augustin makes free throw 1 of 2,87,97
414,4,7:59.0,,D. Augustin misses free throw 2 of 2,87,97
415,4,7:57.0,,Offensive rebound by E. Freedom,87,97
416,4,7:56.0,,E. Freedom makes 2-pt layup at rim,87,99
417,4,7:56.0,,Shooting foul by A. Len (drawn by E. Freedom),87,99
418,4,7:56.0,,R. Westbrook enters the game for D. Augustin,87,99
419,4,7:56.0,,E. Freedom makes free throw 1 of 1,87,100
420,4,7:40.0,M. Teletović misses 2-pt layup from 2 ft,,87,100
421,4,7:39.0,Offensive rebound by M. Teletović,,87,100
422,4,7:30.0,Turnover by B. Knight (bad pass; steal by K. Durant),,87,100
423,4,7:23.0,,R. Westbrook makes 2-pt layup at rim (assist by D. Waiters),87,102
424,4,7:10.0,T. Warren makes 2-pt jump shot from 18 ft (assist by E. Bledsoe),,89,102
425,4,7:10.0,Shooting foul by K. Durant (drawn by T. Warren),,89,102
426,4,7:10.0,M. Morris enters the game for M. Teletović,,89,102
427,4,7:10.0,T. Chandler enters the game for A. Len,,89,102
428,4,7:10.0,T. Warren makes free throw 1 of 1,,90,102
429,4,6:50.0,,D. Waiters makes 3-pt jump shot from 22 ft (assist by R. Westbrook),90,105
430,4,6:37.0,B. Knight misses 3-pt jump shot from 25 ft,,90,105
431,4,6:36.0,,Defensive rebound by K. Durant,90,105
432,4,6:30.0,,K. Durant makes 3-pt jump shot from 24 ft,90,108
433,4,6:06.0,Turnover by E. Bledsoe (bad pass; steal by R. Westbrook),,90,108
434,4,6:01.0,,K. Durant makes 2-pt layup at rim,90,110
435,4,6:00.0,Phoenix full timeout,,90,110
436,4,5:51.0,Personal foul by S. Ibaka (drawn by M. Morris),,90,110
437,4,5:41.0,M. Morris misses 2-pt jump shot from 14 ft,,90,110
438,4,5:40.0,,Defensive rebound by E. Freedom,90,110
439,4,5:35.0,,Turnover by R. Westbrook (bad pass),90,110
440,4,5:21.0,T. Warren misses 2-pt jump shot from 15 ft,,90,110
441,4,5:21.0,,Defensive rebound by R. Westbrook,90,110
442,4,5:11.0,,K. Durant makes 2-pt jump shot from 13 ft (assist by E. Freedom),90,112
443,4,4:57.0,B. Knight makes 2-pt jump shot from 5 ft,,92,112
444,4,4:41.0,,E. Freedom makes 2-pt jump shot from 12 ft (assist by K. Durant),92,114
445,4,4:28.0,Turnover by B. Knight (traveling),,92,114
446,4,4:28.0,,A. Roberson enters the game for D. Waiters,92,114
447,4,4:19.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),92,116
448,4,4:04.0,E. Bledsoe makes 2-pt layup from 2 ft,,94,116
449,4,4:04.0,Shooting foul by E. Freedom (drawn by E. Bledsoe),,94,116
450,4,4:04.0,D. Booker enters the game for T. Warren,,94,116
451,4,4:04.0,A. Goodwin enters the game for B. Knight,,94,116
452,4,4:04.0,E. Bledsoe makes free throw 1 of 1,,95,116
453,4,3:45.0,,R. Westbrook misses 3-pt jump shot from 24 ft,95,116
454,4,3:45.0,Defensive rebound by A. Goodwin,,95,116
455,4,3:37.0,A. Goodwin misses 3-pt jump shot from 24 ft,,95,116
456,4,3:37.0,Offensive rebound by Team,,95,116
457,4,3:37.0,J. Leuer enters the game for T. Chandler,,95,116
458,4,3:37.0,M. Teletović enters the game for M. Morris,,95,116
459,4,3:28.0,M. Teletović makes 3-pt jump shot from 23 ft (assist by D. Booker),,98,116
460,4,3:11.0,,K. Durant makes 2-pt jump shot from 17 ft (assist by R. Westbrook),98,118
461,4,2:54.0,A. Goodwin makes 2-pt layup from 2 ft (assist by E. Bledsoe),,100,118
462,4,2:32.0,,S. Ibaka misses 3-pt jump shot from 23 ft,100,118
463,4,2:32.0,,Offensive rebound by R. Westbrook,100,118
464,4,2:28.0,,R. Westbrook makes 2-pt layup at rim,100,120
465,4,2:15.0,M. Teletović misses 3-pt jump shot from 24 ft,,100,120
466,4,2:15.0,,Defensive rebound by K. Durant,100,120
467,4,1:59.0,,K. Durant makes 2-pt jump shot from 9 ft,100,122
468,4,1:59.0,Phoenix full timeout,,100,122
469,4,1:59.0,Official timeout,,100,122
470,4,1:59.0,R. Price enters the game for E. Bledsoe,,100,122
471,4,1:59.0,,K. Singler enters the game for K. Durant,100,122
472,4,1:59.0,,D. Augustin enters the game for S. Ibaka,100,122
473,4,1:59.0,,C. Payne enters the game for A. Roberson,100,122
474,4,1:59.0,,M. McGary enters the game for R. Westbrook,100,122
475,4,1:49.0,J. Leuer misses 3-pt jump shot from 24 ft (block by E. Freedom),,100,122
476,4,1:48.0,,Defensive rebound by K. Singler,100,122
477,4,1:34.0,,Turnover by D. Augustin (bad pass; steal by J. Leuer),100,122
478,4,1:30.0,J. Leuer makes 2-pt dunk at rim,,102,122
479,4,1:09.0,,M. McGary misses 2-pt jump shot from 3 ft,102,122
480,4,1:09.0,,Offensive rebound by E. Freedom,102,122
481,4,1:09.0,,E. Freedom makes 2-pt layup from 1 ft,102,124
482,4,0:50.0,J. Leuer misses 2-pt jump shot from 11 ft,,102,124
483,4,0:50.0,,Defensive rebound by M. McGary,102,124
484,4,0:43.0,,D. Augustin misses 3-pt jump shot from 24 ft,102,124
485,4,0:41.0,Defensive rebound by Team,,102,124
486,4,0:28.0,D. Booker misses 2-pt jump shot from 23 ft,,102,124
487,4,0:28.0,,Defensive rebound by D. Augustin,102,124
488,4,0:21.0,,C. Payne misses 3-pt jump shot from 24 ft,102,124
489,4,0:20.0,Defensive rebound by A. Goodwin,,102,124
490,4,0:15.0,Personal foul by K. Singler (drawn by A. Goodwin),,102,124
491,4,0:15.0,A. Goodwin makes free throw 1 of 2,,103,124
492,4,0:15.0,A. Goodwin misses free throw 2 of 2,,103,124
493,4,0:15.0,,Defensive rebound by K. Singler,103,124
494,4,0:04.0,,Personal foul by D. Booker (drawn by K. Singler),103,124
