,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
396,4,6:17.0,D. Rose makes free throw 2 of 2,,77,92
397,4,6:04.0,,K. Irving misses 2-pt layup from 1 ft,77,92
398,4,6:01.0,Defensive rebound by T. Snell,,77,92
399,4,5:52.0,B. Portis misses 2-pt dunk at rim (block by T. Thompson),,77,92
400,4,5:49.0,,Defensive rebound by L. James,77,92
401,4,5:45.0,,T. Thompson makes 2-pt layup at rim (assist by L. James),77,94
402,4,5:35.0,D. Rose makes 2-pt jump shot from 15 ft,,79,94
403,4,5:27.0,,Shooting foul by B. Portis (drawn by K. Irving),79,94
404,4,5:27.0,,Cleveland full timeout,79,94
405,4,5:27.0,,K. Irving makes free throw 1 of 2,79,95
406,4,5:27.0,,K. Irving makes free throw 2 of 2,79,96
407,4,5:05.0,T. Snell makes 2-pt jump shot from 12 ft,,81,96
408,4,4:49.0,,L. James misses 3-pt jump shot from 25 ft,81,96
409,4,4:49.0,Defensive rebound by T. Snell,,81,96
410,4,4:39.0,B. Portis makes 2-pt layup from 1 ft (assist by T. Gibson),,83,96
411,4,4:18.0,,L. James makes 2-pt jump shot from 14 ft,83,98
412,4,4:00.0,T. Snell misses 2-pt layup from 2 ft (block by T. Mozgov),,83,98
413,4,3:59.0,Offensive rebound by T. Gibson,,83,98
414,4,3:58.0,T. Gibson makes 2-pt layup at rim,,85,98
415,4,3:47.0,,K. Irving misses 2-pt jump shot from 5 ft,85,98
416,4,3:47.0,Defensive rebound by B. Portis,,85,98
417,4,3:41.0,B. Portis misses 2-pt layup at rim (block by T. Mozgov),,85,98
418,4,3:40.0,,Defensive rebound by T. Thompson,85,98
419,4,3:35.0,,L. James makes 2-pt layup from 1 ft,85,100
420,4,3:30.0,Chicago full timeout,,85,100
421,4,3:30.0,A. Brooks enters the game for T. Gibson,,85,100
422,4,3:30.0,C. Felício enters the game for D. Rose,,85,100
423,4,3:30.0,C. Bairstow enters the game for B. Portis,,85,100
424,4,3:16.0,D. McDermott misses 3-pt jump shot from 23 ft,,85,100
425,4,3:15.0,,Defensive rebound by I. Shumpert,85,100
426,4,2:52.0,,K. Irving makes 3-pt jump shot from 27 ft,85,103
427,4,2:35.0,Personal foul by K. Irving (drawn by A. Brooks),,85,103
428,4,2:35.0,,M. Dellavedova enters the game for L. James,85,103
429,4,2:35.0,,S. Kaun enters the game for T. Thompson,85,103
430,4,2:35.0,,R. Jefferson enters the game for K. Irving,85,103
431,4,2:30.0,Turnover by C. Bairstow (bad pass; steal by I. Shumpert),,85,103
432,4,2:18.0,,T. Mozgov misses 2-pt jump shot from 19 ft,85,103
433,4,2:17.0,Defensive rebound by C. Felício,,85,103
434,4,2:09.0,Shooting foul by S. Kaun (drawn by A. Brooks),,85,103
435,4,2:09.0,A. Brooks makes free throw 1 of 2,,86,103
436,4,2:09.0,A. Brooks misses free throw 2 of 2,,86,103
437,4,2:08.0,,Defensive rebound by T. Mozgov,86,103
438,4,1:53.0,,M. Dellavedova makes 3-pt jump shot from 25 ft,86,106
439,4,1:36.0,C. Bairstow misses 2-pt jump shot from 17 ft,,86,106
440,4,1:35.0,Offensive rebound by C. Felício,,86,106
441,4,1:35.0,Shooting foul by R. Jefferson (drawn by C. Felício),,86,106
442,4,1:35.0,C. Felício misses free throw 1 of 2,,86,106
443,4,1:35.0,Offensive rebound by Team,,86,106
444,4,1:35.0,C. Felício makes free throw 2 of 2,,87,106
445,4,1:20.0,,M. Dellavedova misses 2-pt jump shot from 7 ft,87,106
446,4,1:18.0,Defensive rebound by C. Felício,,87,106
447,4,1:12.0,A. Brooks makes 3-pt jump shot from 24 ft,,90,106
448,4,0:57.0,,I. Shumpert misses 2-pt jump shot from 7 ft,90,106
449,4,0:55.0,Defensive rebound by C. Felício,,90,106
450,4,0:45.0,C. Felício misses 3-pt jump shot from 25 ft,,90,106
451,4,0:45.0,,Defensive rebound by I. Shumpert,90,106
452,4,0:41.0,,Turnover by I. Shumpert (bad pass; steal by C. Felício),90,106
453,4,0:35.0,Shooting foul by M. Dellavedova (drawn by C. Bairstow),,90,106
454,4,0:35.0,C. Bairstow makes free throw 1 of 2,,91,106
455,4,0:35.0,C. Bairstow makes free throw 2 of 2,,92,106
456,4,0:19.0,,Turnover by I. Shumpert (lost ball; steal by D. McDermott),92,106
457,4,0:05.0,A. Brooks makes 3-pt jump shot from 25 ft (assist by C. Felício),,95,106
