,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,HOUSTON_ACTION,LA LAKERS_SCORE,HOUSTON_SCORE
388,4,7:41.0,,D. Motiejūnas makes 2-pt hook shot from 5 ft (assist by J. Harden),88,102
389,4,7:27.0,N. Young makes 3-pt jump shot from 24 ft,,91,102
390,4,7:10.0,,Turnover by D. Motiejūnas (lost ball; steal by D. Russell),91,102
391,4,7:06.0,Turnover by M. Huertas (bad pass; steal by J. Harden),,91,102
392,4,7:02.0,,Personal foul by D. Russell (drawn by J. Harden),91,102
393,4,6:54.0,,Turnover by D. Motiejūnas (bad pass),91,102
394,4,6:32.0,R. Sacre misses 2-pt jump shot from 16 ft,,91,102
395,4,6:31.0,,Defensive rebound by J. Harden,91,102
396,4,6:25.0,,J. Harden misses 2-pt jump shot from 22 ft,91,102
397,4,6:23.0,,Offensive rebound by P. Beverley,91,102
398,4,6:19.0,,D. Motiejūnas makes 2-pt jump shot from 8 ft (assist by P. Beverley),91,104
399,4,5:58.0,D. Russell misses 3-pt jump shot from 28 ft,,91,104
400,4,5:56.0,Offensive rebound by R. Sacre,,91,104
401,4,5:50.0,Turnover by M. Huertas (bad pass; steal by T. Ariza),,91,104
402,4,5:47.0,,Shooting foul by J. Randle (drawn by T. Ariza),91,104
403,4,5:47.0,,Houston full timeout,91,104
404,4,5:47.0,L. Williams enters the game for M. Huertas,,91,104
405,4,5:47.0,,T. Ariza makes free throw 1 of 2,91,105
406,4,5:47.0,,T. Ariza makes free throw 2 of 2,91,106
407,4,5:19.0,L. Williams makes 2-pt jump shot from 21 ft (assist by J. Randle),,93,106
408,4,5:06.0,,D. Motiejūnas makes 3-pt jump shot from 24 ft (assist by P. Beverley),93,109
409,4,4:46.0,N. Young misses 3-pt jump shot from 22 ft,,93,109
410,4,4:45.0,,Defensive rebound by D. Howard,93,109
411,4,4:36.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by T. Ariza),93,112
412,4,4:12.0,L. Williams misses 3-pt jump shot from 27 ft,,93,112
413,4,4:11.0,,Defensive rebound by J. Harden,93,112
414,4,4:03.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by T. Ariza),93,115
415,4,3:45.0,D. Russell misses 3-pt jump shot from 23 ft,,93,115
416,4,3:44.0,Offensive rebound by N. Young,,93,115
417,4,3:40.0,N. Young misses 2-pt jump shot from 15 ft,,93,115
418,4,3:40.0,,Defensive rebound by D. Howard,93,115
419,4,3:28.0,,J. Harden misses 3-pt jump shot from 25 ft,93,115
420,4,3:27.0,Defensive rebound by J. Randle,,93,115
421,4,3:21.0,J. Randle makes 2-pt dunk at rim,,95,115
422,4,2:54.0,,P. Beverley makes 2-pt jump shot from 10 ft (assist by J. Harden),95,117
423,4,2:45.0,Personal take foul by T. Ariza,,95,117
424,4,2:45.0,LA Lakers full timeout,,95,117
425,4,2:45.0,,C. Capela enters the game for T. Ariza,95,117
426,4,2:45.0,,K. McDaniels enters the game for D. Howard,95,117
427,4,2:45.0,,M. Thornton enters the game for J. Harden,95,117
428,4,2:45.0,,T. Lawson enters the game for P. Beverley,95,117
429,4,2:45.0,M. Huertas enters the game for L. Williams,,95,117
430,4,2:45.0,A. Brown enters the game for D. Russell,,95,117
431,4,2:36.0,Turnover by M. Huertas (bad pass; steal by D. Motiejūnas),,95,117
432,4,2:30.0,,M. Thornton misses 3-pt jump shot from 24 ft,95,117
433,4,2:29.0,,Offensive rebound by C. Capela,95,117
434,4,2:27.0,,C. Capela makes 2-pt layup from 3 ft,95,119
435,4,2:14.0,A. Brown misses 2-pt jump shot from 22 ft,,95,119
436,4,2:14.0,,Defensive rebound by Team,95,119
437,4,1:57.0,,Turnover by D. Motiejūnas (bad pass),95,119
438,4,1:38.0,A. Brown misses 3-pt jump shot from 23 ft,,95,119
439,4,1:38.0,,Defensive rebound by C. Capela,95,119
440,4,1:28.0,,C. Capela misses 2-pt layup from 1 ft,95,119
441,4,1:28.0,Defensive rebound by Team,,95,119
442,4,1:13.0,R. Sacre misses 2-pt jump shot from 6 ft,,95,119
443,4,1:12.0,,Defensive rebound by T. Lawson,95,119
444,4,1:08.0,,K. McDaniels makes 2-pt dunk at rim (assist by M. Thornton),95,121
445,4,0:56.0,N. Young misses 3-pt jump shot from 27 ft,,95,121
446,4,0:55.0,Offensive rebound by J. Randle,,95,121
447,4,0:54.0,Shooting foul by C. Capela (drawn by J. Randle),,95,121
448,4,0:54.0,J. Randle makes free throw 1 of 2,,96,121
449,4,0:54.0,J. Randle misses free throw 2 of 2,,96,121
450,4,0:54.0,,Defensive rebound by C. Capela,96,121
451,4,0:39.0,,Personal foul by J. Randle (drawn by D. Motiejūnas),96,121
452,4,0:34.0,,K. McDaniels makes 3-pt jump shot from 23 ft (assist by T. Lawson),96,124
453,4,0:20.0,Shooting foul by D. Motiejūnas (drawn by R. Sacre),,96,124
454,4,0:20.0,R. Sacre makes free throw 1 of 2,,97,124
455,4,0:20.0,R. Sacre misses free throw 2 of 2,,97,124
456,4,0:20.0,,Defensive rebound by Team,97,124
457,4,0:20.0,Loose ball foul by J. Randle (drawn by D. Motiejūnas),,97,124
458,4,0:20.0,,D. Motiejūnas makes free throw 1 of 2,97,125
459,4,0:20.0,,D. Motiejūnas makes free throw 2 of 2,97,126
460,4,0:01.0,J. Randle misses 3-pt jump shot from 25 ft,,97,126
461,4,0:00.0,,Defensive rebound by M. Thornton,97,126
