,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
384,4,2:43.0,,B. Marjanović makes free throw 1 of 2,84,120
385,4,2:43.0,,B. Marjanović makes free throw 2 of 2,84,121
386,4,2:29.0,A. Morrow makes 3-pt jump shot from 25 ft (assist by C. Payne),,87,121
387,4,2:09.0,,Turnover by B. Marjanović (3 sec),87,121
388,4,1:55.0,R. Foye makes 3-pt jump shot from 23 ft (assist by C. Payne),,90,121
389,4,1:42.0,,B. Marjanović misses 2-pt jump shot from 11 ft,90,121
390,4,1:40.0,Defensive rebound by N. Mohammed,,90,121
391,4,1:31.0,C. Payne misses 3-pt jump shot from 25 ft,,90,121
392,4,1:31.0,,Defensive rebound by K. Anderson,90,121
393,4,1:07.0,,K. Martin misses 2-pt jump shot from 16 ft,90,121
394,4,1:06.0,,Offensive rebound by B. Marjanović,90,121
395,4,0:49.0,,K. Anderson misses 2-pt jump shot from 16 ft,90,121
396,4,0:48.0,Defensive rebound by N. Collison,,90,121
397,4,0:39.0,R. Foye misses 2-pt layup at rim (block by B. Marjanović),,90,121
398,4,0:38.0,,Defensive rebound by D. West,90,121
399,4,0:18.0,,A. Miller makes 3-pt jump shot from 27 ft,90,124
400,4,0:04.0,R. Foye makes 2-pt jump shot from 19 ft,,92,124
