,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHILADELPHIA_ACTION,LA LAKERS_SCORE,PHILADELPHIA_SCORE
394,4,6:25.0,Turnover by M. World Peace (bad pass),,80,94
395,4,6:09.0,,I. Canaan misses 2-pt jump shot from 16 ft,80,94
396,4,6:08.0,Defensive rebound by Team,,80,94
397,4,6:08.0,Personal foul by J. Okafor (drawn by R. Hibbert),,80,94
398,4,5:57.0,J. Clarkson misses 2-pt jump shot from 17 ft,,80,94
399,4,5:55.0,,Defensive rebound by I. Canaan,80,94
400,4,5:49.0,,H. Thompson misses 2-pt jump shot from 4 ft,80,94
401,4,5:48.0,Defensive rebound by M. World Peace,,80,94
402,4,5:36.0,D. Russell misses 2-pt jump shot from 17 ft,,80,94
403,4,5:35.0,Offensive rebound by J. Randle,,80,94
404,4,5:29.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by J. Randle),,83,94
405,4,5:03.0,,J. Okafor makes 2-pt hook shot from 7 ft,83,96
406,4,4:39.0,J. Clarkson misses 2-pt jump shot from 16 ft,,83,96
407,4,4:38.0,Offensive rebound by R. Hibbert,,83,96
408,4,4:32.0,D. Russell makes 3-pt jump shot from 25 ft (assist by M. World Peace),,86,96
409,4,4:05.0,,Turnover by J. Okafor (bad pass),86,96
410,4,4:05.0,K. Bryant enters the game for M. World Peace,,86,96
411,4,3:55.0,J. Randle makes 2-pt dunk at rim (assist by K. Bryant),,88,96
412,4,3:46.0,,Philadelphia full timeout,88,96
413,4,3:46.0,,N. Noel enters the game for J. Grant,88,96
414,4,3:34.0,,H. Thompson misses 3-pt jump shot from 26 ft,88,96
415,4,3:32.0,Defensive rebound by R. Hibbert,,88,96
416,4,3:22.0,D. Russell misses 2-pt jump shot from 14 ft,,88,96
417,4,3:20.0,,Defensive rebound by R. Covington,88,96
418,4,3:00.0,,I. Canaan misses 3-pt jump shot from 26 ft,88,96
419,4,2:57.0,Defensive rebound by K. Bryant,,88,96
420,4,2:44.0,K. Bryant misses 3-pt jump shot from 25 ft,,88,96
421,4,2:42.0,,Defensive rebound by N. Noel,88,96
422,4,2:32.0,,R. Covington misses 3-pt jump shot from 27 ft,88,96
423,4,2:30.0,Defensive rebound by J. Clarkson,,88,96
424,4,2:28.0,Personal foul by R. Covington (drawn by J. Clarkson),,88,96
425,4,2:28.0,Official timeout,,88,96
426,4,2:28.0,,T. McConnell enters the game for I. Canaan,88,96
427,4,2:15.0,K. Bryant misses 2-pt layup from 2 ft,,88,96
428,4,2:13.0,,Defensive rebound by T. McConnell,88,96
429,4,2:03.0,,H. Thompson makes 3-pt jump shot from 24 ft (assist by R. Covington),88,99
430,4,1:51.0,D. Russell makes 2-pt jump shot from 6 ft,,90,99
431,4,1:36.0,,J. Okafor makes 2-pt layup from 4 ft (assist by T. McConnell),90,101
432,4,1:36.0,,Shooting block foul by R. Hibbert (drawn by J. Okafor),90,101
433,4,1:36.0,,J. Grant enters the game for H. Thompson,90,101
434,4,1:36.0,,J. Okafor misses free throw 1 of 1,90,101
435,4,1:35.0,Defensive rebound by D. Russell,,90,101
436,4,1:30.0,Shooting block foul by R. Covington (drawn by K. Bryant),,90,101
437,4,1:30.0,K. Bryant misses free throw 1 of 3,,90,101
438,4,1:30.0,Offensive rebound by Team,,90,101
439,4,1:30.0,K. Bryant makes free throw 2 of 3,,91,101
440,4,1:30.0,,H. Thompson enters the game for J. Grant,91,101
441,4,1:30.0,K. Bryant misses free throw 3 of 3,,91,101
442,4,1:28.0,Offensive rebound by R. Hibbert,,91,101
443,4,1:17.0,R. Hibbert misses 2-pt jump shot from 6 ft,,91,101
444,4,1:15.0,,Defensive rebound by H. Thompson,91,101
445,4,1:13.0,,Turnover by T. McConnell (bad pass; steal by K. Bryant),91,101
446,4,1:09.0,,J. Grant enters the game for H. Thompson,91,101
447,4,1:09.0,Turnover by K. Bryant (lost ball; steal by T. McConnell),,91,101
448,4,1:05.0,,J. Grant makes 2-pt dunk at rim (assist by R. Covington),91,103
449,4,0:57.0,D. Russell misses 3-pt jump shot from 25 ft,,91,103
450,4,0:55.0,Offensive rebound by J. Randle,,91,103
451,4,0:53.0,J. Randle misses 3-pt jump shot from 25 ft,,91,103
452,4,0:52.0,,Defensive rebound by R. Covington,91,103
453,4,0:32.0,,Turnover by R. Covington (traveling),91,103
454,4,0:32.0,,J. Sampson enters the game for J. Okafor,91,103
455,4,0:24.0,K. Bryant misses 3-pt jump shot from 23 ft,,91,103
456,4,0:22.0,,Defensive rebound by T. McConnell,91,103
