,QUARTER,TIME_REMAINING,PHOENIX_ACTION,BOSTON_ACTION,PHOENIX_SCORE,BOSTON_SCORE
387,4,9:56.0,,A. Bradley misses 2-pt jump shot from 19 ft,82,100
388,4,9:54.0,Defensive rebound by A. Goodwin,,82,100
389,4,9:47.0,A. Goodwin misses 2-pt layup from 1 ft,,82,100
390,4,9:46.0,,Defensive rebound by K. Olynyk,82,100
391,4,9:29.0,,M. Smart misses 3-pt jump shot from 23 ft,82,100
392,4,9:28.0,Defensive rebound by A. Goodwin,,82,100
393,4,9:22.0,D. Booker makes 2-pt layup from 2 ft (assist by A. Goodwin),,84,100
394,4,9:07.0,,K. Olynyk misses 3-pt jump shot from 24 ft,84,100
395,4,9:06.0,Defensive rebound by S. Weems,,84,100
396,4,8:58.0,S. Weems makes 3-pt jump shot from 22 ft (assist by J. Leuer),,87,100
397,4,8:58.0,,Boston full timeout,87,100
398,4,8:58.0,B. Knight enters the game for D. Booker,,87,100
399,4,8:38.0,,M. Smart makes 3-pt jump shot from 24 ft,87,103
400,4,8:22.0,J. Leuer makes 3-pt jump shot from 24 ft (assist by S. Weems),,90,103
401,4,8:04.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by M. Smart),90,106
402,4,7:42.0,S. Weems misses 2-pt jump shot from 17 ft,,90,106
403,4,7:41.0,,Defensive rebound by J. Jerebko,90,106
404,4,7:32.0,,A. Bradley misses 2-pt jump shot from 15 ft,90,106
405,4,7:31.0,Defensive rebound by Team,,90,106
406,4,7:31.0,D. Booker enters the game for T. Warren,,90,106
407,4,7:14.0,D. Booker misses 2-pt layup from 2 ft,,90,106
408,4,7:13.0,,Defensive rebound by M. Smart,90,106
409,4,7:05.0,,M. Smart misses 3-pt jump shot from 25 ft,90,106
410,4,7:04.0,,Offensive rebound by K. Olynyk,90,106
411,4,7:03.0,,K. Olynyk misses 2-pt layup from 2 ft (block by J. Leuer),90,106
412,4,7:01.0,,Offensive rebound by K. Olynyk,90,106
413,4,7:01.0,,Shooting foul by J. Leuer (drawn by K. Olynyk),90,106
414,4,7:01.0,,K. Olynyk misses free throw 1 of 2,90,106
415,4,7:01.0,,Offensive rebound by Team,90,106
416,4,7:01.0,M. Teletović enters the game for J. Leuer,,90,106
417,4,7:01.0,,K. Olynyk makes free throw 2 of 2,90,107
418,4,6:47.0,S. Weems misses 2-pt jump shot from 3 ft,,90,107
419,4,6:46.0,,Defensive rebound by A. Bradley,90,107
420,4,6:38.0,,Personal foul by D. Booker (drawn by E. Turner),90,107
421,4,6:28.0,,J. Jerebko makes 3-pt jump shot from 24 ft (assist by A. Bradley),90,110
422,4,6:26.0,Phoenix full timeout,,90,110
423,4,6:26.0,P. Tucker enters the game for S. Weems,,90,110
424,4,6:08.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by A. Goodwin),,93,110
425,4,5:53.0,,Personal foul by P. Tucker (drawn by K. Olynyk),93,110
426,4,5:39.0,,A. Bradley misses 3-pt jump shot from 25 ft,93,110
427,4,5:38.0,,Offensive rebound by M. Smart,93,110
428,4,5:19.0,,A. Bradley misses 2-pt jump shot from 3 ft,93,110
429,4,5:17.0,,Offensive rebound by M. Smart,93,110
430,4,5:17.0,,M. Smart misses 2-pt layup at rim,93,110
431,4,5:16.0,,Offensive rebound by K. Olynyk,93,110
432,4,5:15.0,,K. Olynyk makes 2-pt layup from 1 ft,93,112
433,4,5:00.0,A. Goodwin misses 2-pt jump shot from 3 ft (block by K. Olynyk),,93,112
434,4,4:59.0,,Defensive rebound by J. Jerebko,93,112
435,4,4:50.0,,J. Jerebko makes 3-pt jump shot from 23 ft (assist by M. Smart),93,115
436,4,4:35.0,P. Tucker makes 3-pt jump shot from 25 ft (assist by B. Knight),,96,115
437,4,4:12.0,,E. Turner makes 2-pt jump shot from 17 ft (assist by J. Jerebko),96,117
438,4,4:00.0,Personal foul by A. Bradley (drawn by M. Teletović),,96,117
439,4,4:00.0,T. Warren enters the game for A. Goodwin,,96,117
440,4,3:49.0,M. Teletović misses 2-pt jump shot from 13 ft,,96,117
441,4,3:48.0,,Defensive rebound by M. Smart,96,117
442,4,3:28.0,,M. Smart misses 2-pt jump shot from 18 ft,96,117
443,4,3:28.0,Defensive rebound by P. Tucker,,96,117
444,4,3:18.0,T. Warren makes 3-pt jump shot from 22 ft (assist by B. Knight),,99,117
445,4,2:55.0,,J. Jerebko misses 2-pt jump shot from 5 ft,99,117
446,4,2:54.0,Defensive rebound by D. Booker,,99,117
447,4,2:51.0,Shooting foul by E. Turner (drawn by D. Booker),,99,117
448,4,2:51.0,Official timeout,,99,117
449,4,2:51.0,D. Booker makes free throw 1 of 2,,100,117
450,4,2:51.0,D. Booker makes free throw 2 of 2,,101,117
451,4,2:31.0,,Turnover by K. Olynyk (bad pass; steal by B. Knight),101,117
452,4,2:09.0,M. Teletović misses 3-pt jump shot from 26 ft,,101,117
453,4,2:08.0,,Defensive rebound by M. Smart,101,117
454,4,1:58.0,,A. Bradley misses 2-pt layup from 2 ft (block by T. Warren),101,117
455,4,1:57.0,,Offensive rebound by Team,101,117
456,4,1:49.0,,J. Jerebko misses 2-pt jump shot from 4 ft,101,117
457,4,1:48.0,Defensive rebound by P. Tucker,,101,117
458,4,1:42.0,T. Warren misses 2-pt layup from 1 ft,,101,117
459,4,1:41.0,,Defensive rebound by A. Bradley,101,117
460,4,1:16.0,,K. Olynyk misses 2-pt hook shot from 5 ft,101,117
461,4,1:15.0,,Offensive rebound by M. Smart,101,117
462,4,1:11.0,,Personal foul by T. Warren (drawn by K. Olynyk),101,117
463,4,1:11.0,,R. Hunter enters the game for A. Bradley,101,117
464,4,1:11.0,,J. Young enters the game for E. Turner,101,117
465,4,1:11.0,A. Goodwin enters the game for B. Knight,,101,117
466,4,1:11.0,L. Brown enters the game for T. Warren,,101,117
467,4,1:00.0,,K. Olynyk misses 2-pt layup from 2 ft,101,117
468,4,1:00.0,Defensive rebound by L. Brown,,101,117
469,4,0:56.0,Personal foul by J. Young (drawn by M. Teletović),,101,117
470,4,0:56.0,M. Teletović makes free throw 1 of 2,,102,117
471,4,0:56.0,M. Teletović makes free throw 2 of 2,,103,117
472,4,0:48.0,,Turnover by M. Smart (bad pass),103,117
473,4,0:43.0,L. Brown misses 2-pt jump shot from 12 ft,,103,117
474,4,0:42.0,,Defensive rebound by K. Olynyk,103,117
475,4,0:36.0,,Turnover by K. Olynyk (lost ball; steal by P. Tucker),103,117
476,4,0:31.0,P. Tucker misses 3-pt jump shot from 25 ft,,103,117
477,4,0:31.0,Offensive rebound by D. Booker,,103,117
478,4,0:28.0,D. Booker misses 3-pt jump shot from 23 ft,,103,117
479,4,0:26.0,,Defensive rebound by J. Jerebko,103,117
480,4,0:02.0,,Turnover by Team (shot clock),103,117
