,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
385,4,6:58.0,Offensive rebound by W. Cauley-Stein,,71,103
386,4,6:52.0,S. Curry misses 3-pt jump shot from 23 ft,,71,103
387,4,6:51.0,,Defensive rebound by C. Capela,71,103
388,4,6:41.0,,K. McDaniels makes 2-pt jump shot from 17 ft (assist by M. Beasley),71,105
389,4,6:28.0,Turnover by J. Anderson (bad pass; steal by A. Goudelock),,71,105
390,4,6:23.0,,M. Harrell makes 2-pt dunk at rim (assist by A. Goudelock),71,107
391,4,6:23.0,Sacramento full timeout,,71,107
392,4,6:23.0,Q. Acy enters the game for W. Cauley-Stein,,71,107
393,4,6:11.0,B. McLemore misses 2-pt jump shot from 19 ft,,71,107
394,4,6:10.0,,Defensive rebound by K. McDaniels,71,107
395,4,5:50.0,,Turnover by A. Goudelock (bad pass; steal by B. McLemore),71,107
396,4,5:44.0,K. Koufos makes 2-pt layup from 2 ft (assist by J. Anderson),,73,107
397,4,5:27.0,,Turnover by A. Goudelock (traveling),73,107
398,4,5:14.0,B. McLemore misses 3-pt jump shot from 26 ft,,73,107
399,4,5:13.0,,Defensive rebound by C. Capela,73,107
400,4,5:04.0,,A. Goudelock makes 2-pt jump shot from 19 ft,73,109
401,4,4:53.0,S. Curry misses 3-pt jump shot from 26 ft,,73,109
402,4,4:53.0,Offensive rebound by J. Anderson,,73,109
403,4,4:52.0,Personal foul by C. Capela,,73,109
404,4,4:46.0,B. McLemore misses 2-pt layup from 2 ft (block by C. Capela),,73,109
405,4,4:45.0,,Defensive rebound by C. Capela,73,109
406,4,4:40.0,,Turnover by M. Beasley (bad pass; steal by B. McLemore),73,109
407,4,4:35.0,B. McLemore makes 2-pt layup from 1 ft,,75,109
408,4,4:15.0,,M. Beasley misses 2-pt jump shot from 15 ft,75,109
409,4,4:14.0,Defensive rebound by Q. Acy,,75,109
410,4,4:02.0,K. Koufos misses 2-pt jump shot from 16 ft,,75,109
411,4,4:01.0,,Defensive rebound by M. Beasley,75,109
412,4,3:57.0,,Shooting foul by J. Anderson (drawn by K. McDaniels),75,109
413,4,3:57.0,,K. McDaniels makes free throw 1 of 2,75,110
414,4,3:57.0,D. Dukan enters the game for J. Anderson,,75,110
415,4,3:57.0,,K. McDaniels misses free throw 2 of 2,75,110
416,4,3:57.0,Defensive rebound by Q. Acy,,75,110
417,4,3:39.0,K. Koufos misses 2-pt hook shot from 6 ft,,75,110
418,4,3:38.0,,Defensive rebound by C. Capela,75,110
419,4,3:29.0,,K. McDaniels makes 2-pt dunk at rim (assist by M. Beasley),75,112
420,4,3:18.0,S. Curry misses 3-pt jump shot from 24 ft,,75,112
421,4,3:17.0,Offensive rebound by K. Koufos,,75,112
422,4,3:09.0,Q. Acy misses 3-pt jump shot from 24 ft,,75,112
423,4,3:08.0,,Defensive rebound by C. Capela,75,112
424,4,3:01.0,,A. Goudelock misses 3-pt jump shot from 24 ft,75,112
425,4,3:00.0,Defensive rebound by Q. Acy,,75,112
426,4,2:48.0,K. Koufos misses 2-pt jump shot from 18 ft,,75,112
427,4,2:48.0,Offensive rebound by Team,,75,112
428,4,2:48.0,,Loose ball foul by M. Harrell,75,112
429,4,2:48.0,,Houston full timeout,75,112
430,4,2:48.0,W. Cauley-Stein enters the game for K. Koufos,,75,112
431,4,2:48.0,Q. Acy misses free throw 1 of 2,,75,112
432,4,2:48.0,Offensive rebound by Team,,75,112
433,4,2:48.0,Q. Acy makes free throw 2 of 2,,76,112
434,4,2:32.0,,M. Harrell misses 2-pt jump shot from 17 ft,76,112
435,4,2:32.0,,Offensive rebound by C. Capela,76,112
436,4,2:28.0,,C. Capela misses 2-pt hook shot from 3 ft,76,112
437,4,2:27.0,,Offensive rebound by C. Capela,76,112
438,4,2:26.0,,C. Capela misses 2-pt hook shot from 4 ft,76,112
439,4,2:25.0,,Offensive rebound by C. Capela,76,112
440,4,2:24.0,,Shooting foul by D. Dukan (drawn by C. Capela),76,112
441,4,2:24.0,,C. Capela misses free throw 1 of 2,76,112
442,4,2:24.0,,Offensive rebound by Team,76,112
443,4,2:24.0,,C. Capela misses free throw 2 of 2,76,112
444,4,2:24.0,Defensive rebound by Q. Acy,,76,112
445,4,2:10.0,S. Curry misses 2-pt jump shot from 8 ft (block by M. Harrell),,76,112
446,4,2:09.0,,Defensive rebound by M. Harrell,76,112
447,4,2:05.0,,M. Harrell makes 2-pt layup from 1 ft,76,114
448,4,1:52.0,D. Dukan misses 3-pt jump shot from 25 ft,,76,114
449,4,1:51.0,,Defensive rebound by M. Beasley,76,114
450,4,1:40.0,,M. Harrell misses 2-pt hook shot from 4 ft,76,114
451,4,1:39.0,Defensive rebound by S. Curry,,76,114
452,4,1:28.0,D. Dukan misses 2-pt jump shot from 21 ft,,76,114
453,4,1:28.0,,Defensive rebound by Team,76,114
454,4,1:21.0,,M. Harrell misses 2-pt layup from 2 ft,76,114
455,4,1:20.0,Defensive rebound by W. Cauley-Stein,,76,114
456,4,1:09.0,B. McLemore misses 3-pt jump shot from 24 ft,,76,114
457,4,1:08.0,,Defensive rebound by M. Beasley,76,114
458,4,0:52.0,,A. Goudelock misses 2-pt jump shot from 17 ft,76,114
459,4,0:50.0,Defensive rebound by Team,,76,114
460,4,0:36.0,Q. Acy makes 2-pt layup from 1 ft (assist by S. Curry),,78,114
461,4,0:14.0,,A. Goudelock misses 3-pt jump shot from 25 ft,78,114
462,4,0:13.0,,Offensive rebound by K. McDaniels,78,114
463,4,0:13.0,,K. McDaniels makes 2-pt dunk at rim,78,116
464,4,0:04.0,S. Curry makes 3-pt jump shot from 24 ft,,81,116
