,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
394,4,5:28.0,,J. Hill misses free throw 1 of 2,71,73
395,4,5:28.0,,Offensive rebound by Team,71,73
396,4,5:28.0,,J. Hill misses free throw 2 of 2,71,73
397,4,5:28.0,Defensive rebound by K. Caldwell-Pope,,71,73
398,4,5:13.0,E. İlyasova misses 2-pt jump shot from 8 ft (block by C. Miles),,71,73
399,4,5:13.0,Offensive rebound by Team,,71,73
400,4,5:05.0,R. Jackson misses 2-pt jump shot from 19 ft,,71,73
401,4,5:04.0,,Defensive rebound by P. George,71,73
402,4,4:47.0,,Shooting foul by K. Caldwell-Pope (drawn by P. George),71,73
403,4,4:47.0,,P. George makes free throw 1 of 2,71,74
404,4,4:47.0,,P. George makes free throw 2 of 2,71,75
405,4,4:35.0,R. Jackson misses 2-pt layup from 1 ft (block by C. Miles),,71,75
406,4,4:35.0,Offensive rebound by Team,,71,75
407,4,4:23.0,R. Jackson misses 2-pt jump shot from 16 ft,,71,75
408,4,4:22.0,,Defensive rebound by P. George,71,75
409,4,4:17.0,,P. George makes 2-pt layup from 1 ft,71,77
410,4,4:16.0,Detroit full timeout,,71,77
411,4,4:16.0,,L. Allen enters the game for C. Miles,71,77
412,4,4:03.0,K. Caldwell-Pope makes 2-pt jump shot from 19 ft (assist by M. Morris),,73,77
413,4,3:48.0,,P. George makes 3-pt jump shot from 26 ft (assist by M. Ellis),73,80
414,4,3:31.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft (assist by M. Morris),,75,80
415,4,3:15.0,,P. George makes 3-pt jump shot from 25 ft (assist by M. Ellis),75,83
416,4,2:56.0,Shooting block foul by J. Hill (drawn by K. Caldwell-Pope),,75,83
417,4,2:56.0,K. Caldwell-Pope makes free throw 1 of 2,,76,83
418,4,2:56.0,,C. Miles enters the game for L. Allen,76,83
419,4,2:56.0,K. Caldwell-Pope makes free throw 2 of 2,,77,83
420,4,2:38.0,,P. George makes 2-pt jump shot from 20 ft,77,85
421,4,2:20.0,R. Jackson makes 2-pt jump shot from 6 ft,,79,85
422,4,2:20.0,Shooting foul by G. Hill (drawn by R. Jackson),,79,85
423,4,2:20.0,R. Jackson misses free throw 1 of 1,,79,85
424,4,2:18.0,,Defensive rebound by P. George,79,85
425,4,2:12.0,,P. George makes 3-pt jump shot from 26 ft,79,88
426,4,2:11.0,Detroit full timeout,,79,88
427,4,2:11.0,,L. Allen enters the game for C. Miles,79,88
428,4,1:51.0,R. Jackson misses 2-pt jump shot from 17 ft,,79,88
429,4,1:50.0,Offensive rebound by A. Drummond,,79,88
430,4,1:48.0,A. Drummond misses 2-pt layup at rim,,79,88
431,4,1:47.0,Offensive rebound by Team,,79,88
432,4,1:38.0,R. Jackson misses 2-pt jump shot from 18 ft,,79,88
433,4,1:38.0,,Defensive rebound by G. Hill,79,88
434,4,1:18.0,,M. Ellis misses 2-pt jump shot from 20 ft,79,88
435,4,1:17.0,Defensive rebound by A. Drummond,,79,88
436,4,1:08.0,R. Jackson misses 3-pt jump shot from 25 ft,,79,88
437,4,1:07.0,,Defensive rebound by P. George,79,88
438,4,0:49.0,,P. George makes 2-pt jump shot from 19 ft,79,90
439,4,0:42.0,R. Jackson makes 3-pt jump shot from 26 ft,,82,90
440,4,0:23.0,,P. George makes 2-pt jump shot from 16 ft,82,92
441,4,0:23.0,Technical foul by Team,,82,92
442,4,0:23.0,Technical foul by Team,,82,92
443,4,0:23.0,,P. George makes technical free throw,82,93
444,4,0:23.0,,P. George makes technical free throw,82,94
445,4,0:17.0,R. Jackson misses 3-pt jump shot from 28 ft,,82,94
446,4,0:16.0,,Defensive rebound by M. Ellis,82,94
447,4,0:06.0,,Turnover by G. Hill (lost ball),82,94
