,QUARTER,TIME_REMAINING,INDIANA_ACTION,DENVER_ACTION,INDIANA_SCORE,DENVER_SCORE
389,4,6:50.0,M. Turner makes 2-pt layup from 1 ft,,107,106
390,4,6:50.0,Shooting foul by W. Barton (drawn by M. Turner),,107,106
391,4,6:50.0,,G. Harris enters the game for J. Lauvergne,107,106
392,4,6:50.0,L. Allen enters the game for S. Hill,,107,106
393,4,6:50.0,M. Turner misses free throw 1 of 1,,107,106
394,4,6:50.0,Offensive rebound by P. George,,107,106
395,4,6:39.0,L. Allen makes 2-pt layup from 1 ft (assist by P. George),,109,106
396,4,6:27.0,,Personal block foul by L. Allen (drawn by D. Gallinari),109,106
397,4,6:27.0,S. Hill enters the game for L. Allen,,109,106
398,4,6:27.0,J. Hill enters the game for M. Turner,,109,106
399,4,6:16.0,,W. Barton makes 2-pt layup from 1 ft,109,108
400,4,5:59.0,J. Hill makes 2-pt layup from 2 ft (assist by P. George),,111,108
401,4,5:47.0,,Turnover by E. Mudiay (bad pass; steal by P. George),111,108
402,4,5:36.0,Personal foul by E. Mudiay (drawn by P. George),,111,108
403,4,5:36.0,Official timeout,,111,108
404,4,5:36.0,G. Robinson enters the game for C. Miles,,111,108
405,4,5:36.0,P. George makes free throw 1 of 2,,112,108
406,4,5:36.0,P. George makes free throw 2 of 2,,113,108
407,4,5:26.0,,Turnover by D. Gallinari (offensive foul),113,108
408,4,5:26.0,,Offensive foul by D. Gallinari (drawn by G. Robinson),113,108
409,4,5:08.0,Personal foul by K. Faried (drawn by J. Hill),,113,108
410,4,5:08.0,J. Hill makes free throw 1 of 2,,114,108
411,4,5:08.0,J. Hill misses free throw 2 of 2,,114,108
412,4,5:08.0,,Defensive rebound by Team,114,108
413,4,5:07.0,Loose ball foul by S. Hill (drawn by K. Faried),,114,108
414,4,5:07.0,,K. Faried misses free throw 1 of 2,114,108
415,4,5:07.0,,Offensive rebound by Team,114,108
416,4,5:07.0,,K. Faried makes free throw 2 of 2,114,109
417,4,4:55.0,Turnover by M. Ellis (bad pass; steal by E. Mudiay),,114,109
418,4,4:52.0,,Shooting block foul by S. Hill (drawn by D. Gallinari),114,109
419,4,4:52.0,,D. Gallinari makes free throw 1 of 2,114,110
420,4,4:52.0,M. Turner enters the game for J. Hill,,114,110
421,4,4:52.0,,D. Gallinari makes free throw 2 of 2,114,111
422,4,4:43.0,Personal foul by W. Barton (drawn by P. George),,114,111
423,4,4:43.0,P. George makes free throw 1 of 2,,115,111
424,4,4:43.0,P. George makes free throw 2 of 2,,116,111
425,4,4:24.0,,Shooting block foul by P. George (drawn by D. Gallinari),116,111
426,4,4:24.0,,D. Gallinari makes free throw 1 of 2,116,112
427,4,4:24.0,,D. Arthur enters the game for K. Faried,116,112
428,4,4:24.0,,D. Gallinari makes free throw 2 of 2,116,113
429,4,4:10.0,M. Ellis makes 2-pt jump shot from 16 ft,,118,113
430,4,3:53.0,,G. Harris makes 2-pt layup from 1 ft (assist by D. Gallinari),118,115
431,4,3:53.0,,Shooting foul by G. Robinson (drawn by G. Harris),118,115
432,4,3:53.0,,G. Harris makes free throw 1 of 1,118,116
433,4,3:39.0,Personal foul by D. Gallinari (drawn by M. Turner),,118,116
434,4,3:39.0,,R. Foye enters the game for D. Gallinari,118,116
435,4,3:39.0,M. Turner misses free throw 1 of 2,,118,116
436,4,3:39.0,Offensive rebound by Team,,118,116
437,4,3:39.0,M. Turner makes free throw 2 of 2,,119,116
438,4,3:20.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by R. Foye),119,119
439,4,3:06.0,M. Ellis makes 2-pt jump shot from 20 ft (assist by M. Turner),,121,119
440,4,2:47.0,,D. Arthur misses 2-pt jump shot from 19 ft,121,119
441,4,2:46.0,Defensive rebound by S. Hill,,121,119
442,4,2:29.0,P. George misses 2-pt jump shot from 10 ft,,121,119
443,4,2:28.0,,Defensive rebound by W. Barton,121,119
444,4,2:23.0,,W. Barton misses 2-pt layup from 1 ft,121,119
445,4,2:21.0,Defensive rebound by S. Hill,,121,119
446,4,2:16.0,M. Ellis misses 2-pt layup from 1 ft (block by R. Foye),,121,119
447,4,2:16.0,Offensive rebound by Team,,121,119
448,4,2:16.0,,Denver full timeout,121,119
449,4,2:16.0,C. Miles enters the game for G. Robinson,,121,119
450,4,2:04.0,M. Ellis misses 2-pt jump shot from 23 ft,,121,119
451,4,2:02.0,,Defensive rebound by W. Barton,121,119
452,4,1:50.0,,W. Barton misses 3-pt jump shot from 24 ft,121,119
453,4,1:49.0,Defensive rebound by M. Ellis,,121,119
454,4,1:32.0,Shooting foul by G. Harris (drawn by M. Ellis),,121,119
455,4,1:32.0,M. Ellis misses free throw 1 of 2,,121,119
456,4,1:32.0,Offensive rebound by Team,,121,119
457,4,1:32.0,M. Ellis misses free throw 2 of 2,,121,119
458,4,1:32.0,,Defensive rebound by R. Foye,121,119
459,4,1:22.0,,E. Mudiay makes 2-pt dunk at rim,121,121
460,4,1:22.0,,Shooting foul by M. Turner (drawn by E. Mudiay),121,121
461,4,1:22.0,,E. Mudiay misses free throw 1 of 1,121,121
462,4,1:21.0,Defensive rebound by P. George,,121,121
463,4,1:05.0,P. George makes 2-pt jump shot from 15 ft (assist by M. Ellis),,123,121
464,4,0:53.0,,W. Barton makes 2-pt jump shot from 4 ft,123,123
465,4,0:53.0,Violation by M. Turner (def goaltending),,123,123
466,4,0:40.0,P. George misses 2-pt jump shot from 15 ft,,123,123
467,4,0:39.0,,Defensive rebound by W. Barton,123,123
468,4,0:21.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by W. Barton),123,126
469,4,0:21.0,Indiana full timeout,,123,126
470,4,0:18.0,Personal foul by G. Harris (drawn by M. Ellis),,123,126
471,4,0:18.0,M. Ellis misses free throw 1 of 2,,123,126
472,4,0:18.0,Offensive rebound by Team,,123,126
473,4,0:18.0,M. Ellis makes free throw 2 of 2,,124,126
474,4,0:17.0,,Personal foul by M. Ellis (drawn by R. Foye),124,126
475,4,0:17.0,,R. Foye makes free throw 1 of 2,124,127
476,4,0:17.0,,R. Foye misses free throw 2 of 2,124,127
477,4,0:16.0,,Offensive rebound by W. Barton,124,127
478,4,0:14.0,,W. Barton misses 2-pt layup from 1 ft,124,127
479,4,0:14.0,Defensive rebound by M. Turner,,124,127
480,4,0:14.0,Indiana full timeout,,124,127
481,4,0:14.0,C. Budinger enters the game for S. Hill,,124,127
482,4,0:11.0,P. George misses 3-pt jump shot from 24 ft,,124,127
483,4,0:10.0,Offensive rebound by C. Miles,,124,127
484,4,0:10.0,Shooting foul by E. Mudiay (drawn by C. Miles),,124,127
485,4,0:10.0,C. Miles makes free throw 1 of 2,,125,127
486,4,0:10.0,,N. Jokić enters the game for R. Foye,125,127
487,4,0:10.0,C. Miles makes free throw 2 of 2,,126,127
488,4,0:06.0,,Personal take foul by C. Budinger (drawn by W. Barton),126,127
489,4,0:06.0,,W. Barton makes free throw 1 of 2,126,128
490,4,0:06.0,,R. Foye enters the game for N. Jokić,126,128
491,4,0:06.0,,W. Barton makes free throw 2 of 2,126,129
492,4,0:06.0,Indiana full timeout,,126,129
493,4,0:04.0,P. George misses 3-pt jump shot from 25 ft (block by E. Mudiay),,126,129
494,4,0:01.0,Offensive rebound by M. Turner,,126,129
