,QUARTER,TIME_REMAINING,UTAH_ACTION,BOSTON_ACTION,UTAH_SCORE,BOSTON_SCORE
389,4,9:08.0,,Offensive rebound by Team,76,77
390,4,9:08.0,D. Favors enters the game for R. Gobert,,76,77
391,4,9:04.0,,A. Bradley makes 2-pt jump shot from 11 ft (assist by E. Turner),76,79
392,4,8:40.0,D. Favors misses 2-pt jump shot from 18 ft,,76,79
393,4,8:38.0,,Defensive rebound by A. Bradley,76,79
394,4,8:34.0,,A. Bradley makes 2-pt layup at rim,76,81
395,4,8:34.0,Utah full timeout,,76,81
396,4,8:34.0,R. Hood enters the game for C. Johnson,,76,81
397,4,8:09.0,R. Hood makes 3-pt jump shot from 23 ft (assist by G. Hayward),,79,81
398,4,7:52.0,,Violation by J. Jerebko (kicked ball),79,81
399,4,7:39.0,,J. Jerebko misses 3-pt jump shot from 24 ft,79,81
400,4,7:38.0,,Offensive rebound by T. Zeller,79,81
401,4,7:32.0,,T. Zeller makes 2-pt dunk at rim (assist by M. Smart),79,83
402,4,7:03.0,G. Hayward makes 2-pt jump shot from 15 ft,,81,83
403,4,6:38.0,,E. Turner misses 2-pt hook shot from 6 ft,81,83
404,4,6:37.0,Defensive rebound by Team,,81,83
405,4,6:37.0,R. Gobert enters the game for T. Lyles,,81,83
406,4,6:15.0,D. Favors misses 2-pt jump shot from 12 ft,,81,83
407,4,6:13.0,Offensive rebound by R. Gobert,,81,83
408,4,6:13.0,Personal foul by T. Zeller (drawn by R. Gobert),,81,83
409,4,6:13.0,,I. Thomas enters the game for E. Turner,81,83
410,4,6:13.0,,J. Sullinger enters the game for J. Jerebko,81,83
411,4,6:00.0,Shooting foul by M. Smart (drawn by R. Gobert),,81,83
412,4,6:00.0,R. Gobert makes free throw 1 of 2,,82,83
413,4,6:00.0,R. Neto enters the game for S. Mack,,82,83
414,4,6:00.0,R. Gobert makes free throw 2 of 2,,83,83
415,4,5:46.0,,M. Smart misses 2-pt jump shot from 9 ft,83,83
416,4,5:45.0,Defensive rebound by R. Gobert,,83,83
417,4,5:21.0,R. Hood makes 2-pt jump shot from 8 ft,,85,83
418,4,5:16.0,,Boston full timeout,85,83
419,4,5:16.0,,A. Johnson enters the game for T. Zeller,85,83
420,4,5:16.0,,J. Crowder enters the game for M. Smart,85,83
421,4,5:06.0,,J. Sullinger makes 2-pt jump shot from 7 ft (assist by I. Thomas),85,85
422,4,4:49.0,R. Hood misses 3-pt jump shot from 25 ft,,85,85
423,4,4:49.0,Offensive rebound by R. Gobert,,85,85
424,4,4:48.0,Shooting block foul by A. Johnson (drawn by R. Gobert),,85,85
425,4,4:48.0,R. Gobert makes free throw 1 of 2,,86,85
426,4,4:48.0,,E. Turner enters the game for A. Johnson,86,85
427,4,4:48.0,S. Mack enters the game for R. Neto,,86,85
428,4,4:48.0,R. Gobert makes free throw 2 of 2,,87,85
429,4,4:36.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by I. Thomas),87,87
430,4,4:20.0,Shooting foul by J. Sullinger (drawn by G. Hayward),,87,87
431,4,4:20.0,G. Hayward makes free throw 1 of 2,,88,87
432,4,4:20.0,G. Hayward misses free throw 2 of 2,,88,87
433,4,4:20.0,,Defensive rebound by E. Turner,88,87
434,4,4:08.0,,I. Thomas makes 2-pt layup at rim,88,89
435,4,3:42.0,S. Mack makes 2-pt layup at rim (assist by R. Hood),,90,89
436,4,3:30.0,,J. Sullinger misses 3-pt jump shot from 25 ft,90,89
437,4,3:29.0,Defensive rebound by D. Favors,,90,89
438,4,3:09.0,D. Favors misses 2-pt jump shot from 6 ft,,90,89
439,4,3:08.0,,Defensive rebound by J. Sullinger,90,89
440,4,3:02.0,,J. Crowder makes 2-pt layup at rim (assist by I. Thomas),90,91
441,4,2:38.0,Shooting foul by J. Sullinger (drawn by R. Gobert),,90,91
442,4,2:38.0,Official timeout,,90,91
443,4,2:38.0,R. Gobert misses free throw 1 of 2,,90,91
444,4,2:38.0,Offensive rebound by Team,,90,91
445,4,2:38.0,R. Gobert misses free throw 2 of 2,,90,91
446,4,2:38.0,,Defensive rebound by J. Sullinger,90,91
447,4,2:15.0,,I. Thomas misses 2-pt layup from 1 ft,90,91
448,4,2:14.0,Defensive rebound by D. Favors,,90,91
449,4,2:00.0,S. Mack makes 2-pt jump shot from 7 ft,,92,91
450,4,1:42.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by J. Sullinger),92,93
451,4,1:27.0,R. Gobert misses 2-pt layup from 1 ft (block by J. Sullinger),,92,93
452,4,1:26.0,,Defensive rebound by J. Sullinger,92,93
453,4,1:10.0,,Turnover by I. Thomas (bad pass),92,93
454,4,1:10.0,,M. Smart enters the game for I. Thomas,92,93
455,4,0:50.0,S. Mack makes 3-pt jump shot from 24 ft (assist by R. Hood),,95,93
456,4,0:50.0,,Boston full timeout,95,93
457,4,0:50.0,,I. Thomas enters the game for M. Smart,95,93
458,4,0:46.0,,Personal foul by R. Gobert (drawn by I. Thomas),95,93
459,4,0:30.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),95,96
460,4,0:30.0,Utah full timeout,,95,96
461,4,0:30.0,,A. Johnson enters the game for I. Thomas,95,96
462,4,0:30.0,,M. Smart enters the game for E. Turner,95,96
463,4,0:21.0,G. Hayward misses 2-pt jump shot from 18 ft (block by A. Bradley),,95,96
464,4,0:20.0,,Defensive rebound by J. Crowder,95,96
465,4,0:16.0,,Personal block foul by R. Hood (drawn by A. Bradley),95,96
466,4,0:16.0,,A. Bradley makes free throw 1 of 2,95,97
467,4,0:16.0,,A. Bradley misses free throw 2 of 2,95,97
468,4,0:16.0,,Offensive rebound by A. Johnson,95,97
469,4,0:13.0,,Personal take foul by S. Mack (drawn by A. Bradley),95,97
470,4,0:13.0,,A. Bradley makes free throw 1 of 2,95,98
471,4,0:13.0,,A. Bradley makes free throw 2 of 2,95,99
472,4,0:13.0,Utah full timeout,,95,99
473,4,0:13.0,,E. Turner enters the game for J. Sullinger,95,99
474,4,0:13.0,J. Ingles enters the game for R. Gobert,,95,99
475,4,0:07.0,R. Hood misses 3-pt jump shot from 26 ft,,95,99
476,4,0:06.0,,Defensive rebound by A. Johnson,95,99
477,4,0:04.0,,Personal take foul by D. Favors (drawn by A. Johnson),95,99
478,4,0:04.0,,A. Johnson misses free throw 1 of 2,95,99
479,4,0:04.0,,Offensive rebound by Team,95,99
480,4,0:04.0,R. Gobert enters the game for J. Ingles,,95,99
481,4,0:04.0,,A. Johnson makes free throw 2 of 2,95,100
482,4,0:04.0,Utah full timeout,,95,100
483,4,0:02.0,R. Hood misses 3-pt jump shot from 25 ft,,95,100
484,4,0:00.0,Offensive rebound by Team,,95,100
