,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
391,4,1:25.0,J. Butler misses 2-pt jump shot from 3 ft (block by B. Biyombo),,106,100
392,4,1:23.0,,Defensive rebound by D. DeRozan,106,100
393,4,1:19.0,,P. Patterson misses 3-pt jump shot from 24 ft,106,100
394,4,1:19.0,Defensive rebound by J. Butler,,106,100
395,4,0:55.0,E. Moore misses 2-pt jump shot from 16 ft,,106,100
396,4,0:54.0,Offensive rebound by N. Mirotić,,106,100
397,4,0:52.0,N. Mirotić misses 2-pt hook shot from 1 ft,,106,100
398,4,0:51.0,,Defensive rebound by B. Biyombo,106,100
399,4,0:39.0,,K. Lowry makes 2-pt layup from 2 ft,106,102
400,4,0:34.0,Turnover by N. Mirotić (lost ball; steal by K. Lowry),,106,102
401,4,0:29.0,,Toronto full timeout,106,102
402,4,0:29.0,J. Holiday enters the game for D. McDermott,,106,102
403,4,0:29.0,,Toronto full timeout,106,102
404,4,0:29.0,,T. Ross enters the game for B. Biyombo,106,102
405,4,0:29.0,,L. Scola enters the game for C. Joseph,106,102
406,4,0:26.0,,Personal foul by T. Gibson,106,102
407,4,0:26.0,,K. Lowry misses free throw 1 of 2,106,102
408,4,0:26.0,,Offensive rebound by Team,106,102
409,4,0:26.0,,C. Joseph enters the game for T. Ross,106,102
410,4,0:26.0,,B. Biyombo enters the game for L. Scola,106,102
411,4,0:26.0,,K. Lowry makes free throw 2 of 2,106,103
412,4,0:26.0,Chicago full timeout,,106,103
413,4,0:26.0,D. McDermott enters the game for T. Gibson,,106,103
414,4,0:26.0,Turnover by Team (5 sec inbounds),,106,103
415,4,0:26.0,,T. Ross enters the game for B. Biyombo,106,103
416,4,0:26.0,T. Gibson enters the game for D. McDermott,,106,103
417,4,0:20.0,,D. DeRozan makes 2-pt layup from 2 ft,106,105
418,4,0:20.0,Chicago full timeout,,106,105
419,4,0:20.0,D. McDermott enters the game for T. Gibson,,106,105
420,4,0:20.0,,B. Biyombo enters the game for T. Ross,106,105
421,4,0:19.0,Personal take foul by B. Biyombo,,106,105
422,4,0:16.0,Personal foul by D. DeRozan,,106,105
423,4,0:16.0,N. Mirotić makes free throw 1 of 2,,107,105
424,4,0:16.0,T. Gibson enters the game for D. McDermott,,107,105
425,4,0:16.0,N. Mirotić makes free throw 2 of 2,,108,105
426,4,0:16.0,,Toronto full timeout,108,105
427,4,0:16.0,,L. Scola enters the game for B. Biyombo,108,105
428,4,0:16.0,,T. Ross enters the game for C. Joseph,108,105
429,4,0:10.0,,K. Lowry makes 2-pt layup from 1 ft,108,107
430,4,0:09.0,,B. Biyombo enters the game for L. Scola,108,107
431,4,0:09.0,,C. Joseph enters the game for T. Ross,108,107
432,4,0:09.0,D. McDermott enters the game for T. Gibson,,108,107
433,4,0:06.0,Personal take foul by K. Lowry,,108,107
434,4,0:06.0,J. Butler misses free throw 1 of 2,,108,107
435,4,0:06.0,Offensive rebound by Team,,108,107
436,4,0:06.0,T. Gibson enters the game for D. McDermott,,108,107
437,4,0:06.0,,T. Ross enters the game for B. Biyombo,108,107
438,4,0:06.0,J. Butler makes free throw 2 of 2,,109,107
439,4,0:01.0,,D. DeRozan misses 2-pt layup from 1 ft (block by J. Butler),109,107
440,4,0:01.0,Defensive rebound by Team,,109,107
441,4,0:01.0,Chicago full timeout,,109,107
442,4,0:01.0,D. McDermott enters the game for T. Gibson,,109,107
443,4,0:01.0,,B. Biyombo enters the game for T. Ross,109,107
444,4,0:00.0,Turnover by J. Holiday (bad pass; steal by D. DeRozan),,109,107
