,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
381,4,7:18.0,,C. Copeland makes 3-pt jump shot from 26 ft (assist by G. Vásquez),77,78
382,4,7:03.0,Turnover by H. Thompson (bad pass; steal by G. Monroe),,77,78
383,4,6:55.0,,C. Copeland misses 3-pt jump shot from 24 ft,77,78
384,4,6:54.0,Defensive rebound by J. Grant,,77,78
385,4,6:44.0,N. Stauskas misses 3-pt jump shot from 25 ft,,77,78
386,4,6:41.0,Offensive rebound by H. Thompson,,77,78
387,4,6:39.0,N. Stauskas misses 2-pt layup at rim,,77,78
388,4,6:39.0,,Defensive rebound by Team,77,78
389,4,6:39.0,Loose ball foul by J. Okafor (drawn by G. Monroe),,77,78
390,4,6:27.0,,G. Vásquez misses 2-pt layup from 2 ft (block by J. Okafor),77,78
391,4,6:27.0,,Offensive rebound by Team,77,78
392,4,6:24.0,,G. Monroe makes 2-pt dunk at rim (assist by C. Copeland),77,80
393,4,6:01.0,Turnover by J. Okafor (lost ball),,77,80
394,4,5:40.0,,C. Copeland misses 3-pt jump shot from 26 ft,77,80
395,4,5:38.0,Defensive rebound by T. McConnell,,77,80
396,4,5:35.0,J. Grant misses 2-pt layup from 1 ft,,77,80
397,4,5:33.0,,Defensive rebound by K. Middleton,77,80
398,4,5:27.0,,Milwaukee full timeout,77,80
399,4,5:27.0,,J. Bayless enters the game for R. Vaughn,77,80
400,4,5:27.0,,G. Antetokounmpo enters the game for C. Copeland,77,80
401,4,5:27.0,N. Noel enters the game for J. Okafor,,77,80
402,4,5:27.0,P. Pressey enters the game for T. McConnell,,77,80
403,4,5:11.0,,J. Bayless misses 2-pt jump shot from 16 ft,77,80
404,4,5:09.0,Defensive rebound by N. Stauskas,,77,80
405,4,4:45.0,H. Thompson misses 3-pt jump shot from 24 ft,,77,80
406,4,4:44.0,,Defensive rebound by G. Monroe,77,80
407,4,4:26.0,,G. Vásquez misses 3-pt jump shot from 27 ft,77,80
408,4,4:25.0,Defensive rebound by P. Pressey,,77,80
409,4,4:21.0,Personal block foul by G. Vásquez,,77,80
410,4,4:21.0,,T. Ennis enters the game for G. Vásquez,77,80
411,4,4:12.0,N. Noel makes 2-pt layup from 1 ft (assist by P. Pressey),,79,80
412,4,3:59.0,,T. Ennis misses 2-pt layup from 1 ft,79,80
413,4,3:57.0,Defensive rebound by N. Stauskas,,79,80
414,4,3:51.0,N. Noel makes 2-pt dunk at rim (assist by N. Stauskas),,81,80
415,4,3:23.0,,K. Middleton misses 3-pt jump shot from 26 ft,81,80
416,4,3:22.0,Defensive rebound by J. Grant,,81,80
417,4,3:12.0,Shooting foul by T. Ennis (drawn by J. Grant),,81,80
418,4,3:12.0,J. Grant makes free throw 1 of 2,,82,80
419,4,3:12.0,J. Grant makes free throw 2 of 2,,83,80
420,4,2:55.0,,G. Monroe misses 2-pt layup from 1 ft (block by J. Grant),83,80
421,4,2:55.0,,Offensive rebound by Team,83,80
422,4,2:55.0,Official timeout,,83,80
423,4,2:55.0,,G. Vásquez enters the game for T. Ennis,83,80
424,4,2:55.0,J. Okafor enters the game for J. Grant,,83,80
425,4,2:55.0,T. McConnell enters the game for P. Pressey,,83,80
426,4,2:54.0,,Personal block foul by N. Stauskas (drawn by K. Middleton),83,80
427,4,2:50.0,,K. Middleton makes 2-pt dunk at rim (assist by G. Monroe),83,82
428,4,2:29.0,N. Noel makes 2-pt layup from 2 ft (assist by T. McConnell),,85,82
429,4,2:08.0,,G. Monroe makes 2-pt hook shot from 2 ft,85,84
430,4,1:48.0,N. Noel misses 2-pt layup at rim,,85,84
431,4,1:46.0,,Defensive rebound by G. Antetokounmpo,85,84
432,4,1:29.0,,G. Monroe makes 2-pt layup at rim (assist by K. Middleton),85,86
433,4,1:29.0,Philadelphia full timeout,,85,86
434,4,1:06.0,Turnover by N. Stauskas (lost ball; steal by G. Monroe),,85,86
435,4,0:48.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by G. Vásquez),85,89
436,4,0:48.0,Philadelphia full timeout,,85,89
437,4,0:34.0,N. Stauskas misses 3-pt jump shot from 26 ft,,85,89
438,4,0:33.0,,Defensive rebound by G. Monroe,85,89
439,4,0:13.0,,K. Middleton misses 2-pt jump shot from 11 ft,85,89
440,4,0:12.0,Defensive rebound by H. Thompson,,85,89
441,4,0:03.0,J. Okafor makes 2-pt layup from 1 ft (assist by T. McConnell),,87,89
442,4,0:02.0,,Milwaukee full timeout,87,89
443,4,0:02.0,J. Grant enters the game for J. Okafor,,87,89
444,4,0:02.0,J. Sampson enters the game for N. Stauskas,,87,89
445,4,0:02.0,R. Holmes enters the game for T. McConnell,,87,89
446,4,0:01.0,,Personal foul by J. Sampson (drawn by K. Middleton),87,89
447,4,0:01.0,,K. Middleton makes free throw 1 of 2,87,90
448,4,0:01.0,N. Stauskas enters the game for J. Sampson,,87,90
449,4,0:01.0,,K. Middleton makes free throw 2 of 2,87,91
450,4,0:01.0,Philadelphia full timeout,,87,91
451,4,0:01.0,I. Canaan enters the game for N. Noel,,87,91
452,4,0:00.0,N. Stauskas misses 3-pt jump shot from 33 ft,,87,91
453,4,0:00.0,Offensive rebound by Team,,87,91
