,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
387,4,5:39.0,,J. Barea makes free throw 1 of 3,85,83
388,4,5:39.0,,J. Barea makes free throw 2 of 3,85,84
389,4,5:39.0,,J. Barea makes free throw 3 of 3,85,85
390,4,5:28.0,Turnover by J. Holiday (bad pass),,85,85
391,4,5:12.0,,C. Villanueva misses 2-pt jump shot from 11 ft,85,85
392,4,5:11.0,Defensive rebound by N. Cole,,85,85
393,4,4:59.0,Shooting foul by C. Villanueva (drawn by A. Davis),,85,85
394,4,4:59.0,A. Davis makes free throw 1 of 2,,86,85
395,4,4:59.0,,D. Nowitzki enters the game for C. Villanueva,86,85
396,4,4:59.0,A. Davis makes free throw 2 of 2,,87,85
397,4,4:39.0,,Shooting foul by N. Cole (drawn by R. Felton),87,85
398,4,4:39.0,,R. Felton makes free throw 1 of 2,87,86
399,4,4:39.0,,R. Felton makes free throw 2 of 2,87,87
400,4,4:27.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Holiday),,90,87
401,4,4:06.0,,D. Nowitzki makes 2-pt layup from 1 ft,90,89
402,4,3:53.0,J. Holiday makes 2-pt jump shot from 7 ft,,92,89
403,4,3:36.0,,Personal foul by J. Holiday (drawn by D. Nowitzki),92,89
404,4,3:36.0,,D. Nowitzki makes free throw 1 of 2,92,90
405,4,3:36.0,,D. Nowitzki makes free throw 2 of 2,92,91
406,4,3:22.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Holiday),,95,91
407,4,3:03.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,95,91
408,4,3:02.0,Defensive rebound by J. Holiday,,95,91
409,4,2:54.0,N. Cole misses 3-pt jump shot from 26 ft,,95,91
410,4,2:53.0,,Defensive rebound by J. Barea,95,91
411,4,2:35.0,,Z. Pachulia makes 2-pt layup at rim (assist by D. Nowitzki),95,93
412,4,2:20.0,A. Davis makes 2-pt dunk at rim (assist by N. Cole),,97,93
413,4,2:19.0,,Dallas full timeout,97,93
414,4,2:19.0,,C. Parsons enters the game for R. Felton,97,93
415,4,2:03.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by Z. Pachulia),97,96
416,4,1:49.0,Shooting foul by W. Matthews (drawn by R. Anderson),,97,96
417,4,1:49.0,R. Anderson makes free throw 1 of 2,,98,96
418,4,1:49.0,R. Anderson makes free throw 2 of 2,,99,96
419,4,1:27.0,,J. Barea misses 2-pt jump shot from 7 ft,99,96
420,4,1:25.0,Defensive rebound by A. Davis,,99,96
421,4,1:10.0,Shooting foul by Z. Pachulia (drawn by R. Anderson),,99,96
422,4,1:10.0,R. Anderson makes free throw 1 of 2,,100,96
423,4,1:10.0,R. Anderson makes free throw 2 of 2,,101,96
424,4,1:05.0,Violation by E. Gordon (kicked ball),,101,96
425,4,0:59.0,,J. Barea misses 2-pt jump shot from 17 ft,101,96
426,4,0:58.0,Defensive rebound by N. Cole,,101,96
427,4,0:50.0,New Orleans full timeout,,101,96
428,4,0:41.0,Offensive foul by N. Cole (drawn by J. Barea),,101,96
429,4,0:41.0,Turnover by N. Cole (offensive foul),,101,96
430,4,0:41.0,,Dallas full timeout,101,96
431,4,0:30.0,,D. Nowitzki makes 2-pt jump shot from 13 ft,101,98
432,4,0:11.0,J. Holiday makes 2-pt layup from 2 ft,,103,98
433,4,0:11.0,,Dallas full timeout,103,98
434,4,0:11.0,,C. Villanueva enters the game for Z. Pachulia,103,98
435,4,0:11.0,A. Gee enters the game for R. Anderson,,103,98
436,4,0:08.0,,W. Matthews misses 3-pt jump shot from 23 ft,103,98
437,4,0:07.0,Defensive rebound by N. Cole,,103,98
438,4,0:06.0,Personal take foul by D. Nowitzki (drawn by N. Cole),,103,98
439,4,0:06.0,N. Cole makes free throw 1 of 2,,104,98
440,4,0:06.0,N. Cole makes free throw 2 of 2,,105,98
