,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MIAMI_ACTION,SAN ANTONIO_SCORE,MIAMI_SCORE
384,4,3:52.0,,Shooting foul by L. Aldridge (drawn by C. Bosh),112,92
385,4,3:52.0,,C. Bosh makes free throw 1 of 2,112,93
386,4,3:52.0,D. West enters the game for L. Aldridge,,112,93
387,4,3:52.0,B. Diaw enters the game for D. Green,,112,93
388,4,3:52.0,,B. Udrih enters the game for G. Dragić,112,93
389,4,3:52.0,,J. Winslow enters the game for D. Wade,112,93
390,4,3:52.0,,C. Bosh makes free throw 2 of 2,112,94
391,4,3:33.0,B. Diaw makes 2-pt jump shot from 19 ft (assist by R. Butler),,114,94
392,4,3:12.0,,C. Bosh misses 2-pt jump shot from 18 ft,114,94
393,4,3:11.0,Defensive rebound by J. Simmons,,114,94
394,4,2:54.0,J. Simmons makes 2-pt layup from 3 ft,,116,94
395,4,2:54.0,Shooting foul by C. Bosh (drawn by J. Simmons),,116,94
396,4,2:54.0,Official timeout,,116,94
397,4,2:54.0,B. Marjanović enters the game for D. West,,116,94
398,4,2:54.0,,J. McRoberts enters the game for L. Deng,116,94
399,4,2:54.0,,J. Stokes enters the game for C. Bosh,116,94
400,4,2:54.0,J. Simmons misses free throw 1 of 1,,116,94
401,4,2:53.0,,Defensive rebound by J. McRoberts,116,94
402,4,2:32.0,,J. McRoberts misses 2-pt jump shot from 11 ft,116,94
403,4,2:31.0,Defensive rebound by B. Diaw,,116,94
404,4,2:18.0,Shooting foul by J. McRoberts (drawn by B. Marjanović),,116,94
405,4,2:18.0,B. Marjanović makes free throw 1 of 2,,117,94
406,4,2:18.0,B. Marjanović makes free throw 2 of 2,,118,94
407,4,2:04.0,,Turnover by J. Winslow (bad pass; steal by B. Marjanović),118,94
408,4,1:45.0,Turnover by B. Diaw (bad pass; steal by J. Stokes),,118,94
409,4,1:40.0,,B. Udrih makes 2-pt layup from 1 ft,118,96
410,4,1:22.0,R. McCallum misses 2-pt jump shot from 15 ft,,118,96
411,4,1:21.0,,Defensive rebound by J. McRoberts,118,96
412,4,1:17.0,,Shooting foul by J. Simmons (drawn by J. Stokes),118,96
413,4,1:17.0,,J. Stokes makes free throw 1 of 2,118,97
414,4,1:17.0,,J. Stokes misses free throw 2 of 2,118,97
415,4,1:16.0,Defensive rebound by B. Marjanović,,118,97
416,4,0:56.0,R. Butler misses 3-pt jump shot from 25 ft,,118,97
417,4,0:55.0,,Defensive rebound by G. Green,118,97
418,4,0:48.0,,J. Winslow makes 2-pt layup from 1 ft (assist by J. McRoberts),118,99
419,4,0:31.0,Shooting foul by J. Stokes (drawn by B. Marjanović),,118,99
420,4,0:31.0,B. Marjanović misses free throw 1 of 2,,118,99
421,4,0:31.0,Offensive rebound by Team,,118,99
422,4,0:31.0,B. Marjanović makes free throw 2 of 2,,119,99
423,4,0:21.0,,J. McRoberts makes 2-pt dunk at rim,119,101
