,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
385,4,6:07.0,,Defensive rebound by A. Aminu,83,85
386,4,5:57.0,,C. McCollum misses 3-pt jump shot from 26 ft,83,85
387,4,5:56.0,,Offensive rebound by E. Davis,83,85
388,4,5:53.0,,Turnover by E. Davis (bad pass; steal by J. Smith),83,85
389,4,5:37.0,B. Griffin misses 2-pt jump shot from 2 ft,,83,85
390,4,5:35.0,,Defensive rebound by E. Davis,83,85
391,4,5:30.0,,C. McCollum misses 2-pt jump shot from 6 ft,83,85
392,4,5:29.0,Defensive rebound by J. Smith,,83,85
393,4,5:22.0,LA Clippers full timeout,,83,85
394,4,5:22.0,J. Redick enters the game for A. Rivers,,83,85
395,4,5:22.0,D. Jordan enters the game for J. Smith,,83,85
396,4,5:22.0,,M. Plumlee enters the game for G. Henderson,83,85
397,4,5:07.0,C. Paul misses 3-pt jump shot from 24 ft,,83,85
398,4,5:07.0,,Defensive rebound by A. Aminu,83,85
399,4,4:49.0,,Turnover by D. Lillard (lost ball),83,85
400,4,4:39.0,Offensive foul by B. Griffin (drawn by D. Lillard),,83,85
401,4,4:39.0,Turnover by B. Griffin (offensive foul),,83,85
402,4,4:24.0,,Personal foul by J. Crawford (drawn by M. Plumlee),83,85
403,4,4:24.0,,M. Plumlee misses free throw 1 of 2,83,85
404,4,4:24.0,,Offensive rebound by Team,83,85
405,4,4:24.0,,M. Plumlee makes free throw 2 of 2,83,86
406,4,4:13.0,B. Griffin makes 2-pt jump shot from 15 ft (assist by C. Paul),,85,86
407,4,3:58.0,,Personal foul by B. Griffin (drawn by M. Plumlee),85,86
408,4,3:58.0,,M. Plumlee makes free throw 1 of 2,85,87
409,4,3:58.0,,M. Plumlee misses free throw 2 of 2,85,87
410,4,3:57.0,Defensive rebound by B. Griffin,,85,87
411,4,3:45.0,B. Griffin misses 2-pt jump shot from 19 ft,,85,87
412,4,3:44.0,Offensive rebound by D. Jordan,,85,87
413,4,3:40.0,C. Paul misses 2-pt jump shot from 16 ft,,85,87
414,4,3:39.0,,Defensive rebound by C. McCollum,85,87
415,4,3:30.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. McCollum),85,90
416,4,3:15.0,B. Griffin makes 2-pt jump shot from 2 ft (assist by C. Paul),,87,90
417,4,3:08.0,,D. Lillard makes 3-pt jump shot from 26 ft,87,93
418,4,3:08.0,LA Clippers full timeout,,87,93
419,4,2:59.0,Turnover by J. Redick (lost ball; steal by C. McCollum),,87,93
420,4,2:56.0,,M. Plumlee makes 2-pt layup at rim (assist by D. Lillard),87,95
421,4,2:56.0,,Shooting foul by D. Jordan (drawn by M. Plumlee),87,95
422,4,2:56.0,,M. Plumlee makes free throw 1 of 1,87,96
423,4,2:41.0,Turnover by B. Griffin (lost ball; steal by M. Plumlee),,87,96
424,4,2:24.0,,Personal foul by B. Griffin (drawn by M. Plumlee),87,96
425,4,2:24.0,,M. Plumlee makes free throw 1 of 2,87,97
426,4,2:24.0,,M. Plumlee misses free throw 2 of 2,87,97
427,4,2:23.0,Defensive rebound by J. Crawford,,87,97
428,4,2:06.0,B. Griffin misses 2-pt jump shot from 21 ft,,87,97
429,4,2:06.0,,Defensive rebound by D. Lillard,87,97
430,4,1:46.0,,D. Lillard makes 3-pt jump shot from 27 ft (assist by A. Aminu),87,100
431,4,1:31.0,J. Crawford misses 3-pt jump shot from 24 ft,,87,100
432,4,1:31.0,Offensive rebound by B. Griffin,,87,100
433,4,1:31.0,B. Griffin makes 2-pt jump shot at rim,,89,100
434,4,1:30.0,,Portland full timeout,89,100
435,4,1:30.0,A. Rivers enters the game for J. Redick,,89,100
436,4,1:30.0,L. Mbah a Moute enters the game for J. Crawford,,89,100
437,4,1:10.0,,M. Plumlee misses 2-pt jump shot from 5 ft,89,100
438,4,1:10.0,,Offensive rebound by M. Plumlee,89,100
439,4,0:55.0,,D. Lillard misses 3-pt jump shot from 24 ft,89,100
440,4,0:54.0,Defensive rebound by L. Mbah a Moute,,89,100
441,4,0:54.0,LA Clippers full timeout,,89,100
442,4,0:54.0,J. Redick enters the game for A. Rivers,,89,100
443,4,0:54.0,J. Crawford enters the game for L. Mbah a Moute,,89,100
444,4,0:43.0,J. Crawford misses 2-pt jump shot from 6 ft,,89,100
445,4,0:43.0,Offensive rebound by D. Jordan,,89,100
446,4,0:43.0,D. Jordan makes 2-pt jump shot at rim,,91,100
447,4,0:41.0,,Personal take foul by J. Redick (drawn by E. Davis),91,100
448,4,0:41.0,,E. Davis makes free throw 1 of 2,91,101
449,4,0:41.0,,E. Davis misses free throw 2 of 2,91,101
450,4,0:40.0,Defensive rebound by D. Jordan,,91,101
451,4,0:32.0,J. Redick misses 3-pt jump shot from 24 ft,,91,101
452,4,0:31.0,,Defensive rebound by Team,91,101
453,4,0:29.0,,Personal take foul by C. Paul (drawn by C. McCollum),91,101
454,4,0:29.0,,C. McCollum misses free throw 1 of 2,91,101
455,4,0:29.0,,Offensive rebound by Team,91,101
456,4,0:29.0,A. Rivers enters the game for C. Paul,,91,101
457,4,0:29.0,W. Johnson enters the game for J. Redick,,91,101
458,4,0:29.0,L. Stephenson enters the game for J. Crawford,,91,101
459,4,0:29.0,L. Mbah a Moute enters the game for B. Griffin,,91,101
460,4,0:29.0,,T. Frazier enters the game for D. Lillard,91,101
461,4,0:29.0,,C. McCollum makes free throw 2 of 2,91,102
462,4,0:22.0,Turnover by W. Johnson (lost ball; steal by C. McCollum),,91,102
