,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
385,4,3:09.0,D. Hilliard enters the game for K. Caldwell-Pope,,81,100
386,4,3:00.0,D. Hilliard misses 2-pt jump shot from 18 ft,,81,100
387,4,2:59.0,,Defensive rebound by J. Calderón,81,100
388,4,2:40.0,,C. Anthony makes 2-pt jump shot from 18 ft,81,102
389,4,2:16.0,D. Hilliard makes 2-pt layup from 2 ft,,83,102
390,4,1:50.0,,C. Anthony misses 2-pt jump shot from 13 ft,83,102
391,4,1:49.0,,Offensive rebound by R. Lopez,83,102
392,4,1:49.0,,R. Lopez misses 2-pt layup from 2 ft,83,102
393,4,1:48.0,Defensive rebound by S. Blake,,83,102
394,4,1:34.0,A. Baynes makes 2-pt hook shot from 5 ft (assist by R. Bullock),,85,102
395,4,1:12.0,,C. Anthony misses 2-pt jump shot from 20 ft,85,102
396,4,1:11.0,Defensive rebound by A. Baynes,,85,102
397,4,1:02.0,R. Bullock makes 2-pt jump shot from 12 ft,,87,102
398,4,1:02.0,,New York full timeout,87,102
399,4,1:02.0,,D. Williams enters the game for C. Anthony,87,102
400,4,1:02.0,,L. Galloway enters the game for R. Lopez,87,102
401,4,1:02.0,,J. Grant enters the game for A. Afflalo,87,102
402,4,1:02.0,,K. O'Quinn enters the game for J. Calderón,87,102
403,4,1:02.0,,S. Vujačić enters the game for L. Thomas,87,102
404,4,0:42.0,,K. O'Quinn misses 2-pt jump shot from 10 ft,87,102
405,4,0:40.0,Defensive rebound by S. Blake,,87,102
406,4,0:30.0,R. Bullock misses 3-pt jump shot from 23 ft,,87,102
407,4,0:28.0,Offensive rebound by A. Baynes,,87,102
408,4,0:26.0,A. Baynes makes 2-pt hook shot from 4 ft,,89,102
409,4,0:02.0,,Turnover by Team (shot clock),89,102
410,4,0:00.0,D. Hilliard misses 3-pt jump shot from 46 ft,,89,102
411,4,0:00.0,Offensive rebound by Team,,89,102
