,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
391,4,11:24.0,R. Lopez misses 2-pt jump shot from 8 ft,,87,90
392,4,11:22.0,Offensive rebound by R. Lopez,,87,90
393,4,11:21.0,R. Lopez misses 2-pt jump shot from 4 ft,,87,90
394,4,11:20.0,,Defensive rebound by R. Sessions,87,90
395,4,11:09.0,,R. Sessions misses 3-pt jump shot from 25 ft,87,90
396,4,11:08.0,,Offensive rebound by D. Gooden,87,90
397,4,11:01.0,,D. Gooden misses 3-pt jump shot from 26 ft,87,90
398,4,11:01.0,,Offensive rebound by D. Blair,87,90
399,4,10:51.0,,Personal foul by D. Williams (drawn by B. Beal),87,90
400,4,10:38.0,,B. Beal misses 2-pt jump shot from 11 ft,87,90
401,4,10:38.0,Defensive rebound by Team,,87,90
402,4,10:38.0,,Loose ball foul by D. Blair (drawn by L. Galloway),87,90
403,4,10:24.0,L. Thomas makes 2-pt layup from 1 ft (assist by L. Galloway),,89,90
404,4,10:06.0,,Turnover by D. Gooden (bad pass; steal by J. Grant),89,90
405,4,9:53.0,D. Williams misses 2-pt jump shot from 21 ft,,89,90
406,4,9:52.0,,Defensive rebound by D. Gooden,89,90
407,4,9:45.0,,B. Beal misses 3-pt jump shot from 28 ft,89,90
408,4,9:44.0,,Offensive rebound by R. Sessions,89,90
409,4,9:32.0,,D. Gooden misses 3-pt jump shot from 26 ft,89,90
410,4,9:31.0,Defensive rebound by L. Galloway,,89,90
411,4,9:23.0,,Offensive charge foul by R. Lopez (drawn by D. Blair),89,90
412,4,9:23.0,Turnover by R. Lopez (offensive foul),,89,90
413,4,9:23.0,,J. Wall enters the game for R. Sessions,89,90
414,4,9:23.0,,J. Dudley enters the game for D. Gooden,89,90
415,4,9:23.0,K. Porziņģis enters the game for R. Lopez,,89,90
416,4,9:13.0,,B. Beal makes 2-pt layup from 1 ft,89,92
417,4,9:00.0,Turnover by J. Grant (bad pass; steal by J. Dudley),,89,92
418,4,8:54.0,Official timeout,,89,92
419,4,8:54.0,,Personal foul by K. Porziņģis (drawn by D. Blair),89,92
420,4,8:48.0,,D. Blair misses 2-pt jump shot from 6 ft,89,92
421,4,8:47.0,Defensive rebound by D. Williams,,89,92
422,4,8:39.0,L. Thomas makes 2-pt layup from 2 ft (assist by D. Williams),,91,92
423,4,8:24.0,,Turnover by D. Blair (lost ball; steal by L. Galloway),91,92
424,4,8:20.0,L. Galloway misses 2-pt layup at rim (block by J. Wall),,91,92
425,4,8:20.0,Offensive rebound by Team,,91,92
426,4,8:20.0,,O. Porter enters the game for G. Neal,91,92
427,4,8:20.0,,M. Gortat enters the game for D. Blair,91,92
428,4,8:15.0,K. Porziņģis misses 2-pt layup from 2 ft,,91,92
429,4,8:15.0,,Defensive rebound by O. Porter,91,92
430,4,8:15.0,,Personal foul by K. Porziņģis (drawn by O. Porter),91,92
431,4,8:15.0,C. Anthony enters the game for L. Thomas,,91,92
432,4,8:05.0,,J. Wall misses 2-pt layup at rim,91,92
433,4,8:03.0,,Offensive rebound by Team,91,92
434,4,8:03.0,Loose ball foul by J. Grant (drawn by M. Gortat),,91,92
435,4,7:53.0,,B. Beal misses 2-pt jump shot from 17 ft,91,92
436,4,7:53.0,Defensive rebound by Team,,91,92
437,4,7:32.0,K. Porziņģis misses 2-pt jump shot from 14 ft,,91,92
438,4,7:31.0,Offensive rebound by L. Galloway,,91,92
439,4,7:27.0,J. Grant makes 3-pt jump shot from 24 ft (assist by L. Galloway),,94,92
440,4,7:15.0,,J. Wall misses 2-pt jump shot from 14 ft,94,92
441,4,7:14.0,Defensive rebound by C. Anthony,,94,92
442,4,7:06.0,Shooting foul by M. Gortat (drawn by C. Anthony),,94,92
443,4,7:06.0,C. Anthony misses free throw 1 of 2,,94,92
444,4,7:06.0,Offensive rebound by Team,,94,92
445,4,7:06.0,,N. Hilário enters the game for M. Gortat,94,92
446,4,7:06.0,R. Lopez enters the game for K. Porziņģis,,94,92
447,4,7:06.0,C. Anthony makes free throw 2 of 2,,95,92
448,4,6:53.0,,Turnover by J. Dudley (bad pass),95,92
449,4,6:38.0,C. Anthony misses 2-pt jump shot from 18 ft,,95,92
450,4,6:37.0,,Defensive rebound by J. Dudley,95,92
451,4,6:31.0,,Personal foul by C. Anthony (drawn by J. Wall),95,92
452,4,6:31.0,,J. Wall makes free throw 1 of 2,95,93
453,4,6:31.0,,J. Wall makes free throw 2 of 2,95,94
454,4,6:16.0,C. Anthony makes 2-pt jump shot from 17 ft (assist by R. Lopez),,97,94
455,4,6:02.0,,B. Beal makes 3-pt jump shot from 26 ft,97,97
456,4,5:48.0,Personal foul by J. Wall (drawn by J. Grant),,97,97
457,4,5:48.0,,Washington full timeout,97,97
458,4,5:48.0,S. Vujačić enters the game for J. Grant,,97,97
459,4,5:48.0,L. Thomas enters the game for D. Williams,,97,97
460,4,5:42.0,C. Anthony makes 2-pt jump shot from 20 ft (assist by L. Galloway),,99,97
461,4,5:26.0,,B. Beal makes 2-pt jump shot from 17 ft,99,99
462,4,5:07.0,L. Galloway misses 2-pt jump shot from 21 ft,,99,99
463,4,5:07.0,,Defensive rebound by B. Beal,99,99
464,4,5:04.0,,Shooting foul by S. Vujačić (drawn by B. Beal),99,99
465,4,5:04.0,,B. Beal makes free throw 1 of 2,99,100
466,4,5:04.0,,B. Beal makes free throw 2 of 2,99,101
467,4,4:45.0,R. Lopez makes 2-pt hook shot from 4 ft (assist by S. Vujačić),,101,101
468,4,4:36.0,,B. Beal misses 3-pt jump shot from 26 ft,101,101
469,4,4:36.0,Defensive rebound by L. Galloway,,101,101
470,4,4:23.0,L. Thomas makes 2-pt layup from 1 ft (assist by C. Anthony),,103,101
471,4,4:06.0,,J. Wall makes 3-pt jump shot from 25 ft,103,104
472,4,3:48.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by S. Vujačić),,106,104
473,4,3:37.0,,J. Wall misses 2-pt jump shot from 8 ft,106,104
474,4,3:36.0,Defensive rebound by C. Anthony,,106,104
475,4,3:19.0,Turnover by L. Thomas (traveling),,106,104
476,4,3:04.0,,J. Dudley misses 3-pt jump shot from 27 ft,106,104
477,4,3:04.0,Defensive rebound by S. Vujačić,,106,104
478,4,3:04.0,New York full timeout,,106,104
479,4,2:44.0,L. Thomas misses 2-pt jump shot from 14 ft,,106,104
480,4,2:43.0,,Defensive rebound by O. Porter,106,104
481,4,2:23.0,,J. Wall misses 2-pt jump shot from 11 ft,106,104
482,4,2:22.0,Defensive rebound by C. Anthony,,106,104
483,4,2:09.0,C. Anthony misses 2-pt jump shot from 16 ft,,106,104
484,4,2:08.0,,Defensive rebound by J. Dudley,106,104
485,4,2:01.0,,B. Beal makes 2-pt layup at rim,106,106
486,4,1:41.0,S. Vujačić misses 2-pt jump shot from 14 ft,,106,106
487,4,1:40.0,Offensive rebound by C. Anthony,,106,106
488,4,1:35.0,C. Anthony makes 2-pt jump shot from 20 ft,,108,106
489,4,1:19.0,,J. Dudley misses 3-pt jump shot from 25 ft,108,106
490,4,1:18.0,Defensive rebound by Team,,108,106
491,4,1:18.0,New York full timeout,,108,106
492,4,1:14.0,Personal foul by J. Dudley (drawn by C. Anthony),,108,106
493,4,1:14.0,New York full timeout,,108,106
494,4,1:03.0,L. Galloway makes 3-pt jump shot from 26 ft,,111,106
495,4,0:51.0,,Shooting foul by R. Lopez (drawn by N. Hilário),111,106
496,4,0:51.0,,N. Hilário makes free throw 1 of 2,111,107
497,4,0:51.0,,N. Hilário makes free throw 2 of 2,111,108
498,4,0:31.0,C. Anthony misses 2-pt jump shot from 17 ft,,111,108
499,4,0:30.0,,Defensive rebound by O. Porter,111,108
500,4,0:24.0,,O. Porter makes 2-pt dunk at rim (assist by J. Dudley),111,110
501,4,0:22.0,New York full timeout,,111,110
502,4,0:20.0,Personal take foul by N. Hilário (drawn by C. Anthony),,111,110
503,4,0:20.0,,M. Gortat enters the game for N. Hilário,111,110
504,4,0:20.0,C. Anthony makes free throw 1 of 2,,112,110
505,4,0:20.0,,K. Humphries enters the game for J. Dudley,112,110
506,4,0:20.0,C. Anthony makes free throw 2 of 2,,113,110
507,4,0:20.0,,Washington full timeout,113,110
508,4,0:20.0,,G. Neal enters the game for K. Humphries,113,110
509,4,0:15.0,,B. Beal misses 2-pt layup from 1 ft,113,110
510,4,0:13.0,Defensive rebound by C. Anthony,,113,110
511,4,0:12.0,Personal take foul by B. Beal (drawn by C. Anthony),,113,110
512,4,0:12.0,C. Anthony makes free throw 1 of 2,,114,110
513,4,0:12.0,,K. Humphries enters the game for G. Neal,114,110
514,4,0:12.0,C. Anthony makes free throw 2 of 2,,115,110
515,4,0:12.0,,Washington full timeout,115,110
516,4,0:12.0,,G. Neal enters the game for K. Humphries,115,110
517,4,0:12.0,,Turnover by Team (5 sec inbounds),115,110
518,4,0:09.0,Personal foul by J. Wall (drawn by L. Galloway),,115,110
519,4,0:09.0,L. Galloway makes free throw 1 of 2,,116,110
520,4,0:09.0,L. Galloway makes free throw 2 of 2,,117,110
521,4,0:01.0,,J. Wall misses 3-pt jump shot from 29 ft,117,110
522,4,0:00.0,,Offensive rebound by Team,117,110
