,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
379,4,3:14.0,,Defensive rebound by T. Young,94,93
380,4,2:55.0,,B. Lopez makes 2-pt layup from 2 ft,94,95
381,4,2:55.0,,Shooting foul by A. Drummond (drawn by B. Lopez),94,95
382,4,2:55.0,Official timeout,,94,95
383,4,2:55.0,E. İlyasova enters the game for A. Tolliver,,94,95
384,4,2:55.0,,B. Lopez makes free throw 1 of 1,94,96
385,4,2:37.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,94,96
386,4,2:36.0,Offensive rebound by A. Drummond,,94,96
387,4,2:35.0,Shooting foul by B. Lopez (drawn by A. Drummond),,94,96
388,4,2:35.0,A. Drummond misses free throw 1 of 2,,94,96
389,4,2:35.0,Offensive rebound by Team,,94,96
390,4,2:35.0,A. Drummond makes free throw 2 of 2,,95,96
391,4,2:24.0,,B. Lopez makes 2-pt dunk at rim (assist by J. Johnson),95,98
392,4,2:04.0,R. Jackson makes 3-pt jump shot from 24 ft,,98,98
393,4,1:42.0,,Turnover by D. Sloan (step out of bounds),98,98
394,4,1:30.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,100,98
395,4,1:11.0,,W. Ellington misses 2-pt jump shot from 20 ft,100,98
396,4,1:10.0,Defensive rebound by Team,,100,98
397,4,1:03.0,Personal foul by D. Sloan (drawn by R. Jackson),,100,98
398,4,1:03.0,,A. Bargnani enters the game for T. Young,100,98
399,4,1:03.0,,B. Bogdanović enters the game for W. Ellington,100,98
400,4,0:51.0,R. Jackson makes 2-pt jump shot from 19 ft,,102,98
401,4,0:51.0,,Brooklyn full timeout,102,98
402,4,0:51.0,,S. Larkin enters the game for D. Sloan,102,98
403,4,0:35.0,,S. Larkin makes 2-pt layup from 1 ft,102,100
404,4,0:15.0,R. Jackson makes 2-pt jump shot from 4 ft,,104,100
405,4,0:15.0,,Brooklyn full timeout,104,100
406,4,0:15.0,,W. Ellington enters the game for A. Bargnani,104,100
407,4,0:15.0,S. Johnson enters the game for E. İlyasova,,104,100
408,4,0:09.0,,W. Ellington misses 3-pt jump shot from 24 ft (block by A. Drummond),104,100
409,4,0:08.0,Defensive rebound by K. Caldwell-Pope,,104,100
410,4,0:07.0,Personal foul by B. Bogdanović (drawn by M. Morris),,104,100
411,4,0:07.0,M. Morris makes free throw 1 of 2,,105,100
412,4,0:07.0,M. Morris misses free throw 2 of 2,,105,100
413,4,0:06.0,,Defensive rebound by B. Lopez,105,100
414,4,0:01.0,,J. Johnson misses 3-pt jump shot from 35 ft,105,100
415,4,0:00.0,,Offensive rebound by Team,105,100
