,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
397,4,5:38.0,,J. Hill makes free throw 2 of 2,86,91
398,4,5:30.0,Turnover by J. Jack (bad pass),,86,91
399,4,5:16.0,,J. Hill makes 2-pt layup from 1 ft (assist by M. Ellis),86,93
400,4,5:02.0,Personal foul by M. Ellis (drawn by J. Johnson),,86,93
401,4,5:02.0,B. Lopez enters the game for W. Reed,,86,93
402,4,5:02.0,,G. Hill enters the game for R. Stuckey,86,93
403,4,4:52.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,86,93
404,4,4:51.0,,Defensive rebound by P. George,86,93
405,4,4:33.0,,Turnover by M. Ellis (lost ball; steal by J. Johnson),86,93
406,4,4:29.0,B. Bogdanović makes 2-pt layup at rim,,88,93
407,4,4:14.0,,J. Hill makes 2-pt jump shot from 16 ft (assist by G. Hill),88,95
408,4,3:48.0,B. Lopez makes 2-pt jump shot from 14 ft,,90,95
409,4,3:31.0,,P. George makes 3-pt jump shot from 23 ft (assist by M. Ellis),90,98
410,4,3:19.0,J. Jack misses 2-pt jump shot from 7 ft,,90,98
411,4,3:18.0,Offensive rebound by T. Young,,90,98
412,4,3:18.0,Shooting foul by C. Miles (drawn by T. Young),,90,98
413,4,3:18.0,T. Young makes free throw 1 of 2,,91,98
414,4,3:18.0,T. Young makes free throw 2 of 2,,92,98
415,4,3:01.0,,J. Hill makes 2-pt jump shot from 11 ft (assist by M. Ellis),92,100
416,4,2:50.0,Turnover by J. Johnson (bad pass),,92,100
417,4,2:50.0,Brooklyn full timeout,,92,100
418,4,2:36.0,,J. Hill makes 2-pt dunk at rim (assist by P. George),92,102
419,4,2:13.0,J. Johnson misses 2-pt jump shot from 16 ft,,92,102
420,4,2:13.0,,Defensive rebound by Team,92,102
421,4,2:13.0,Loose ball foul by T. Young (drawn by C. Miles),,92,102
422,4,2:13.0,,C. Miles makes free throw 1 of 2,92,103
423,4,2:13.0,,C. Miles makes free throw 2 of 2,92,104
424,4,1:59.0,B. Bogdanović misses 2-pt jump shot from 19 ft,,92,104
425,4,1:58.0,,Defensive rebound by P. George,92,104
426,4,1:36.0,,G. Hill misses 2-pt jump shot from 18 ft,92,104
427,4,1:36.0,Defensive rebound by J. Jack,,92,104
428,4,1:28.0,J. Jack makes 2-pt jump shot from 18 ft,,94,104
429,4,1:04.0,,C. Miles misses 3-pt jump shot from 26 ft,94,104
430,4,1:03.0,Defensive rebound by B. Lopez,,94,104
431,4,0:54.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Jack),,97,104
432,4,0:39.0,,M. Ellis misses 2-pt jump shot from 18 ft,97,104
433,4,0:37.0,,Offensive rebound by J. Hill,97,104
434,4,0:17.0,,Turnover by P. George (lost ball; steal by J. Johnson),97,104
435,4,0:12.0,J. Jack misses 3-pt jump shot from 27 ft,,97,104
436,4,0:11.0,,Defensive rebound by G. Hill,97,104
