,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
380,4,4:19.0,,Turnover by T. Thompson (3 sec),94,105
381,4,4:06.0,M. Carter-Williams misses 2-pt jump shot from 6 ft,,94,105
382,4,4:04.0,Offensive rebound by G. Monroe,,94,105
383,4,4:04.0,G. Monroe makes 2-pt layup at rim,,96,105
384,4,4:04.0,Shooting foul by K. Love (drawn by G. Monroe),,96,105
385,4,4:04.0,G. Monroe misses free throw 1 of 1,,96,105
386,4,4:04.0,,Defensive rebound by L. James,96,105
387,4,3:40.0,,T. Thompson makes 2-pt jump shot from 7 ft,96,107
388,4,3:17.0,Shooting foul by L. James (drawn by G. Antetokounmpo),,96,107
389,4,3:17.0,G. Antetokounmpo makes free throw 1 of 2,,97,107
390,4,3:17.0,G. Antetokounmpo makes free throw 2 of 2,,98,107
391,4,2:58.0,,J. Smith makes 2-pt layup at rim,98,109
392,4,2:50.0,M. Carter-Williams misses 2-pt layup at rim,,98,109
393,4,2:48.0,,Defensive rebound by T. Thompson,98,109
394,4,2:34.0,,Personal foul by J. Parker (drawn by T. Thompson),98,109
395,4,2:34.0,,T. Thompson makes free throw 1 of 2,98,110
396,4,2:34.0,,T. Thompson misses free throw 2 of 2,98,110
397,4,2:33.0,Defensive rebound by G. Monroe,,98,110
398,4,2:20.0,J. Parker makes 2-pt jump shot from 13 ft (assist by J. Bayless),,100,110
399,4,1:57.0,,Turnover by T. Thompson (offensive foul),100,110
400,4,1:57.0,,Offensive foul by T. Thompson (drawn by M. Carter-Williams),100,110
401,4,1:48.0,Turnover by M. Carter-Williams (bad pass; steal by T. Thompson),,100,110
402,4,1:34.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),100,113
403,4,1:22.0,J. Parker misses 2-pt layup from 1 ft,,100,113
404,4,1:20.0,,Defensive rebound by T. Thompson,100,113
405,4,1:01.0,,L. James misses 2-pt jump shot from 19 ft,100,113
406,4,1:00.0,Defensive rebound by G. Monroe,,100,113
407,4,0:53.0,J. Bayless misses 2-pt layup at rim,,100,113
408,4,0:51.0,,Defensive rebound by K. Love,100,113
409,4,0:34.0,,L. James makes 2-pt layup from 2 ft,100,115
410,4,0:24.0,M. Carter-Williams misses 2-pt jump shot from 17 ft,,100,115
411,4,0:22.0,,Defensive rebound by T. Thompson,100,115
