,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHOENIX_ACTION,NEW YORK_SCORE,PHOENIX_SCORE
389,4,2:46.0,D. Williams misses 3-pt jump shot from 25 ft,,122,87
390,4,2:45.0,,Defensive rebound by A. Goodwin,122,87
391,4,2:35.0,,J. Jenkins makes 2-pt jump shot from 17 ft,122,89
392,4,2:13.0,K. Séraphin makes 2-pt jump shot from 17 ft (assist by D. Williams),,124,89
393,4,1:59.0,,A. Goodwin makes 2-pt layup from 2 ft,124,91
394,4,1:48.0,J. Grant makes 2-pt layup from 2 ft,,126,91
395,4,1:35.0,,J. Jenkins makes 2-pt jump shot from 14 ft,126,93
396,4,1:21.0,Turnover by J. Grant (bad pass; steal by P. Pressey),,126,93
397,4,1:19.0,,Shooting foul by L. Galloway (drawn by A. Goodwin),126,93
398,4,1:19.0,,A. Goodwin misses free throw 1 of 2,126,93
399,4,1:19.0,,Offensive rebound by Team,126,93
400,4,1:19.0,,A. Goodwin misses free throw 2 of 2,126,93
401,4,1:17.0,,Offensive rebound by M. Teletović,126,93
402,4,1:07.0,,J. Jenkins misses 3-pt jump shot from 24 ft,126,93
403,4,1:07.0,Defensive rebound by K. Séraphin,,126,93
404,4,0:58.0,K. Séraphin misses 2-pt layup from 2 ft,,126,93
405,4,0:57.0,Offensive rebound by K. Séraphin,,126,93
406,4,0:54.0,K. Séraphin misses 2-pt hook shot at rim,,126,93
407,4,0:53.0,,Defensive rebound by M. Teletović,126,93
408,4,0:48.0,,A. Goodwin misses 2-pt layup from 1 ft (block by L. Galloway),126,93
409,4,0:46.0,Defensive rebound by J. Grant,,126,93
410,4,0:45.0,D. Williams makes 2-pt dunk at rim (assist by J. Grant),,128,93
411,4,0:34.0,,J. Jenkins makes 2-pt layup from 1 ft (assist by P. Pressey),128,95
412,4,0:18.0,Turnover by J. Grant (lost ball; steal by J. Leuer),,128,95
413,4,0:14.0,,A. Goodwin makes 2-pt layup at rim (assist by J. Jenkins),128,97
