,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DENVER_ACTION,CHICAGO_SCORE,DENVER_SCORE
390,4,10:01.0,,W. Barton makes 2-pt jump shot from 5 ft (assist by R. Foye),91,79
391,4,9:50.0,Personal foul by W. Barton (drawn by D. McDermott),,91,79
392,4,9:50.0,D. Rose enters the game for A. Brooks,,91,79
393,4,9:50.0,,K. Faried enters the game for G. Harris,91,79
394,4,9:48.0,Personal foul by W. Barton (drawn by D. McDermott),,91,79
395,4,9:33.0,D. Rose makes 2-pt jump shot from 20 ft,,93,79
396,4,9:22.0,,R. Foye makes 2-pt layup from 2 ft,93,81
397,4,9:00.0,T. Gibson misses 2-pt jump shot from 16 ft (block by N. Jokić),,93,81
398,4,9:00.0,,Defensive rebound by Team,93,81
399,4,8:48.0,,K. Faried makes 2-pt dunk at rim (assist by R. Foye),93,83
400,4,8:48.0,Chicago full timeout,,93,83
401,4,8:34.0,D. McDermott misses 2-pt jump shot from 22 ft (block by W. Barton),,93,83
402,4,8:34.0,Offensive rebound by Team,,93,83
403,4,8:25.0,D. Rose makes 2-pt jump shot from 3 ft,,95,83
404,4,8:10.0,,W. Barton makes 2-pt layup from 2 ft (assist by R. Foye),95,85
405,4,7:56.0,D. McDermott misses 2-pt layup from 1 ft,,95,85
406,4,7:55.0,Offensive rebound by B. Portis,,95,85
407,4,7:55.0,B. Portis misses 2-pt layup from 1 ft,,95,85
408,4,7:53.0,,Defensive rebound by R. Foye,95,85
409,4,7:46.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by K. Faried),95,88
410,4,7:28.0,Chicago full timeout,,95,88
411,4,7:24.0,D. McDermott misses 2-pt layup from 1 ft,,95,88
412,4,7:23.0,,Defensive rebound by N. Jokić,95,88
413,4,7:17.0,,N. Jokić misses 2-pt jump shot from 1 ft,95,88
414,4,7:16.0,,Offensive rebound by N. Jokić,95,88
415,4,7:16.0,,N. Jokić misses 2-pt layup from 1 ft,95,88
416,4,7:15.0,,Offensive rebound by N. Jokić,95,88
417,4,7:15.0,,Personal foul by B. Portis (drawn by N. Jokić),95,88
418,4,7:04.0,,Shooting foul by B. Portis (drawn by K. Faried),95,88
419,4,7:04.0,,K. Faried misses free throw 1 of 2,95,88
420,4,7:04.0,,Offensive rebound by Team,95,88
421,4,7:04.0,,K. Faried makes free throw 2 of 2,95,89
422,4,6:46.0,D. McDermott makes 2-pt jump shot from 3 ft (assist by D. Rose),,97,89
423,4,6:32.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by R. Foye),97,92
424,4,6:12.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by D. Rose),,100,92
425,4,5:58.0,,N. Jokić makes 3-pt jump shot from 23 ft (assist by R. Foye),100,95
426,4,5:41.0,D. Rose makes 2-pt jump shot from 17 ft,,102,95
427,4,5:20.0,,W. Barton misses 3-pt jump shot from 26 ft,102,95
428,4,5:20.0,,Offensive rebound by Team,102,95
429,4,5:20.0,Loose ball foul by D. McDermott (drawn by N. Jokić),,102,95
430,4,5:20.0,Official timeout,,102,95
431,4,5:20.0,E. Moore enters the game for K. Hinrich,,102,95
432,4,5:20.0,,N. Jokić makes free throw 1 of 2,102,96
433,4,5:20.0,,N. Jokić makes free throw 2 of 2,102,97
434,4,4:59.0,E. Moore misses 2-pt jump shot from 14 ft,,102,97
435,4,4:58.0,,Defensive rebound by N. Jokić,102,97
436,4,4:41.0,,E. Mudiay misses 2-pt layup from 2 ft (block by T. Gibson),102,97
437,4,4:41.0,,Offensive rebound by Team,102,97
438,4,4:41.0,,D. Gallinari enters the game for W. Barton,102,97
439,4,4:34.0,,E. Mudiay makes 2-pt jump shot from 15 ft,102,99
440,4,4:34.0,,Violation by Team (jump ball),102,99
441,4,4:17.0,B. Portis misses 2-pt jump shot from 4 ft,,102,99
442,4,4:17.0,,Defensive rebound by K. Faried,102,99
443,4,4:08.0,,K. Faried makes 2-pt layup from 3 ft (assist by E. Mudiay),102,101
444,4,3:51.0,D. Rose makes 2-pt jump shot from 9 ft,,104,101
445,4,3:51.0,Shooting foul by R. Foye (drawn by D. Rose),,104,101
446,4,3:51.0,T. Snell enters the game for D. McDermott,,104,101
447,4,3:51.0,D. Rose makes free throw 1 of 1,,105,101
448,4,3:30.0,,E. Mudiay makes 3-pt jump shot from 24 ft (assist by N. Jokić),105,104
449,4,3:08.0,D. Rose misses 2-pt jump shot from 17 ft,,105,104
450,4,3:06.0,,Defensive rebound by N. Jokić,105,104
451,4,2:56.0,,Shooting foul by T. Gibson (drawn by K. Faried),105,104
452,4,2:56.0,,Denver full timeout,105,104
453,4,2:56.0,C. Bairstow enters the game for B. Portis,,105,104
454,4,2:56.0,,K. Faried misses free throw 1 of 2,105,104
455,4,2:56.0,,Offensive rebound by Team,105,104
456,4,2:56.0,,K. Faried makes free throw 2 of 2,105,105
457,4,2:42.0,C. Bairstow makes 2-pt jump shot from 16 ft (assist by D. Rose),,107,105
458,4,2:28.0,,Personal foul by C. Bairstow (drawn by K. Faried),107,105
459,4,2:28.0,,K. Faried misses free throw 1 of 2,107,105
460,4,2:28.0,,Offensive rebound by Team,107,105
461,4,2:28.0,,K. Faried misses free throw 2 of 2,107,105
462,4,2:28.0,Defensive rebound by Team,,107,105
463,4,2:28.0,,Loose ball foul by N. Jokić (drawn by T. Gibson),107,105
464,4,2:04.0,T. Gibson misses 2-pt jump shot from 16 ft,,107,105
465,4,2:02.0,,Defensive rebound by D. Gallinari,107,105
466,4,1:41.0,,E. Mudiay misses 2-pt jump shot from 19 ft,107,105
467,4,1:41.0,Defensive rebound by T. Gibson,,107,105
468,4,1:41.0,,Loose ball foul by N. Jokić (drawn by T. Gibson),107,105
469,4,1:41.0,,W. Barton enters the game for N. Jokić,107,105
470,4,1:41.0,T. Gibson misses free throw 1 of 2,,107,105
471,4,1:41.0,Offensive rebound by Team,,107,105
472,4,1:41.0,K. Hinrich enters the game for C. Bairstow,,107,105
473,4,1:41.0,T. Gibson makes free throw 2 of 2,,108,105
474,4,1:31.0,,E. Mudiay makes 2-pt layup from 2 ft,108,107
475,4,1:31.0,,Shooting foul by E. Moore (drawn by E. Mudiay),108,107
476,4,1:31.0,,E. Mudiay misses free throw 1 of 1,108,107
477,4,1:29.0,Defensive rebound by T. Gibson,,108,107
478,4,1:11.0,D. Rose misses 2-pt jump shot from 20 ft,,108,107
479,4,1:09.0,,Defensive rebound by K. Faried,108,107
480,4,0:51.0,,D. Gallinari makes 2-pt jump shot from 16 ft (assist by W. Barton),108,109
481,4,0:51.0,Chicago full timeout,,108,109
482,4,0:51.0,D. McDermott enters the game for T. Snell,,108,109
483,4,0:40.0,D. Rose misses 2-pt jump shot from 11 ft,,108,109
484,4,0:39.0,,Defensive rebound by W. Barton,108,109
485,4,0:22.0,,Shooting foul by E. Moore (drawn by E. Mudiay),108,109
486,4,0:22.0,,E. Mudiay makes free throw 1 of 2,108,110
487,4,0:22.0,B. Portis enters the game for K. Hinrich,,108,110
488,4,0:22.0,,E. Mudiay misses free throw 2 of 2,108,110
489,4,0:21.0,,Offensive rebound by K. Faried,108,110
490,4,0:21.0,,K. Faried makes 2-pt layup from 1 ft,108,112
491,4,0:11.0,D. McDermott misses 3-pt jump shot from 25 ft,,108,112
492,4,0:10.0,,Defensive rebound by K. Faried,108,112
493,4,0:10.0,Loose ball foul by E. Moore (drawn by K. Faried),,108,112
494,4,0:10.0,,K. Faried misses free throw 1 of 2,108,112
495,4,0:10.0,,Offensive rebound by Team,108,112
496,4,0:10.0,,K. Faried makes free throw 2 of 2,108,113
497,4,0:07.0,D. Rose misses 3-pt jump shot from 26 ft,,108,113
498,4,0:06.0,,Defensive rebound by K. Faried,108,113
499,4,0:06.0,Loose ball foul by B. Portis (drawn by D. Gallinari),,108,113
500,4,0:06.0,,D. Gallinari makes free throw 1 of 2,108,114
501,4,0:06.0,T. Snell enters the game for D. Rose,,108,114
502,4,0:06.0,,D. Gallinari makes free throw 2 of 2,108,115
503,4,0:02.0,T. Snell makes 2-pt dunk at rim,,110,115
