,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
394,4,2:30.0,,Shooting foul by E. Turner (drawn by L. Nogueira),80,99
395,4,2:30.0,,L. Nogueira misses free throw 1 of 2,80,99
396,4,2:30.0,,Offensive rebound by Team,80,99
397,4,2:30.0,,C. Joseph enters the game for K. Lowry,80,99
398,4,2:30.0,C. Clarke enters the game for E. Turner,,80,99
399,4,2:30.0,T. Rozier enters the game for A. Johnson,,80,99
400,4,2:30.0,J. Mickey enters the game for A. Bradley,,80,99
401,4,2:30.0,R. Hunter enters the game for I. Thomas,,80,99
402,4,2:30.0,J. Young enters the game for K. Olynyk,,80,99
403,4,2:30.0,,L. Nogueira misses free throw 2 of 2,80,99
404,4,2:29.0,Defensive rebound by T. Rozier,,80,99
405,4,2:19.0,T. Rozier makes 2-pt jump shot from 12 ft,,82,99
406,4,1:59.0,,L. Nogueira makes 2-pt dunk at rim (assist by J. Thompson),82,101
407,4,1:48.0,C. Clarke makes 3-pt jump shot from 25 ft (assist by T. Rozier),,85,101
408,4,1:33.0,,Shooting block foul by J. Mickey (drawn by J. Thompson),85,101
409,4,1:33.0,,J. Thompson makes free throw 1 of 2,85,102
410,4,1:33.0,,D. Wright enters the game for D. DeRozan,85,102
411,4,1:33.0,,B. Caboclo enters the game for C. Joseph,85,102
412,4,1:33.0,,J. Thompson makes free throw 2 of 2,85,103
413,4,1:24.0,J. Young misses 3-pt jump shot from 25 ft,,85,103
414,4,1:23.0,,Defensive rebound by J. Thompson,85,103
415,4,1:07.0,,N. Powell makes 2-pt jump shot from 17 ft,85,105
416,4,0:55.0,J. Mickey misses 2-pt layup from 1 ft,,85,105
417,4,0:54.0,Offensive rebound by T. Rozier,,85,105
418,4,0:49.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by R. Hunter),,88,105
419,4,0:29.0,,J. Thompson misses 3-pt jump shot from 26 ft,88,105
420,4,0:29.0,Defensive rebound by Team,,88,105
421,4,0:06.0,J. Young makes 3-pt jump shot from 23 ft (assist by T. Rozier),,91,105
