,QUARTER,TIME_REMAINING,DALLAS_ACTION,CHARLOTTE_ACTION,DALLAS_SCORE,CHARLOTTE_SCORE
393,4,7:53.0,,N. Batum enters the game for J. Lin,84,79
394,4,7:36.0,,N. Batum misses 2-pt jump shot from 6 ft,84,79
395,4,7:34.0,Defensive rebound by D. Nowitzki,,84,79
396,4,7:23.0,Shooting foul by K. Walker (drawn by W. Matthews),,84,79
397,4,7:23.0,W. Matthews makes free throw 1 of 2,,85,79
398,4,7:23.0,D. Lee enters the game for D. Nowitzki,,85,79
399,4,7:23.0,W. Matthews makes free throw 2 of 2,,86,79
400,4,7:05.0,,F. Kaminsky misses 2-pt layup from 1 ft,86,79
401,4,7:03.0,Defensive rebound by Team,,86,79
402,4,6:48.0,C. Parsons makes 3-pt jump shot from 26 ft (assist by R. Felton),,89,79
403,4,6:26.0,,F. Kaminsky makes 2-pt layup from 2 ft,89,81
404,4,6:26.0,,Shooting foul by D. Lee (drawn by F. Kaminsky),89,81
405,4,6:26.0,,F. Kaminsky misses free throw 1 of 1,89,81
406,4,6:24.0,Defensive rebound by W. Matthews,,89,81
407,4,6:02.0,D. Williams makes 2-pt jump shot from 11 ft,,91,81
408,4,5:41.0,,C. Lee misses 3-pt jump shot from 24 ft,91,81
409,4,5:40.0,Defensive rebound by C. Parsons,,91,81
410,4,5:20.0,R. Felton misses 3-pt jump shot from 24 ft,,91,81
411,4,5:19.0,,Defensive rebound by F. Kaminsky,91,81
412,4,5:10.0,,Turnover by N. Batum (bad pass; steal by R. Felton),91,81
413,4,5:03.0,W. Matthews misses 3-pt jump shot from 25 ft,,91,81
414,4,5:01.0,,Defensive rebound by C. Zeller,91,81
415,4,4:55.0,,Personal foul by W. Matthews,91,81
416,4,4:55.0,,M. Williams enters the game for F. Kaminsky,91,81
417,4,4:42.0,,C. Lee makes 2-pt jump shot from 16 ft,91,83
418,4,4:22.0,D. Williams makes 2-pt jump shot from 16 ft,,93,83
419,4,4:06.0,,Shooting foul by C. Parsons (drawn by K. Walker),93,83
420,4,4:06.0,,K. Walker makes free throw 1 of 2,93,84
421,4,4:06.0,,K. Walker makes free throw 2 of 2,93,85
422,4,3:55.0,D. Williams makes 2-pt jump shot from 17 ft (assist by R. Felton),,95,85
423,4,3:39.0,,M. Williams misses 2-pt hook shot from 7 ft,95,85
424,4,3:38.0,Defensive rebound by D. Lee,,95,85
425,4,3:19.0,R. Felton makes 3-pt jump shot from 26 ft (assist by D. Williams),,98,85
426,4,3:18.0,,Charlotte full timeout,98,85
427,4,2:59.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),98,88
428,4,2:44.0,C. Parsons makes 3-pt jump shot from 26 ft,,101,88
429,4,2:34.0,,Personal foul by R. Felton,101,88
430,4,2:34.0,,N. Batum makes free throw 1 of 2,101,89
431,4,2:34.0,,N. Batum makes free throw 2 of 2,101,90
432,4,2:13.0,R. Felton makes 2-pt layup at rim,,103,90
433,4,1:58.0,,Turnover by K. Walker (lost ball; steal by D. Williams),103,90
434,4,1:37.0,D. Williams misses 2-pt jump shot from 18 ft,,103,90
435,4,1:36.0,,Defensive rebound by M. Williams,103,90
436,4,1:30.0,,K. Walker makes 2-pt layup at rim,103,92
437,4,1:06.0,C. Parsons makes 2-pt jump shot from 18 ft (assist by R. Felton),,105,92
438,4,1:06.0,,Charlotte full timeout,105,92
439,4,1:01.0,,K. Walker makes 2-pt layup at rim,105,94
440,4,0:57.0,Turnover by R. Felton (lost ball; steal by C. Lee),,105,94
441,4,0:53.0,,M. Williams makes 2-pt jump shot from 20 ft (assist by K. Walker),105,96
442,4,0:50.0,Personal foul by M. Williams,,105,96
443,4,0:48.0,Personal foul by M. Williams,,105,96
444,4,0:48.0,D. Williams makes free throw 1 of 2,,106,96
445,4,0:48.0,D. Williams makes free throw 2 of 2,,107,96
446,4,0:36.0,,K. Walker misses 3-pt jump shot from 24 ft,107,96
447,4,0:35.0,Defensive rebound by Team,,107,96
448,4,0:12.0,Turnover by Team (shot clock),,107,96
