,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
384,4,5:04.0,,A. Crabbe makes 2-pt jump shot from 19 ft (assist by B. Roberts),77,101
385,4,4:55.0,D. Collison misses 2-pt jump shot from 19 ft,,77,101
386,4,4:53.0,,Defensive rebound by B. Roberts,77,101
387,4,4:43.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by B. Roberts),77,104
388,4,4:41.0,Sacramento full timeout,,77,104
389,4,4:41.0,,P. Connaughton enters the game for A. Crabbe,77,104
390,4,4:41.0,,L. Montero enters the game for E. Davis,77,104
391,4,4:41.0,,C. Alexander enters the game for G. Henderson,77,104
392,4,4:41.0,J. Anderson enters the game for O. Casspi,,77,104
393,4,4:19.0,S. Curry makes 3-pt jump shot from 24 ft (assist by J. Anderson),,80,104
394,4,3:59.0,,Turnover by P. Connaughton (lost ball; steal by D. Collison),80,104
395,4,3:54.0,S. Curry makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),,82,104
396,4,3:34.0,,L. Montero misses 3-pt jump shot from 23 ft,82,104
397,4,3:33.0,Defensive rebound by W. Cauley-Stein,,82,104
398,4,3:25.0,S. Curry misses 2-pt jump shot from 4 ft (block by N. Vonleh),,82,104
399,4,3:24.0,,Defensive rebound by L. Montero,82,104
400,4,3:21.0,,Shooting foul by J. Anderson (drawn by L. Montero),82,104
401,4,3:21.0,,L. Montero misses free throw 1 of 2,82,104
402,4,3:21.0,,Offensive rebound by Team,82,104
403,4,3:21.0,Q. Acy enters the game for K. Koufos,,82,104
404,4,3:21.0,B. McLemore enters the game for D. Collison,,82,104
405,4,3:21.0,,L. Montero makes free throw 2 of 2,82,105
406,4,3:00.0,W. Cauley-Stein misses 2-pt jump shot from 1 ft,,82,105
407,4,2:59.0,Offensive rebound by W. Cauley-Stein,,82,105
408,4,2:59.0,W. Cauley-Stein makes 2-pt layup from 1 ft,,84,105
409,4,2:58.0,,Portland full timeout,84,105
410,4,2:45.0,,Offensive foul by N. Vonleh (drawn by J. Anderson),84,105
411,4,2:45.0,,Turnover by N. Vonleh (offensive foul),84,105
412,4,2:32.0,B. McLemore misses 2-pt jump shot from 20 ft,,84,105
413,4,2:30.0,,Defensive rebound by N. Vonleh,84,105
414,4,2:20.0,,L. Montero misses 2-pt jump shot from 23 ft,84,105
415,4,2:16.0,Defensive rebound by B. McLemore,,84,105
416,4,2:08.0,S. Curry makes 2-pt jump shot from 17 ft,,86,105
417,4,1:50.0,,P. Connaughton misses 3-pt jump shot from 25 ft,86,105
418,4,1:49.0,Defensive rebound by S. Curry,,86,105
419,4,1:37.0,S. Curry makes 2-pt jump shot from 20 ft,,88,105
420,4,1:18.0,,N. Vonleh misses 2-pt hook shot from 5 ft,88,105
421,4,1:18.0,Defensive rebound by W. Cauley-Stein,,88,105
422,4,1:07.0,Q. Acy makes 3-pt jump shot from 22 ft (assist by J. Anderson),,91,105
423,4,1:07.0,Shooting foul by C. Alexander (drawn by Q. Acy),,91,105
424,4,1:07.0,Q. Acy makes free throw 1 of 1,,92,105
425,4,0:43.0,,P. Connaughton misses 2-pt jump shot from 10 ft,92,105
426,4,0:43.0,Defensive rebound by W. Cauley-Stein,,92,105
427,4,0:30.0,Q. Acy misses 3-pt jump shot from 25 ft,,92,105
428,4,0:29.0,Offensive rebound by W. Cauley-Stein,,92,105
429,4,0:27.0,Personal block foul by N. Vonleh,,92,105
430,4,0:27.0,W. Cauley-Stein misses free throw 1 of 2,,92,105
431,4,0:27.0,Offensive rebound by Team,,92,105
432,4,0:27.0,W. Cauley-Stein makes free throw 2 of 2,,93,105
433,4,0:08.0,,B. Roberts misses 3-pt jump shot from 25 ft,93,105
434,4,0:07.0,Defensive rebound by Team,,93,105
435,4,0:04.0,Turnover by S. Curry (bad pass),,93,105
