,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
395,4,7:27.0,,D. Rose misses free throw 1 of 2,75,77
396,4,7:27.0,,Offensive rebound by Team,75,77
397,4,7:27.0,,T. Snell enters the game for D. McDermott,75,77
398,4,7:27.0,,D. Rose makes free throw 2 of 2,75,78
399,4,7:18.0,Shooting foul by T. Gibson (drawn by J. Smith),,75,78
400,4,7:18.0,J. Smith makes free throw 1 of 2,,76,78
401,4,7:18.0,,N. Mirotić enters the game for T. Gibson,76,78
402,4,7:18.0,J. Smith makes free throw 2 of 2,,77,78
403,4,6:58.0,,J. Butler makes 2-pt jump shot from 20 ft,77,80
404,4,6:42.0,M. Williams makes 2-pt jump shot from 16 ft (assist by K. Love),,79,80
405,4,6:32.0,,Personal foul by J. Smith (drawn by J. Butler),79,80
406,4,6:20.0,,D. Rose makes 2-pt jump shot from 14 ft,79,82
407,4,6:01.0,T. Thompson makes 2-pt dunk at rim (assist by M. Williams),,81,82
408,4,5:50.0,,D. Rose misses 2-pt layup from 2 ft (block by K. Love),81,82
409,4,5:48.0,Defensive rebound by K. Love,,81,82
410,4,5:32.0,L. James makes 2-pt jump shot from 6 ft,,83,82
411,4,5:18.0,,N. Mirotić makes 2-pt jump shot from 12 ft,83,84
412,4,5:18.0,,Shooting foul by T. Thompson (drawn by N. Mirotić),83,84
413,4,5:18.0,,N. Mirotić makes free throw 1 of 1,83,85
414,4,5:07.0,K. Love misses 2-pt layup from 3 ft (block by P. Gasol),,83,85
415,4,5:05.0,,Defensive rebound by N. Mirotić,83,85
416,4,4:58.0,,Personal foul by J. Smith (drawn by N. Mirotić),83,85
417,4,4:58.0,Technical foul by J. Smith,,83,85
418,4,4:58.0,,J. Butler makes technical free throw,83,86
419,4,4:58.0,,N. Mirotić makes free throw 1 of 2,83,87
420,4,4:58.0,,N. Mirotić makes free throw 2 of 2,83,88
421,4,4:40.0,L. James makes 2-pt jump shot from 5 ft,,85,88
422,4,4:24.0,,J. Butler makes 2-pt dunk at rim,85,90
423,4,4:00.0,J. Smith misses 2-pt layup from 2 ft (block by P. Gasol),,85,90
424,4,3:58.0,,Defensive rebound by N. Mirotić,85,90
425,4,3:53.0,,Shooting foul by L. James (drawn by T. Snell),85,90
426,4,3:53.0,Cleveland full timeout,,85,90
427,4,3:53.0,M. Dellavedova enters the game for J. Smith,,85,90
428,4,3:53.0,,T. Gibson enters the game for P. Gasol,85,90
429,4,3:53.0,,T. Snell makes free throw 1 of 2,85,91
430,4,3:53.0,,T. Snell misses free throw 2 of 2,85,91
431,4,3:51.0,,Offensive rebound by N. Mirotić,85,91
432,4,3:40.0,,Offensive foul by T. Gibson (drawn by T. Thompson),85,91
433,4,3:40.0,,Turnover by T. Gibson (offensive foul),85,91
434,4,3:27.0,Personal foul by T. Snell (drawn by M. Williams),,85,91
435,4,3:26.0,Personal foul by T. Snell (drawn by M. Williams),,85,91
436,4,3:19.0,M. Williams misses 2-pt jump shot from 5 ft,,85,91
437,4,3:18.0,,Defensive rebound by N. Mirotić,85,91
438,4,3:07.0,,D. Rose misses 2-pt jump shot from 6 ft,85,91
439,4,3:06.0,Defensive rebound by T. Thompson,,85,91
440,4,3:00.0,L. James misses 3-pt jump shot from 24 ft,,85,91
441,4,2:58.0,,Defensive rebound by J. Butler,85,91
442,4,2:42.0,,D. Rose makes 2-pt jump shot from 8 ft,85,93
443,4,2:24.0,M. Dellavedova misses 2-pt jump shot from 10 ft,,85,93
444,4,2:24.0,Offensive rebound by Team,,85,93
445,4,2:21.0,M. Dellavedova makes 2-pt layup from 1 ft (assist by L. James),,87,93
446,4,1:58.0,,N. Mirotić misses 3-pt jump shot from 23 ft,87,93
447,4,1:57.0,Defensive rebound by M. Dellavedova,,87,93
448,4,1:51.0,M. Williams misses 3-pt jump shot from 24 ft,,87,93
449,4,1:50.0,Offensive rebound by T. Thompson,,87,93
450,4,1:49.0,Turnover by K. Love (step out of bounds),,87,93
451,4,1:38.0,,Personal foul by L. James (drawn by J. Butler),87,93
452,4,1:38.0,,J. Butler makes free throw 1 of 2,87,94
453,4,1:38.0,,J. Butler makes free throw 2 of 2,87,95
454,4,1:38.0,,Loose ball foul by T. Gibson (drawn by L. James),87,95
455,4,1:38.0,Cleveland full timeout,,87,95
456,4,1:38.0,,P. Gasol enters the game for T. Gibson,87,95
457,4,1:31.0,K. Love misses 2-pt layup from 1 ft (block by P. Gasol),,87,95
458,4,1:28.0,Offensive rebound by K. Love,,87,95
459,4,1:28.0,Shooting foul by N. Mirotić (drawn by K. Love),,87,95
460,4,1:28.0,K. Love makes free throw 1 of 2,,88,95
461,4,1:28.0,K. Love makes free throw 2 of 2,,89,95
462,4,1:15.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by D. Rose),89,97
463,4,1:02.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,92,97
464,4,0:44.0,,N. Mirotić misses 2-pt jump shot from 6 ft,92,97
465,4,0:43.0,Defensive rebound by M. Dellavedova,,92,97
466,4,0:33.0,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),,95,97
467,4,0:10.0,,D. Rose misses 2-pt jump shot from 20 ft,95,97
468,4,0:10.0,Defensive rebound by T. Thompson,,95,97
469,4,0:10.0,Cleveland full timeout,,95,97
470,4,0:04.0,L. James misses 2-pt layup from 2 ft (block by P. Gasol),,95,97
471,4,0:04.0,Offensive rebound by Team,,95,97
472,4,0:04.0,Cleveland full timeout,,95,97
473,4,0:02.0,Turnover by M. Williams (bad pass; steal by J. Butler),,95,97
