,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
389,4,0:35.0,Offensive rebound by Team,,89,88
390,4,0:34.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),,91,88
391,4,0:27.0,,J. Grant misses 2-pt layup from 1 ft,91,88
392,4,0:26.0,Defensive rebound by P. Patterson,,91,88
393,4,0:24.0,Toronto full timeout,,91,88
394,4,0:22.0,Personal take foul by S. Vujačić,,91,88
395,4,0:22.0,T. Ross misses free throw 1 of 2,,91,88
396,4,0:22.0,Offensive rebound by Team,,91,88
397,4,0:22.0,B. Biyombo enters the game for J. Valančiūnas,,91,88
398,4,0:22.0,T. Ross makes free throw 2 of 2,,92,88
399,4,0:22.0,,New York full timeout,92,88
400,4,0:22.0,C. Joseph enters the game for T. Ross,,92,88
401,4,0:18.0,,Turnover by C. Early (lost ball),92,88
402,4,0:18.0,Personal take foul by C. Early,,92,88
403,4,0:18.0,K. Lowry makes free throw 1 of 2,,93,88
404,4,0:18.0,K. Lowry misses free throw 2 of 2,,93,88
405,4,0:17.0,,Defensive rebound by K. O'Quinn,93,88
406,4,0:09.0,,J. Grant misses 3-pt jump shot from 25 ft,93,88
407,4,0:08.0,,Offensive rebound by K. O'Quinn,93,88
408,4,0:07.0,,Personal foul by B. Biyombo,93,88
409,4,0:07.0,,K. O'Quinn makes free throw 1 of 2,93,89
410,4,0:07.0,J. Valančiūnas enters the game for B. Biyombo,,93,89
411,4,0:07.0,,K. O'Quinn misses free throw 2 of 2,93,89
412,4,0:06.0,Defensive rebound by J. Valančiūnas,,93,89
413,4,0:05.0,Personal take foul by L. Galloway,,93,89
414,4,0:05.0,J. Valančiūnas misses free throw 1 of 2,,93,89
415,4,0:05.0,Offensive rebound by Team,,93,89
416,4,0:05.0,J. Valančiūnas misses free throw 2 of 2,,93,89
417,4,0:04.0,,Defensive rebound by S. Vujačić,93,89
418,4,0:01.0,,S. Vujačić misses 3-pt jump shot from 24 ft (block by J. Valančiūnas),93,89
419,4,0:00.0,,Offensive rebound by Team,93,89
