,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
394,4,1:24.0,Defensive rebound by P. Prigioni,,88,92
395,4,1:10.0,C. Aldrich makes 2-pt dunk at rim (assist by P. Prigioni),,90,92
396,4,0:54.0,,Shooting foul by J. Green (drawn by G. Hayward),90,92
397,4,0:54.0,,G. Hayward makes free throw 1 of 2,90,93
398,4,0:54.0,,G. Hayward makes free throw 2 of 2,90,94
399,4,0:46.0,Shooting foul by S. Mack (drawn by J. Crawford),,90,94
400,4,0:46.0,J. Crawford makes free throw 1 of 2,,91,94
401,4,0:46.0,L. Mbah a Moute enters the game for C. Wilcox,,91,94
402,4,0:46.0,J. Crawford makes free throw 2 of 2,,92,94
403,4,0:27.0,,R. Hood misses 2-pt layup from 2 ft (block by C. Aldrich),92,94
404,4,0:25.0,Defensive rebound by J. Crawford,,92,94
405,4,0:19.0,LA Clippers full timeout,,92,94
406,4,0:19.0,P. Pierce enters the game for L. Mbah a Moute,,92,94
407,4,0:05.0,C. Aldrich misses 2-pt layup from 1 ft,,92,94
408,4,0:03.0,Offensive rebound by C. Aldrich,,92,94
409,4,0:02.0,C. Aldrich makes 2-pt layup from 2 ft,,94,94
410,4,0:02.0,,Utah full timeout,94,94
411,4,0:02.0,L. Mbah a Moute enters the game for J. Crawford,,94,94
412,4,0:00.0,,G. Hayward misses 2-pt jump shot from 17 ft,94,94
413,4,0:00.0,,Offensive rebound by Team,94,94
414,1OT,4:47.0,,R. Hood misses 2-pt jump shot from 6 ft,94,94
415,1OT,4:45.0,Defensive rebound by L. Mbah a Moute,,94,94
416,1OT,4:31.0,J. Green misses 2-pt jump shot from 7 ft,,94,94
417,1OT,4:31.0,,Defensive rebound by J. Ingles,94,94
418,1OT,4:11.0,,A. Burks makes 3-pt jump shot from 25 ft (assist by R. Hood),94,97
419,1OT,3:49.0,P. Prigioni misses 2-pt jump shot from 10 ft (block by D. Favors),,94,97
420,1OT,3:46.0,,Defensive rebound by J. Ingles,94,97
421,1OT,3:32.0,,Turnover by A. Burks (lost ball; steal by C. Aldrich),94,97
422,1OT,3:14.0,C. Aldrich makes 2-pt hook shot from 7 ft,,96,97
423,1OT,2:53.0,,G. Hayward misses 2-pt layup from 2 ft,96,97
424,1OT,2:52.0,Defensive rebound by J. Green,,96,97
425,1OT,2:34.0,J. Green makes 3-pt jump shot from 23 ft (assist by C. Aldrich),,99,97
426,1OT,2:34.0,,Utah full timeout,99,97
427,1OT,2:21.0,,R. Hood makes 2-pt jump shot from 5 ft,99,99
428,1OT,2:04.0,Personal foul by D. Favors,,99,99
429,1OT,1:55.0,J. Green misses 2-pt jump shot from 18 ft,,99,99
430,1OT,1:55.0,,Defensive rebound by A. Burks,99,99
431,1OT,1:35.0,,J. Ingles misses 3-pt jump shot from 23 ft,99,99
432,1OT,1:33.0,Defensive rebound by C. Aldrich,,99,99
433,1OT,1:17.0,J. Crawford misses 3-pt jump shot from 24 ft,,99,99
434,1OT,1:16.0,,Defensive rebound by D. Favors,99,99
435,1OT,1:00.0,,Personal foul by P. Prigioni,99,99
436,1OT,0:52.0,,A. Burks misses 2-pt jump shot from 21 ft,99,99
437,1OT,0:51.0,Defensive rebound by P. Prigioni,,99,99
438,1OT,0:50.0,LA Clippers full timeout,,99,99
439,1OT,0:41.0,Offensive foul by C. Aldrich (drawn by G. Hayward),,99,99
440,1OT,0:41.0,Turnover by C. Aldrich (offensive foul),,99,99
441,1OT,0:24.0,,R. Hood misses 2-pt jump shot from 6 ft,99,99
442,1OT,0:23.0,Defensive rebound by C. Aldrich,,99,99
443,1OT,0:22.0,LA Clippers full timeout,,99,99
444,1OT,0:22.0,C. Wilcox enters the game for C. Aldrich,,99,99
445,1OT,0:22.0,P. Pierce enters the game for L. Mbah a Moute,,99,99
446,1OT,0:00.0,J. Crawford makes 3-pt jump shot from 25 ft,,102,99
447,1OT,0:00.0,,Utah full timeout,102,99
448,1OT,0:00.0,J. Ayres enters the game for J. Crawford,,102,99
449,1OT,0:00.0,L. Mbah a Moute enters the game for P. Prigioni,,102,99
450,1OT,0:00.0,C. Aldrich enters the game for C. Wilcox,,102,99
451,1OT,0:00.0,,S. Mack enters the game for A. Burks,102,99
452,1OT,0:00.0,,R. Hood misses 3-pt jump shot from 23 ft,102,99
453,1OT,0:00.0,,Offensive rebound by Team,102,99
