,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
389,4,3:48.0,,Turnover by R. Rondo (bad pass; steal by T. Booker),91,102
390,4,3:36.0,Shooting foul by D. Cousins (drawn by A. Burks),,91,102
391,4,3:36.0,A. Burks misses free throw 1 of 2,,91,102
392,4,3:36.0,Offensive rebound by Team,,91,102
393,4,3:36.0,A. Burks makes free throw 2 of 2,,92,102
394,4,3:20.0,,D. Cousins misses 2-pt jump shot from 9 ft,92,102
395,4,3:19.0,,Offensive rebound by D. Cousins,92,102
396,4,3:18.0,,D. Cousins makes 2-pt layup from 2 ft,92,104
397,4,3:03.0,D. Favors misses 2-pt jump shot from 15 ft,,92,104
398,4,3:02.0,Offensive rebound by T. Booker,,92,104
399,4,3:01.0,T. Booker misses 2-pt jump shot from 4 ft,,92,104
400,4,3:01.0,Offensive rebound by Team,,92,104
401,4,2:51.0,R. Hood makes 3-pt jump shot from 25 ft (assist by G. Hayward),,95,104
402,4,2:38.0,,D. Collison makes 2-pt jump shot from 18 ft,95,106
403,4,2:22.0,A. Burks misses 2-pt jump shot from 10 ft,,95,106
404,4,2:22.0,,Defensive rebound by Team,95,106
405,4,2:22.0,Official timeout,,95,106
406,4,1:58.0,,O. Casspi misses 3-pt jump shot from 24 ft,95,106
407,4,1:58.0,,Offensive rebound by D. Cousins,95,106
408,4,1:58.0,,D. Cousins makes 2-pt layup from 3 ft,95,108
409,4,1:44.0,R. Hood makes 3-pt jump shot from 25 ft (assist by D. Favors),,98,108
410,4,1:24.0,,Shooting foul by T. Booker (drawn by D. Cousins),98,108
411,4,1:24.0,,D. Cousins makes free throw 1 of 2,98,109
412,4,1:24.0,,D. Cousins makes free throw 2 of 2,98,110
413,4,1:14.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by A. Burks),,101,110
414,4,1:13.0,,Personal take foul by G. Hayward (drawn by R. Rondo),101,110
415,4,1:13.0,,R. Rondo makes free throw 1 of 2,101,111
416,4,1:13.0,,R. Rondo makes free throw 2 of 2,101,112
417,4,0:58.0,A. Burks makes 2-pt layup from 4 ft (assist by G. Hayward),,103,112
418,4,0:58.0,,Personal take foul by A. Burks (drawn by R. Rondo),103,112
419,4,0:58.0,,R. Rondo makes free throw 1 of 2,103,113
420,4,0:58.0,,R. Rondo makes free throw 2 of 2,103,114
421,4,0:58.0,Utah full timeout,,103,114
422,4,0:48.0,G. Hayward makes 2-pt layup from 4 ft,,105,114
423,4,0:47.0,,Personal take foul by D. Favors (drawn by D. Cousins),105,114
424,4,0:47.0,,D. Cousins misses free throw 1 of 2,105,114
425,4,0:47.0,,Offensive rebound by Team,105,114
426,4,0:47.0,,D. Cousins misses free throw 2 of 2,105,114
427,4,0:46.0,Defensive rebound by D. Favors,,105,114
428,4,0:34.0,A. Burks misses 3-pt jump shot from 24 ft,,105,114
429,4,0:33.0,Offensive rebound by T. Booker,,105,114
430,4,0:32.0,Shooting foul by D. Cousins (drawn by T. Booker),,105,114
431,4,0:32.0,,K. Koufos enters the game for D. Cousins,105,114
432,4,0:32.0,T. Booker makes free throw 1 of 2,,106,114
433,4,0:32.0,T. Booker misses free throw 2 of 2,,106,114
434,4,0:31.0,,Defensive rebound by O. Casspi,106,114
435,4,0:20.0,,Turnover by O. Casspi (bad pass; steal by D. Favors),106,114
436,4,0:10.0,A. Burks misses 3-pt jump shot from 24 ft,,106,114
437,4,0:09.0,,Defensive rebound by R. Gay,106,114
