,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MILWAUKEE_ACTION,PHOENIX_SCORE,MILWAUKEE_SCORE
392,4,3:39.0,Defensive rebound by T. Chandler,,88,92
393,4,3:32.0,B. Knight misses 3-pt jump shot from 25 ft (block by J. Henson),,88,92
394,4,3:30.0,,Defensive rebound by K. Middleton,88,92
395,4,3:22.0,,J. Parker makes 2-pt layup from 2 ft,88,94
396,4,3:22.0,,Shooting foul by A. Len (drawn by J. Parker),88,94
397,4,3:22.0,,J. Parker misses free throw 1 of 1,88,94
398,4,3:19.0,Defensive rebound by T. Chandler,,88,94
399,4,3:05.0,P. Tucker misses 2-pt hook shot from 4 ft,,88,94
400,4,3:04.0,Offensive rebound by P. Tucker,,88,94
401,4,3:03.0,P. Tucker misses 2-pt layup from 1 ft,,88,94
402,4,3:02.0,Offensive rebound by T. Chandler,,88,94
403,4,3:02.0,T. Chandler makes 2-pt dunk at rim,,90,94
404,4,2:45.0,,Personal foul by D. Booker,90,94
405,4,2:45.0,,G. Antetokounmpo makes free throw 1 of 2,90,95
406,4,2:45.0,,G. Antetokounmpo misses free throw 2 of 2,90,95
407,4,2:43.0,,Offensive rebound by J. Parker,90,95
408,4,2:21.0,,J. Henson misses 2-pt hook shot from 5 ft,90,95
409,4,2:19.0,,Offensive rebound by J. Parker,90,95
410,4,2:09.0,,Shooting foul by A. Len (drawn by G. Antetokounmpo),90,95
411,4,2:09.0,,G. Antetokounmpo makes free throw 1 of 2,90,96
412,4,2:09.0,,G. Antetokounmpo misses free throw 2 of 2,90,96
413,4,2:06.0,Defensive rebound by P. Tucker,,90,96
414,4,1:51.0,B. Knight misses 3-pt jump shot from 26 ft,,90,96
415,4,1:50.0,Offensive rebound by T. Chandler,,90,96
416,4,1:48.0,D. Booker makes 2-pt layup at rim (assist by T. Chandler),,92,96
417,4,1:48.0,,Milwaukee full timeout,92,96
418,4,1:48.0,,R. Vaughn enters the game for T. Ennis,92,96
419,4,1:35.0,,Turnover by J. Parker (bad pass; steal by P. Tucker),92,96
420,4,1:32.0,P. Tucker misses 2-pt layup from 1 ft,,92,96
421,4,1:32.0,,Defensive rebound by J. Henson,92,96
422,4,1:32.0,,Personal foul by D. Booker,92,96
423,4,1:32.0,,J. Henson makes free throw 1 of 2,92,97
424,4,1:32.0,,J. Henson makes free throw 2 of 2,92,98
425,4,1:32.0,Phoenix full timeout,,92,98
426,4,1:28.0,Personal foul by J. Henson,,92,98
427,4,1:28.0,B. Knight makes free throw 1 of 2,,93,98
428,4,1:28.0,B. Knight makes free throw 2 of 2,,94,98
429,4,1:05.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by J. Henson),94,101
430,4,1:05.0,Phoenix full timeout,,94,101
431,4,1:05.0,J. Leuer enters the game for P. Tucker,,94,101
432,4,1:05.0,J. Jenkins enters the game for T. Chandler,,94,101
433,4,0:57.0,Turnover by B. Knight (bad pass),,94,101
434,4,0:57.0,P. Tucker enters the game for J. Jenkins,,94,101
435,4,0:57.0,T. Chandler enters the game for J. Leuer,,94,101
436,4,0:56.0,,Personal take foul by P. Tucker,94,101
437,4,0:56.0,,J. Parker makes free throw 1 of 2,94,102
438,4,0:56.0,,J. Parker misses free throw 2 of 2,94,102
439,4,0:54.0,Defensive rebound by T. Chandler,,94,102
440,4,0:44.0,B. Knight misses 2-pt jump shot from 7 ft,,94,102
441,4,0:42.0,,Defensive rebound by K. Middleton,94,102
442,4,0:25.0,,R. Vaughn makes 3-pt jump shot from 25 ft (assist by J. Henson),94,105
443,4,0:16.0,D. Booker misses 2-pt jump shot from 16 ft (block by G. Antetokounmpo),,94,105
444,4,0:15.0,Offensive rebound by Team,,94,105
445,4,0:08.0,D. Booker misses 3-pt jump shot from 30 ft (block by J. Henson),,94,105
446,4,0:06.0,,Defensive rebound by K. Middleton,94,105
