,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
374,4,5:16.0,,J. Butler makes free throw 1 of 2,96,107
375,4,5:16.0,G. Antetokounmpo enters the game for O. Mayo,,96,107
376,4,5:16.0,,J. Butler makes free throw 2 of 2,96,108
377,4,5:02.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by G. Monroe),,99,108
378,4,4:37.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by D. Rose),99,111
379,4,4:20.0,G. Monroe makes 2-pt hook shot from 1 ft,,101,111
380,4,4:05.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by D. Rose),101,113
381,4,3:50.0,Shooting foul by P. Gasol (drawn by G. Monroe),,101,113
382,4,3:50.0,G. Monroe makes free throw 1 of 2,,102,113
383,4,3:50.0,G. Monroe misses free throw 2 of 2,,102,113
384,4,3:48.0,,Defensive rebound by T. Gibson,102,113
385,4,3:31.0,,J. Butler makes 2-pt layup from 2 ft,102,115
386,4,3:12.0,Turnover by G. Monroe (bad pass; steal by P. Gasol),,102,115
387,4,2:53.0,,Turnover by P. Gasol (lost ball; steal by G. Antetokounmpo),102,115
388,4,2:48.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),,104,115
389,4,2:37.0,,J. Butler misses 2-pt jump shot from 4 ft,104,115
390,4,2:35.0,Defensive rebound by K. Middleton,,104,115
391,4,2:30.0,K. Middleton misses 2-pt layup from 1 ft,,104,115
392,4,2:29.0,Offensive rebound by G. Antetokounmpo,,104,115
393,4,2:29.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,104,115
394,4,2:26.0,Offensive rebound by G. Monroe,,104,115
395,4,2:24.0,G. Monroe misses 2-pt layup from 1 ft (block by T. Gibson),,104,115
396,4,2:24.0,Offensive rebound by G. Monroe,,104,115
397,4,2:24.0,G. Monroe misses 2-pt layup from 1 ft (block by T. Gibson),,104,115
398,4,2:23.0,,Defensive rebound by T. Gibson,104,115
399,4,2:03.0,,D. Rose misses 2-pt jump shot from 19 ft,104,115
400,4,2:02.0,Defensive rebound by M. Carter-Williams,,104,115
401,4,2:01.0,Milwaukee full timeout,,104,115
402,4,1:48.0,K. Middleton misses 3-pt jump shot from 24 ft,,104,115
403,4,1:47.0,,Defensive rebound by T. Snell,104,115
404,4,1:29.0,,J. Butler misses 3-pt jump shot from 24 ft,104,115
405,4,1:28.0,Defensive rebound by J. Parker,,104,115
406,4,1:20.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,104,115
407,4,1:19.0,,Defensive rebound by P. Gasol,104,115
408,4,1:19.0,,Personal foul by G. Antetokounmpo (drawn by P. Gasol),104,115
409,4,1:19.0,,P. Gasol makes free throw 1 of 2,104,116
410,4,1:19.0,,P. Gasol makes free throw 2 of 2,104,117
411,4,1:08.0,J. Parker misses 2-pt jump shot from 15 ft,,104,117
412,4,1:06.0,,Defensive rebound by P. Gasol,104,117
413,4,0:47.0,,Turnover by D. Rose (lost ball; steal by G. Antetokounmpo),104,117
414,4,0:42.0,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by M. Carter-Williams),,106,117
415,4,0:20.0,,P. Gasol misses 2-pt layup from 1 ft,106,117
416,4,0:18.0,Defensive rebound by G. Monroe,,106,117
