,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
396,4,7:02.0,P. Millsap misses 2-pt jump shot from 12 ft,,80,77
397,4,7:01.0,,Defensive rebound by J. Sullinger,80,77
398,4,6:47.0,,J. Sullinger misses 2-pt layup from 3 ft,80,77
399,4,6:46.0,,Offensive rebound by J. Sullinger,80,77
400,4,6:45.0,,J. Sullinger misses 2-pt layup from 2 ft,80,77
401,4,6:44.0,,Offensive rebound by Team,80,77
402,4,6:44.0,Loose ball foul by K. Bazemore,,80,77
403,4,6:32.0,,M. Smart makes 2-pt dunk at rim (assist by I. Thomas),80,79
404,4,6:11.0,K. Bazemore makes 2-pt layup from 2 ft (assist by P. Millsap),,82,79
405,4,5:51.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by E. Turner),82,82
406,4,5:33.0,P. Millsap makes 2-pt layup from 2 ft,,84,82
407,4,5:21.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by J. Crowder),84,85
408,4,5:09.0,Turnover by K. Korver (bad pass; steal by M. Smart),,84,85
409,4,4:52.0,,I. Thomas misses 2-pt layup from 2 ft,84,85
410,4,4:51.0,Defensive rebound by P. Millsap,,84,85
411,4,4:51.0,Personal foul by J. Sullinger,,84,85
412,4,4:51.0,,Boston full timeout,84,85
413,4,4:51.0,D. Schröder enters the game for J. Teague,,84,85
414,4,4:34.0,P. Millsap misses 2-pt jump shot from 7 ft,,84,85
415,4,4:33.0,,Defensive rebound by J. Sullinger,84,85
416,4,4:15.0,,J. Sullinger misses 2-pt jump shot from 15 ft,84,85
417,4,4:14.0,Defensive rebound by A. Horford,,84,85
418,4,3:58.0,D. Schröder misses 3-pt jump shot from 25 ft,,84,85
419,4,3:57.0,,Defensive rebound by M. Smart,84,85
420,4,3:37.0,,I. Thomas makes 2-pt jump shot from 15 ft,84,87
421,4,3:22.0,A. Horford misses 2-pt jump shot from 19 ft,,84,87
422,4,3:21.0,,Defensive rebound by J. Crowder,84,87
423,4,3:10.0,,I. Thomas misses 2-pt layup from 3 ft,84,87
424,4,3:10.0,Defensive rebound by K. Bazemore,,84,87
425,4,3:02.0,Turnover by D. Schröder (bad pass; steal by I. Thomas),,84,87
426,4,2:59.0,,Personal foul by A. Horford,84,87
427,4,2:59.0,Atlanta full timeout,,84,87
428,4,2:59.0,,J. Jerebko enters the game for J. Sullinger,84,87
429,4,2:59.0,J. Teague enters the game for D. Schröder,,84,87
430,4,2:56.0,,Turnover by E. Turner (lost ball; steal by K. Bazemore),84,87
431,4,2:55.0,Personal foul by E. Turner,,84,87
432,4,2:42.0,K. Korver misses 3-pt jump shot from 25 ft,,84,87
433,4,2:42.0,,Defensive rebound by J. Jerebko,84,87
434,4,2:21.0,,J. Crowder misses 3-pt jump shot from 25 ft,84,87
435,4,2:20.0,Defensive rebound by A. Horford,,84,87
436,4,2:09.0,K. Bazemore misses 2-pt layup from 2 ft (block by E. Turner),,84,87
437,4,2:08.0,,Defensive rebound by I. Thomas,84,87
438,4,1:58.0,,Turnover by E. Turner (lost ball),84,87
439,4,1:44.0,P. Millsap makes 2-pt layup from 2 ft (assist by A. Horford),,86,87
440,4,1:23.0,,J. Jerebko makes 3-pt jump shot from 26 ft (assist by E. Turner),86,90
441,4,1:11.0,A. Horford misses 2-pt jump shot from 15 ft,,86,90
442,4,1:11.0,,Defensive rebound by M. Smart,86,90
443,4,0:54.0,,M. Smart misses 2-pt layup from 3 ft,86,90
444,4,0:53.0,Defensive rebound by K. Korver,,86,90
445,4,0:50.0,J. Teague makes 3-pt jump shot from 25 ft,,89,90
446,4,0:34.0,,E. Turner misses 2-pt jump shot from 16 ft,89,90
447,4,0:33.0,Defensive rebound by A. Horford,,89,90
448,4,0:20.0,J. Teague makes 3-pt jump shot from 25 ft (assist by A. Horford),,92,90
449,4,0:20.0,,Boston full timeout,92,90
450,4,0:20.0,T. Sefolosha enters the game for J. Teague,,92,90
451,4,0:15.0,,I. Thomas makes 2-pt layup from 1 ft,92,92
452,4,0:15.0,Atlanta full timeout,,92,92
453,4,0:15.0,,A. Johnson enters the game for I. Thomas,92,92
454,4,0:15.0,J. Teague enters the game for T. Sefolosha,,92,92
455,4,0:15.0,Atlanta full timeout,,92,92
456,4,0:15.0,,I. Thomas enters the game for A. Johnson,92,92
457,4,0:00.0,J. Teague misses 3-pt jump shot from 26 ft,,92,92
458,4,0:00.0,Offensive rebound by Team,,92,92
459,1OT,4:33.0,K. Korver misses 3-pt jump shot from 25 ft,,92,92
460,1OT,4:32.0,,Defensive rebound by M. Smart,92,92
461,1OT,4:12.0,,A. Johnson makes 2-pt layup from 2 ft (assist by M. Smart),92,94
462,1OT,3:55.0,P. Millsap misses 2-pt jump shot from 13 ft,,92,94
463,1OT,3:54.0,,Defensive rebound by A. Johnson,92,94
464,1OT,3:44.0,,A. Johnson makes 2-pt dunk at rim (assist by M. Smart),92,96
465,1OT,3:44.0,Atlanta full timeout,,92,96
466,1OT,3:29.0,K. Korver misses 3-pt jump shot from 25 ft,,92,96
467,1OT,3:29.0,,Defensive rebound by I. Thomas,92,96
468,1OT,3:17.0,,Turnover by M. Smart (bad pass; steal by A. Horford),92,96
469,1OT,3:07.0,J. Teague misses 2-pt jump shot from 7 ft (block by I. Thomas),,92,96
470,1OT,3:07.0,Offensive rebound by Team,,92,96
471,1OT,2:52.0,J. Teague misses 3-pt jump shot from 26 ft,,92,96
472,1OT,2:51.0,Offensive rebound by P. Millsap,,92,96
473,1OT,2:45.0,K. Bazemore misses 3-pt jump shot from 23 ft,,92,96
474,1OT,2:44.0,Offensive rebound by A. Horford,,92,96
475,1OT,2:40.0,J. Teague makes 3-pt jump shot from 25 ft (assist by A. Horford),,95,96
476,1OT,2:18.0,,Shooting foul by K. Korver (drawn by A. Johnson),95,96
477,1OT,2:18.0,,A. Johnson makes free throw 1 of 2,95,97
478,1OT,2:18.0,,A. Johnson misses free throw 2 of 2,95,97
479,1OT,2:18.0,Defensive rebound by K. Bazemore,,95,97
480,1OT,2:09.0,Personal foul by I. Thomas,,95,97
481,1OT,1:54.0,Turnover by Team (shot clock),,95,97
482,1OT,1:54.0,,J. Jerebko enters the game for A. Johnson,95,97
483,1OT,1:34.0,,E. Turner makes 2-pt jump shot from 21 ft,95,99
484,1OT,1:25.0,K. Korver misses 2-pt jump shot from 20 ft,,95,99
485,1OT,1:24.0,,Defensive rebound by J. Jerebko,95,99
486,1OT,1:03.0,,I. Thomas misses 2-pt layup from 3 ft (block by P. Millsap),95,99
487,1OT,1:02.0,Defensive rebound by J. Teague,,95,99
488,1OT,1:02.0,Personal foul by M. Smart,,95,99
489,1OT,0:51.0,J. Teague misses 3-pt jump shot from 25 ft,,95,99
490,1OT,0:49.0,,Defensive rebound by E. Turner,95,99
491,1OT,0:30.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by E. Turner),95,102
492,1OT,0:30.0,Atlanta full timeout,,95,102
493,1OT,0:27.0,J. Teague misses 3-pt jump shot from 27 ft,,95,102
494,1OT,0:24.0,,Defensive rebound by M. Smart,95,102
495,1OT,0:23.0,,Personal take foul by P. Millsap,95,102
496,1OT,0:23.0,D. Schröder enters the game for J. Teague,,95,102
497,1OT,0:20.0,,Personal foul by D. Schröder,95,102
498,1OT,0:20.0,,I. Thomas makes free throw 1 of 2,95,103
499,1OT,0:20.0,,I. Thomas makes free throw 2 of 2,95,104
500,1OT,0:11.0,P. Millsap misses 3-pt jump shot from 25 ft,,95,104
501,1OT,0:11.0,,Defensive rebound by J. Jerebko,95,104
