,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PORTLAND_ACTION,ORLANDO_SCORE,PORTLAND_SCORE
384,4,3:54.0,,Loose ball foul by N. Vonleh,77,110
385,4,3:54.0,,Portland full timeout,77,110
386,4,3:41.0,A. Nicholson makes 2-pt jump shot from 18 ft (assist by M. Hezonja),,79,110
387,4,3:21.0,,P. Connaughton makes 2-pt layup from 1 ft (assist by C. Kaman),79,112
388,4,3:06.0,S. Napier misses 3-pt jump shot from 27 ft,,79,112
389,4,3:05.0,Offensive rebound by E. İlyasova,,79,112
390,4,3:05.0,Shooting foul by N. Vonleh (drawn by E. İlyasova),,79,112
391,4,3:05.0,E. İlyasova misses free throw 1 of 2,,79,112
392,4,3:05.0,Offensive rebound by Team,,79,112
393,4,3:05.0,E. İlyasova makes free throw 2 of 2,,80,112
394,4,2:49.0,,C. Kaman misses 2-pt jump shot from 13 ft,80,112
395,4,2:48.0,,Offensive rebound by N. Vonleh,80,112
396,4,2:45.0,,N. Vonleh makes 2-pt dunk at rim,80,114
397,4,2:29.0,D. Marble misses 2-pt jump shot from 18 ft,,80,114
398,4,2:28.0,,Defensive rebound by M. Harkless,80,114
399,4,2:19.0,,N. Vonleh makes 2-pt dunk at rim (assist by B. Roberts),80,116
400,4,2:05.0,A. Nicholson misses 3-pt jump shot from 24 ft,,80,116
401,4,2:04.0,,Defensive rebound by N. Vonleh,80,116
402,4,1:54.0,,B. Roberts misses 2-pt jump shot from 20 ft,80,116
403,4,1:53.0,Defensive rebound by E. İlyasova,,80,116
404,4,1:45.0,S. Napier misses 2-pt jump shot from 10 ft,,80,116
405,4,1:45.0,,Defensive rebound by C. Kaman,80,116
406,4,1:36.0,,C. Kaman makes 2-pt hook shot from 5 ft (assist by B. Roberts),80,118
407,4,1:21.0,D. Marble misses 3-pt jump shot from 25 ft,,80,118
408,4,1:21.0,Offensive rebound by A. Nicholson,,80,118
409,4,1:15.0,E. İlyasova misses 2-pt hook shot from 4 ft,,80,118
410,4,1:13.0,,Defensive rebound by M. Harkless,80,118
411,4,0:58.0,,M. Harkless makes 3-pt jump shot from 24 ft (assist by C. Kaman),80,121
412,4,0:46.0,S. Napier makes 3-pt jump shot from 26 ft,,83,121
413,4,0:26.0,,M. Harkless misses 2-pt jump shot from 4 ft,83,121
414,4,0:25.0,Defensive rebound by M. Hezonja,,83,121
415,4,0:22.0,Shooting foul by C. Kaman (drawn by M. Hezonja),,83,121
416,4,0:22.0,Orlando full timeout,,83,121
417,4,0:22.0,M. Hezonja misses free throw 1 of 2,,83,121
418,4,0:22.0,Offensive rebound by Team,,83,121
419,4,0:22.0,M. Hezonja makes free throw 2 of 2,,84,121
