,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
389,4,2:11.0,B. Beal misses 2-pt layup from 1 ft,,103,103
390,4,2:10.0,,Defensive rebound by D. Wade,103,103
391,4,1:59.0,,Turnover by D. Wade (lost ball; steal by B. Beal),103,103
392,4,1:56.0,B. Beal makes 2-pt dunk at rim,,105,103
393,4,1:32.0,Offensive charge foul by G. Dragić (drawn by O. Porter),,105,103
394,4,1:32.0,,Turnover by G. Dragić (offensive foul),105,103
395,4,1:07.0,G. Neal makes 3-pt jump shot from 24 ft (assist by B. Beal),,108,103
396,4,0:58.0,,J. Winslow misses 3-pt jump shot from 24 ft,108,103
397,4,0:57.0,Defensive rebound by J. Dudley,,108,103
398,4,0:35.0,G. Neal makes 2-pt layup from 1 ft,,110,103
399,4,0:35.0,,Miami full timeout,110,103
400,4,0:35.0,,T. Johnson enters the game for J. Winslow,110,103
401,4,0:32.0,,Turnover by Team (5 sec inbounds),110,103
402,4,0:32.0,Personal foul by G. Green (drawn by J. Wall),,110,103
403,4,0:28.0,Personal foul by G. Green (drawn by J. Wall),,110,103
404,4,0:28.0,,Technical foul by C. Bosh,110,103
405,4,0:28.0,,Technical foul by C. Bosh,110,103
406,4,0:28.0,,J. Winslow enters the game for C. Bosh,110,103
407,4,0:28.0,J. Wall makes technical free throw,,111,103
408,4,0:28.0,J. Wall makes technical free throw,,112,103
409,4,0:28.0,J. Wall makes free throw 1 of 2,,113,103
410,4,0:28.0,J. Wall makes free throw 2 of 2,,114,103
411,4,0:28.0,,Miami full timeout,114,103
412,4,0:28.0,G. Temple enters the game for J. Dudley,,114,103
413,4,0:27.0,,Turnover by D. Wade (lost ball),114,103
414,4,0:03.0,Turnover by Team (shot clock),,114,103
