,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,BROOKLYN_ACTION,SACRAMENTO_SCORE,BROOKLYN_SCORE
378,4,5:59.0,,J. Johnson makes 2-pt jump shot from 14 ft,97,115
379,4,5:48.0,D. Cousins makes 2-pt layup from 2 ft,,99,115
380,4,5:48.0,Shooting foul by B. Lopez (drawn by D. Cousins),,99,115
381,4,5:48.0,R. Rondo enters the game for O. Casspi,,99,115
382,4,5:48.0,D. Cousins makes free throw 1 of 1,,100,115
383,4,5:31.0,,T. Young misses 2-pt layup from 2 ft,100,115
384,4,5:30.0,Defensive rebound by W. Cauley-Stein,,100,115
385,4,5:24.0,D. Collison makes 3-pt jump shot from 24 ft (assist by R. Rondo),,103,115
386,4,5:06.0,,Turnover by J. Johnson (lost ball; steal by R. Rondo),103,115
387,4,5:00.0,Turnover by W. Cauley-Stein (bad pass; steal by J. Johnson),,103,115
388,4,4:49.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Johnson),103,118
389,4,4:28.0,Turnover by D. Cousins (bad pass; steal by T. Young),,103,118
390,4,4:16.0,,J. Johnson misses 3-pt jump shot from 24 ft,103,118
391,4,4:15.0,Defensive rebound by D. Cousins,,103,118
392,4,4:10.0,R. Rondo misses 2-pt layup from 1 ft (block by J. Johnson),,103,118
393,4,4:08.0,Offensive rebound by D. Collison,,103,118
394,4,4:02.0,D. Collison misses 2-pt layup from 2 ft,,103,118
395,4,4:01.0,Offensive rebound by W. Cauley-Stein,,103,118
396,4,4:00.0,W. Cauley-Stein makes 2-pt layup at rim,,105,118
397,4,3:50.0,,Personal foul by R. Rondo (drawn by J. Johnson),105,118
398,4,3:50.0,O. Casspi enters the game for W. Cauley-Stein,,105,118
399,4,3:42.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by B. Lopez),105,121
400,4,3:22.0,D. Cousins makes 2-pt jump shot from 18 ft (assist by R. Rondo),,107,121
401,4,3:04.0,,Turnover by J. Johnson (bad pass; steal by O. Casspi),107,121
402,4,2:50.0,R. Rondo misses 3-pt jump shot from 25 ft,,107,121
403,4,2:49.0,,Defensive rebound by T. Young,107,121
404,4,2:29.0,,T. Young misses 2-pt hook shot from 3 ft,107,121
405,4,2:28.0,Defensive rebound by D. Cousins,,107,121
406,4,2:22.0,Turnover by R. Rondo (bad pass; steal by J. Johnson),,107,121
407,4,2:17.0,,Brooklyn full timeout,107,121
408,4,2:17.0,Official timeout,,107,121
409,4,2:11.0,,Turnover by D. Sloan (lost ball; steal by M. Belinelli),107,121
410,4,2:07.0,M. Belinelli makes 2-pt layup from 2 ft (assist by D. Collison),,109,121
411,4,2:07.0,Shooting foul by B. Lopez (drawn by M. Belinelli),,109,121
412,4,2:07.0,M. Belinelli makes free throw 1 of 1,,110,121
413,4,1:51.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by T. Young),110,124
414,4,1:39.0,R. Rondo misses 2-pt layup at rim,,110,124
415,4,1:38.0,,Defensive rebound by D. Sloan,110,124
416,4,1:27.0,,J. Johnson makes 2-pt layup from 3 ft,110,126
417,4,1:20.0,D. Cousins makes 3-pt jump shot from 26 ft (assist by R. Rondo),,113,126
418,4,1:07.0,,Turnover by D. Sloan (bad pass; steal by D. Cousins),113,126
419,4,1:07.0,Clear path foul by D. Sloan,,113,126
420,4,1:07.0,D. Collison makes clear path free throw 1 of 2,,114,126
421,4,1:07.0,D. Collison makes clear path free throw 2 of 2,,115,126
422,4,1:00.0,M. Belinelli makes 2-pt layup at rim (assist by R. Rondo),,117,126
423,4,0:59.0,,Personal foul by M. Belinelli (drawn by J. Johnson),117,126
424,4,0:59.0,,M. Brown enters the game for J. Johnson,117,126
425,4,0:45.0,,B. Lopez makes 2-pt dunk at rim (assist by M. Brown),117,128
426,4,0:38.0,Turnover by R. Rondo (bad pass),,117,128
427,4,0:15.0,,B. Lopez misses 2-pt jump shot from 6 ft,117,128
428,4,0:14.0,Defensive rebound by R. Rondo,,117,128
429,4,0:08.0,Shooting block foul by M. Brown (drawn by M. Belinelli),,117,128
430,4,0:08.0,M. Belinelli makes free throw 1 of 2,,118,128
431,4,0:08.0,M. Belinelli makes free throw 2 of 2,,119,128
