,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
384,4,5:01.0,Turnover by J. Martin (bad pass; steal by S. Livingston),,98,116
385,4,4:53.0,,H. Barnes misses 2-pt layup at rim,98,116
386,4,4:52.0,,Offensive rebound by M. Speights,98,116
387,4,4:51.0,,M. Speights makes 2-pt jump shot from 5 ft,98,118
388,4,4:38.0,X. Munford misses 2-pt layup from 2 ft (block by L. Barbosa),,98,118
389,4,4:38.0,Offensive rebound by Team,,98,118
390,4,4:35.0,P. Hairston misses 3-pt jump shot from 25 ft,,98,118
391,4,4:34.0,,Defensive rebound by L. Barbosa,98,118
392,4,4:18.0,,M. Speights makes 2-pt layup from 1 ft (assist by K. Thompson),98,120
393,4,4:18.0,,B. Rush enters the game for K. Thompson,98,120
394,4,4:18.0,,A. Iguodala enters the game for S. Livingston,98,120
395,4,4:18.0,Memphis full timeout,,98,120
396,4,4:09.0,J. Martin makes 2-pt layup at rim (assist by L. Stephenson),,100,120
397,4,3:46.0,,Turnover by L. Barbosa (bad pass; steal by X. Munford),100,120
398,4,3:31.0,P. Hairston makes 2-pt layup from 2 ft,,102,120
399,4,3:04.0,,M. Speights makes 2-pt jump shot from 15 ft,102,122
400,4,2:56.0,,Technical foul by L. Barbosa,102,122
401,4,2:56.0,Technical foul by X. Munford,,102,122
402,4,2:56.0,,J. McAdoo enters the game for H. Barnes,102,122
403,4,2:44.0,J. Martin misses 2-pt layup from 2 ft,,102,122
404,4,2:44.0,,Defensive rebound by L. Barbosa,102,122
405,4,2:33.0,,J. McAdoo misses 2-pt jump shot from 7 ft,102,122
406,4,2:32.0,Defensive rebound by J. Martin,,102,122
407,4,2:22.0,X. Munford misses 2-pt jump shot from 3 ft (block by J. McAdoo),,102,122
408,4,2:20.0,,Defensive rebound by M. Speights,102,122
409,4,2:11.0,,M. Speights misses 3-pt jump shot from 29 ft,102,122
410,4,2:11.0,Defensive rebound by J. Green,,102,122
411,4,1:56.0,Offensive foul by J. Martin (drawn by A. Iguodala),,102,122
412,4,1:56.0,Turnover by J. Martin (offensive foul),,102,122
413,4,1:56.0,,A. Varejão enters the game for M. Speights,102,122
414,4,1:56.0,B. Cotton enters the game for X. Munford,,102,122
415,4,1:42.0,,B. Rush makes 3-pt jump shot from 26 ft (assist by A. Iguodala),102,125
416,4,1:27.0,P. Hairston misses 3-pt jump shot from 27 ft,,102,125
417,4,1:27.0,,Defensive rebound by A. Varejão,102,125
418,4,0:59.0,,J. McAdoo misses 3-pt jump shot from 25 ft,102,125
419,4,0:58.0,,Offensive rebound by A. Varejão,102,125
420,4,0:58.0,,A. Varejão misses 2-pt layup from 2 ft,102,125
421,4,0:56.0,,Offensive rebound by A. Varejão,102,125
422,4,0:56.0,,A. Varejão misses 2-pt layup from 2 ft,102,125
423,4,0:55.0,Defensive rebound by L. Stephenson,,102,125
424,4,0:47.0,B. Cotton makes 2-pt jump shot from 16 ft,,104,125
425,4,0:25.0,,A. Iguodala misses 3-pt jump shot from 28 ft,104,125
426,4,0:23.0,Defensive rebound by J. Green,,104,125
427,4,0:13.0,P. Hairston misses 2-pt layup from 2 ft,,104,125
428,4,0:12.0,Offensive rebound by J. Green,,104,125
429,4,0:12.0,J. Green misses 2-pt layup from 1 ft,,104,125
430,4,0:09.0,,Defensive rebound by L. Barbosa,104,125
