,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
398,4,6:09.0,,E. Brand enters the game for C. Landry,93,92
399,4,6:09.0,,J. Grant makes free throw 2 of 2,93,93
400,4,5:58.0,P. George misses 2-pt jump shot from 15 ft,,93,93
401,4,5:57.0,,Defensive rebound by J. Grant,93,93
402,4,5:36.0,,I. Canaan makes 3-pt jump shot from 26 ft,93,96
403,4,5:21.0,C. Miles makes 3-pt jump shot from 26 ft (assist by R. Stuckey),,96,96
404,4,4:58.0,,I. Smith makes 2-pt jump shot from 20 ft,96,98
405,4,4:57.0,Indiana full timeout,,96,98
406,4,4:57.0,M. Ellis enters the game for T. Lawson,,96,98
407,4,4:57.0,G. Hill enters the game for R. Stuckey,,96,98
408,4,4:38.0,M. Ellis makes 2-pt jump shot from 16 ft (assist by P. George),,98,98
409,4,4:18.0,,I. Smith misses 2-pt jump shot from 19 ft,98,98
410,4,4:16.0,Defensive rebound by M. Turner,,98,98
411,4,4:04.0,M. Ellis misses 2-pt jump shot from 18 ft,,98,98
412,4,4:02.0,,Defensive rebound by R. Covington,98,98
413,4,3:48.0,,Turnover by I. Canaan (lost ball; steal by M. Ellis),98,98
414,4,3:39.0,C. Miles makes 3-pt jump shot from 24 ft (assist by M. Ellis),,101,98
415,4,3:22.0,,Turnover by R. Covington (bad pass; steal by C. Miles),101,98
416,4,3:17.0,G. Hill makes 2-pt layup from 2 ft (assist by P. George),,103,98
417,4,3:17.0,Shooting foul by I. Smith (drawn by G. Hill),,103,98
418,4,3:17.0,I. Mahinmi enters the game for M. Turner,,103,98
419,4,3:17.0,G. Hill makes free throw 1 of 1,,104,98
420,4,3:01.0,,Turnover by I. Smith (traveling),104,98
421,4,2:39.0,G. Hill misses 3-pt jump shot from 26 ft,,104,98
422,4,2:37.0,,Defensive rebound by E. Brand,104,98
423,4,2:32.0,,Offensive foul by J. Grant (drawn by P. George),104,98
424,4,2:32.0,,Turnover by J. Grant (offensive foul),104,98
425,4,2:32.0,Official timeout,,104,98
426,4,2:22.0,Shooting block foul by E. Brand (drawn by M. Ellis),,104,98
427,4,2:22.0,M. Ellis makes free throw 1 of 2,,105,98
428,4,2:22.0,S. Hill enters the game for C. Miles,,105,98
429,4,2:22.0,M. Ellis makes free throw 2 of 2,,106,98
430,4,2:13.0,,Shooting foul by M. Ellis (drawn by I. Canaan),106,98
431,4,2:13.0,,I. Canaan makes free throw 1 of 2,106,99
432,4,2:13.0,C. Miles enters the game for S. Hill,,106,99
433,4,2:13.0,,I. Canaan misses free throw 2 of 2,106,99
434,4,2:12.0,Defensive rebound by P. George,,106,99
435,4,1:58.0,Offensive foul by I. Mahinmi (drawn by J. Grant),,106,99
436,4,1:58.0,Turnover by I. Mahinmi (offensive foul),,106,99
437,4,1:58.0,,N. Stauskas enters the game for E. Brand,106,99
438,4,1:58.0,S. Hill enters the game for C. Miles,,106,99
439,4,1:46.0,,J. Grant misses 2-pt layup from 2 ft,106,99
440,4,1:44.0,Defensive rebound by G. Hill,,106,99
441,4,1:21.0,P. George makes 3-pt jump shot from 23 ft (assist by G. Hill),,109,99
442,4,1:21.0,,Philadelphia full timeout,109,99
443,4,1:19.0,,R. Covington misses 3-pt jump shot from 23 ft,109,99
444,4,1:17.0,Defensive rebound by G. Hill,,109,99
445,4,1:03.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),,112,99
446,4,1:03.0,,Philadelphia full timeout,112,99
447,4,0:57.0,,I. Smith makes 3-pt jump shot from 24 ft (assist by J. Grant),112,102
448,4,0:45.0,Indiana full timeout,,112,102
449,4,0:45.0,,T. McConnell enters the game for N. Stauskas,112,102
450,4,0:45.0,T. Lawson enters the game for I. Mahinmi,,112,102
451,4,0:45.0,Turnover by Team (5 sec inbounds),,112,102
452,4,0:45.0,I. Mahinmi enters the game for T. Lawson,,112,102
453,4,0:45.0,,N. Stauskas enters the game for T. McConnell,112,102
454,4,0:38.0,,Turnover by N. Stauskas (bad pass; steal by P. George),112,102
455,4,0:29.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by P. George),,114,102
456,4,0:29.0,Shooting foul by I. Smith (drawn by I. Mahinmi),,114,102
457,4,0:29.0,I. Mahinmi makes free throw 1 of 1,,115,102
458,4,0:29.0,,Philadelphia full timeout,115,102
459,4,0:29.0,C. Miles enters the game for P. George,,115,102
460,4,0:26.0,,J. Grant misses 3-pt jump shot from 24 ft,115,102
461,4,0:24.0,Defensive rebound by G. Hill,,115,102
