,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
125,2,7:19.0,,G. Henderson misses 2-pt jump shot from 18 ft,36,30
126,2,7:19.0,Defensive rebound by D. Green,,36,30
127,2,7:03.0,Shooting foul by E. Davis (drawn by K. Leonard),,36,30
128,2,7:03.0,K. Leonard makes free throw 1 of 2,,37,30
129,2,7:03.0,K. Leonard makes free throw 2 of 2,,38,30
130,2,6:39.0,,C. McCollum misses 2-pt jump shot from 3 ft,38,30
131,2,6:39.0,Defensive rebound by D. West,,38,30
132,2,6:21.0,K. Leonard misses 3-pt jump shot from 24 ft,,38,30
133,2,6:21.0,,Defensive rebound by N. Vonleh,38,30
134,2,6:06.0,,G. Henderson misses 2-pt jump shot from 3 ft (block by D. West),38,30
135,2,6:04.0,,Offensive rebound by E. Davis,38,30
136,2,6:03.0,,E. Davis makes 2-pt layup from 1 ft,38,32
137,2,5:44.0,Turnover by D. West (bad pass; steal by E. Davis),,38,32
138,2,5:38.0,,G. Henderson misses 2-pt layup at rim,38,32
139,2,5:37.0,Defensive rebound by K. Leonard,,38,32
140,2,5:28.0,D. Green makes 3-pt jump shot from 22 ft (assist by K. Leonard),,41,32
141,2,5:28.0,Shooting foul by N. Vonleh (drawn by D. Green),,41,32
142,2,5:28.0,,Technical foul by Team,41,32
143,2,5:28.0,Official timeout,,41,32
144,2,5:28.0,,D. Lillard enters the game for N. Vonleh,41,32
145,2,5:28.0,L. Aldridge enters the game for D. West,,41,32
146,2,5:28.0,K. Leonard makes technical free throw,,42,32
147,2,5:28.0,D. Green misses free throw 1 of 1,,42,32
148,2,5:26.0,,Defensive rebound by E. Davis,42,32
149,2,5:12.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by E. Davis),42,35
150,2,4:54.0,Shooting foul by D. Lillard (drawn by T. Parker),,42,35
151,2,4:54.0,T. Parker misses free throw 1 of 2,,42,35
152,2,4:54.0,Offensive rebound by Team,,42,35
153,2,4:54.0,,M. Leonard enters the game for G. Henderson,42,35
154,2,4:54.0,T. Parker makes free throw 2 of 2,,43,35
155,2,4:38.0,,C. McCollum makes 2-pt jump shot from 16 ft,43,37
156,2,4:38.0,San Antonio full timeout,,43,37
157,2,4:38.0,,M. Plumlee enters the game for E. Davis,43,37
158,2,4:23.0,T. Duncan makes 2-pt jump shot from 14 ft (assist by K. Leonard),,45,37
159,2,4:01.0,,A. Aminu misses 2-pt jump shot from 9 ft,45,37
160,2,4:01.0,Defensive rebound by T. Duncan,,45,37
161,2,3:47.0,K. Leonard makes 2-pt jump shot from 8 ft,,47,37
162,2,3:35.0,,M. Leonard makes 2-pt jump shot from 17 ft (assist by D. Lillard),47,39
163,2,3:18.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Green),,49,39
164,2,3:06.0,,Turnover by D. Lillard (lost ball; steal by T. Duncan),49,39
165,2,2:54.0,T. Duncan makes 2-pt layup from 1 ft (assist by T. Parker),,51,39
166,2,2:54.0,,Portland full timeout,51,39
167,2,2:42.0,,C. McCollum makes 2-pt jump shot from 12 ft (assist by M. Leonard),51,41
168,2,2:26.0,Turnover by L. Aldridge (traveling),,51,41
169,2,2:26.0,M. Ginóbili enters the game for D. Green,,51,41
170,2,2:09.0,,A. Aminu misses 2-pt hook shot from 6 ft,51,41
171,2,2:08.0,Defensive rebound by T. Duncan,,51,41
172,2,1:51.0,Shooting foul by M. Leonard (drawn by L. Aldridge),,51,41
173,2,1:51.0,L. Aldridge makes free throw 1 of 2,,52,41
174,2,1:51.0,L. Aldridge makes free throw 2 of 2,,53,41
175,2,1:34.0,,D. Lillard misses 3-pt jump shot from 25 ft,53,41
176,2,1:32.0,,Offensive rebound by M. Plumlee,53,41
177,2,1:32.0,,M. Plumlee makes 2-pt dunk at rim,53,43
178,2,1:18.0,T. Duncan makes 2-pt jump shot from 20 ft (assist by M. Ginóbili),,55,43
179,2,0:59.0,,A. Aminu misses 2-pt jump shot from 19 ft,55,43
180,2,0:58.0,,Offensive rebound by Team,55,43
181,2,0:58.0,Loose ball foul by K. Leonard (drawn by M. Leonard),,55,43
182,2,0:51.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Leonard),55,46
183,2,0:30.0,T. Duncan makes 2-pt jump shot from 7 ft (assist by T. Parker),,57,46
184,2,0:30.0,Shooting foul by D. Lillard (drawn by T. Duncan),,57,46
185,2,0:30.0,T. Duncan makes free throw 1 of 1,,58,46
186,2,0:20.0,,Shooting foul by T. Parker (drawn by D. Lillard),58,46
187,2,0:20.0,,D. Lillard misses free throw 1 of 2,58,46
188,2,0:20.0,,Offensive rebound by Team,58,46
189,2,0:20.0,P. Mills enters the game for T. Parker,,58,46
190,2,0:20.0,R. Butler enters the game for T. Duncan,,58,46
191,2,0:20.0,,D. Lillard misses free throw 2 of 2,58,46
192,2,0:19.0,Defensive rebound by L. Aldridge,,58,46
193,2,0:00.0,R. Butler misses 2-pt jump shot from 13 ft,,58,46
194,2,0:00.0,Offensive rebound by Team,,58,46
195,3,11:36.0,D. Green misses 2-pt layup from 2 ft,,58,46
196,3,11:36.0,,Defensive rebound by M. Leonard,58,46
197,3,11:31.0,,Personal foul by T. Parker (drawn by D. Lillard),58,46
198,3,11:20.0,,Turnover by C. McCollum (bad pass; steal by K. Leonard),58,46
199,3,11:04.0,L. Aldridge misses 2-pt jump shot from 16 ft,,58,46
200,3,11:01.0,,Defensive rebound by M. Plumlee,58,46
201,3,10:55.0,,D. Lillard makes 3-pt jump shot from 25 ft,58,49
202,3,10:38.0,K. Leonard misses 3-pt jump shot from 24 ft,,58,49
203,3,10:38.0,,Defensive rebound by A. Aminu,58,49
204,3,10:25.0,,D. Lillard misses 3-pt jump shot from 23 ft,58,49
205,3,10:25.0,Defensive rebound by K. Leonard,,58,49
206,3,10:15.0,Shooting foul by C. McCollum (drawn by T. Duncan),,58,49
207,3,10:15.0,T. Duncan misses free throw 1 of 2,,58,49
208,3,10:15.0,Offensive rebound by Team,,58,49
209,3,10:15.0,T. Duncan makes free throw 2 of 2,,59,49
210,3,9:58.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by A. Aminu),59,52
211,3,9:39.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by L. Aldridge),,62,52
212,3,9:24.0,,C. McCollum misses 3-pt jump shot from 22 ft,62,52
213,3,9:24.0,Defensive rebound by D. Green,,62,52
214,3,9:12.0,Turnover by L. Aldridge (lost ball; steal by M. Plumlee),,62,52
215,3,9:12.0,,Personal foul by T. Duncan (drawn by D. Lillard),62,52
216,3,8:59.0,,A. Aminu misses 3-pt jump shot from 25 ft,62,52
217,3,8:59.0,Defensive rebound by Team,,62,52
218,3,8:45.0,K. Leonard misses 2-pt layup from 1 ft,,62,52
219,3,8:44.0,,Defensive rebound by A. Aminu,62,52
220,3,8:42.0,,Shooting foul by L. Aldridge (drawn by A. Aminu),62,52
221,3,8:42.0,,A. Aminu misses free throw 1 of 2,62,52
222,3,8:42.0,,Offensive rebound by Team,62,52
223,3,8:42.0,,A. Aminu makes free throw 2 of 2,62,53
224,3,8:31.0,T. Parker misses 2-pt jump shot from 8 ft,,62,53
225,3,8:30.0,,Defensive rebound by M. Leonard,62,53
226,3,8:25.0,,A. Aminu makes 2-pt dunk at rim (assist by D. Lillard),62,55
227,3,8:25.0,San Antonio full timeout,,62,55
228,3,8:03.0,K. Leonard makes 2-pt jump shot from 8 ft,,64,55
229,3,7:50.0,,Personal foul by T. Parker (drawn by D. Lillard),64,55
230,3,7:48.0,Violation by T. Duncan (kicked ball),,64,55
231,3,7:40.0,,A. Aminu makes 3-pt jump shot from 23 ft,64,58
232,3,7:19.0,T. Duncan misses 2-pt jump shot from 20 ft,,64,58
233,3,7:19.0,,Defensive rebound by Team,64,58
234,3,7:10.0,,D. Lillard misses 2-pt jump shot from 18 ft,64,58
235,3,7:10.0,,Offensive rebound by M. Plumlee,64,58
236,3,7:09.0,,Shooting foul by T. Duncan (drawn by M. Plumlee),64,58
237,3,7:09.0,,M. Plumlee makes free throw 1 of 2,64,59
238,3,7:09.0,,M. Plumlee misses free throw 2 of 2,64,59
239,3,7:09.0,Defensive rebound by K. Leonard,,64,59
240,3,6:46.0,K. Leonard misses 3-pt jump shot from 24 ft,,64,59
241,3,6:46.0,,Defensive rebound by M. Plumlee,64,59
242,3,6:34.0,,C. McCollum misses 2-pt layup at rim (block by T. Duncan),64,59
243,3,6:31.0,Defensive rebound by D. Green,,64,59
244,3,6:25.0,K. Leonard misses 2-pt jump shot from 18 ft,,64,59
245,3,6:25.0,,Defensive rebound by M. Leonard,64,59
246,3,6:20.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),64,62
247,3,6:02.0,L. Aldridge makes 2-pt jump shot from 11 ft,,66,62
248,3,5:50.0,,A. Aminu misses 3-pt jump shot from 24 ft,66,62
249,3,5:50.0,Defensive rebound by T. Duncan,,66,62
250,3,5:50.0,Personal foul by M. Plumlee (drawn by T. Duncan),,66,62
251,3,5:50.0,P. Mills enters the game for T. Duncan,,66,62
252,3,5:50.0,B. Diaw enters the game for D. Green,,66,62
253,3,5:50.0,M. Ginóbili enters the game for T. Parker,,66,62
254,3,5:21.0,L. Aldridge misses 2-pt layup at rim (block by M. Plumlee),,66,62
255,3,5:19.0,,Defensive rebound by D. Lillard,66,62
256,3,5:18.0,,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),66,64
257,3,5:08.0,B. Diaw misses 3-pt jump shot from 25 ft,,66,64
258,3,5:07.0,,Defensive rebound by M. Leonard,66,64
259,3,5:01.0,,Shooting foul by B. Diaw (drawn by D. Lillard),66,64
260,3,5:01.0,,D. Lillard makes free throw 1 of 2,66,65
261,3,5:01.0,,A. Crabbe enters the game for C. McCollum,66,65
262,3,5:01.0,D. West enters the game for B. Diaw,,66,65
263,3,5:01.0,,D. Lillard makes free throw 2 of 2,66,66
264,3,4:58.0,Personal take foul by D. Lillard (drawn by P. Mills),,66,66
265,3,4:58.0,,M. Harkless enters the game for M. Leonard,66,66
266,3,4:58.0,R. Butler enters the game for D. West,,66,66
267,3,4:47.0,Personal foul by A. Crabbe (drawn by M. Ginóbili),,66,66
268,3,4:35.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by R. Butler),,68,66
269,3,4:22.0,,A. Aminu misses 3-pt jump shot from 23 ft,68,66
270,3,4:22.0,Defensive rebound by Team,,68,66
271,3,4:07.0,L. Aldridge makes 2-pt jump shot from 11 ft,,70,66
272,3,3:55.0,,Personal foul by M. Ginóbili (drawn by A. Crabbe),70,66
273,3,3:55.0,,A. Crabbe makes free throw 1 of 2,70,67
274,3,3:55.0,,E. Davis enters the game for M. Plumlee,70,67
275,3,3:55.0,,A. Crabbe makes free throw 2 of 2,70,68
276,3,3:45.0,Shooting foul by E. Davis (drawn by L. Aldridge),,70,68
277,3,3:45.0,L. Aldridge makes free throw 1 of 2,,71,68
278,3,3:45.0,,G. Henderson enters the game for A. Aminu,71,68
279,3,3:45.0,L. Aldridge makes free throw 2 of 2,,72,68
280,3,3:24.0,,G. Henderson makes 2-pt jump shot from 15 ft,72,70
281,3,3:12.0,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Leonard),,75,70
282,3,2:52.0,,G. Henderson makes 2-pt jump shot from 17 ft (assist by E. Davis),75,72
283,3,2:37.0,L. Aldridge misses 2-pt jump shot from 10 ft,,75,72
284,3,2:36.0,Offensive rebound by M. Ginóbili,,75,72
285,3,2:21.0,M. Ginóbili misses 2-pt jump shot from 17 ft,,75,72
286,3,2:20.0,Offensive rebound by M. Ginóbili,,75,72
287,3,2:18.0,M. Ginóbili makes 2-pt layup from 1 ft,,77,72
288,3,2:18.0,,Portland full timeout,77,72
289,3,2:18.0,D. West enters the game for L. Aldridge,,77,72
290,3,2:18.0,D. Green enters the game for K. Leonard,,77,72
291,3,2:03.0,,A. Crabbe misses 2-pt layup from 1 ft,77,72
292,3,2:01.0,,Offensive rebound by E. Davis,77,72
293,3,2:01.0,,E. Davis makes 2-pt dunk at rim,77,74
294,3,1:46.0,D. West makes 2-pt hook shot from 2 ft (assist by M. Ginóbili),,79,74
295,3,1:37.0,,Personal foul by M. Ginóbili (drawn by E. Davis),79,74
296,3,1:37.0,,E. Davis misses free throw 1 of 2,79,74
297,3,1:37.0,,Offensive rebound by Team,79,74
298,3,1:37.0,,E. Davis makes free throw 2 of 2,79,75
299,3,1:20.0,D. West misses 2-pt jump shot from 14 ft,,79,75
300,3,1:19.0,,Defensive rebound by G. Henderson,79,75
301,3,1:12.0,,M. Harkless misses 2-pt layup from 2 ft,79,75
302,3,1:12.0,,Offensive rebound by Team,79,75
303,3,1:04.0,,Turnover by D. Lillard (lost ball; steal by R. Butler),79,75
304,3,0:48.0,M. Ginóbili makes 2-pt jump shot from 5 ft,,81,75
305,3,0:32.0,,D. Lillard misses 2-pt jump shot from 10 ft,81,75
306,3,0:31.0,Defensive rebound by D. Green,,81,75
307,3,0:09.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,81,75
308,3,0:08.0,,Defensive rebound by D. Lillard,81,75
309,4,11:49.0,,C. McCollum misses 2-pt layup from 2 ft,81,75
310,4,11:48.0,Defensive rebound by D. West,,81,75
311,4,11:42.0,D. Green misses 3-pt jump shot from 23 ft,,81,75
312,4,11:41.0,Offensive rebound by M. Ginóbili,,81,75
313,4,11:30.0,M. Ginóbili misses 2-pt layup from 2 ft,,81,75
314,4,11:30.0,,Defensive rebound by A. Crabbe,81,75
315,4,11:16.0,,G. Henderson makes 2-pt jump shot from 20 ft (assist by M. Harkless),81,77
316,4,11:11.0,Turnover by P. Mills (lost ball; steal by E. Davis),,81,77
317,4,11:10.0,,E. Davis makes 2-pt layup from 1 ft,81,79
318,4,10:50.0,D. Green makes 3-pt jump shot from 22 ft (assist by D. West),,84,79
319,4,10:29.0,,C. McCollum misses 2-pt jump shot from 3 ft,84,79
320,4,10:28.0,Defensive rebound by D. West,,84,79
321,4,10:23.0,R. Butler makes 2-pt layup from 2 ft (assist by D. West),,86,79
322,4,10:04.0,,Turnover by C. McCollum (lost ball),86,79
323,4,9:55.0,Turnover by R. Butler (lost ball),,86,79
324,4,9:55.0,,M. Plumlee enters the game for E. Davis,86,79
325,4,9:44.0,,A. Crabbe makes 2-pt jump shot from 21 ft (assist by C. McCollum),86,81
326,4,9:43.0,San Antonio full timeout,,86,81
327,4,9:43.0,,A. Aminu enters the game for M. Harkless,86,81
328,4,9:43.0,K. Leonard enters the game for R. Butler,,86,81
329,4,9:22.0,K. Leonard makes 2-pt dunk at rim (assist by D. Green),,88,81
330,4,9:19.0,,Personal take foul by D. West (drawn by C. McCollum),88,81
331,4,9:19.0,B. Diaw enters the game for K. Leonard,,88,81
332,4,9:08.0,,C. McCollum misses 2-pt jump shot from 14 ft,88,81
333,4,9:05.0,,Offensive rebound by M. Plumlee,88,81
334,4,8:57.0,,G. Henderson makes 2-pt jump shot from 16 ft,88,83
335,4,8:38.0,P. Mills makes 2-pt jump shot from 18 ft,,90,83
336,4,8:25.0,,A. Crabbe misses 2-pt jump shot from 22 ft,90,83
337,4,8:25.0,,Offensive rebound by C. McCollum,90,83
338,4,8:23.0,,Shooting foul by D. Green (drawn by M. Plumlee),90,83
339,4,8:23.0,,M. Plumlee misses free throw 1 of 2,90,83
340,4,8:23.0,,Offensive rebound by Team,90,83
341,4,8:23.0,R. Butler enters the game for M. Ginóbili,,90,83
342,4,8:23.0,T. Parker enters the game for P. Mills,,90,83
343,4,8:23.0,L. Aldridge enters the game for D. West,,90,83
344,4,8:23.0,,D. Lillard enters the game for C. McCollum,90,83
345,4,8:23.0,,M. Plumlee makes free throw 2 of 2,90,84
346,4,8:04.0,D. Green makes 3-pt jump shot from 24 ft (assist by L. Aldridge),,93,84
347,4,7:51.0,,Shooting foul by L. Aldridge (drawn by M. Plumlee),93,84
348,4,7:51.0,,M. Plumlee makes free throw 1 of 2,93,85
349,4,7:51.0,K. Leonard enters the game for R. Butler,,93,85
350,4,7:51.0,,M. Plumlee misses free throw 2 of 2,93,85
351,4,7:49.0,,Offensive rebound by D. Lillard,93,85
352,4,7:43.0,,G. Henderson makes 2-pt dunk at rim (assist by D. Lillard),93,87
353,4,7:23.0,K. Leonard makes 2-pt layup from 1 ft,,95,87
354,4,7:12.0,,Personal foul by K. Leonard (drawn by D. Lillard),95,87
355,4,7:08.0,,D. Lillard misses 3-pt jump shot from 25 ft,95,87
356,4,7:07.0,Defensive rebound by K. Leonard,,95,87
357,4,6:59.0,L. Aldridge makes 2-pt layup from 1 ft (assist by B. Diaw),,97,87
358,4,6:59.0,,Portland full timeout,97,87
359,4,6:59.0,,C. McCollum enters the game for A. Crabbe,97,87
360,4,6:45.0,,Turnover by C. McCollum (bad pass; steal by T. Parker),97,87
361,4,6:25.0,B. Diaw makes 2-pt hook shot from 3 ft,,99,87
362,4,6:12.0,,M. Plumlee misses 2-pt layup from 1 ft,99,87
363,4,6:12.0,Defensive rebound by B. Diaw,,99,87
364,4,5:54.0,L. Aldridge misses 2-pt jump shot from 3 ft (block by A. Aminu),,99,87
365,4,5:53.0,Offensive rebound by B. Diaw,,99,87
366,4,5:51.0,B. Diaw misses 2-pt layup from 1 ft,,99,87
367,4,5:50.0,,Defensive rebound by G. Henderson,99,87
368,4,5:25.0,,G. Henderson makes 2-pt layup at rim (assist by A. Aminu),99,89
369,4,5:19.0,Offensive foul by K. Leonard (drawn by G. Henderson),,99,89
370,4,5:19.0,Turnover by K. Leonard (offensive foul),,99,89
371,4,5:06.0,,D. Lillard makes 2-pt layup at rim (assist by M. Plumlee),99,91
372,4,4:51.0,Shooting foul by M. Plumlee (drawn by L. Aldridge),,99,91
373,4,4:51.0,L. Aldridge makes free throw 1 of 2,,100,91
374,4,4:51.0,L. Aldridge misses free throw 2 of 2,,100,91
375,4,4:50.0,,Defensive rebound by A. Aminu,100,91
376,4,4:44.0,,Shooting foul by D. Green (drawn by D. Lillard),100,91
377,4,4:44.0,,D. Lillard misses free throw 1 of 2,100,91
378,4,4:44.0,,Offensive rebound by Team,100,91
379,4,4:44.0,,D. Lillard makes free throw 2 of 2,100,92
380,4,4:33.0,T. Parker makes 2-pt jump shot from 10 ft,,102,92
381,4,4:09.0,,C. McCollum misses 2-pt jump shot from 4 ft,102,92
382,4,4:09.0,,Offensive rebound by Team,102,92
383,4,4:09.0,Loose ball foul by L. Aldridge (drawn by C. McCollum),,102,92
