,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
391,4,9:43.0,,Turnover by P. Mills (bad pass; steal by T. Lawson),78,105
392,4,9:37.0,T. Jones misses 3-pt jump shot from 25 ft,,78,105
393,4,9:35.0,Offensive rebound by M. Thornton,,78,105
394,4,9:31.0,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Thornton),,81,105
395,4,9:31.0,,San Antonio full timeout,81,105
396,4,9:31.0,,B. Diaw enters the game for D. Green,81,105
397,4,9:31.0,,R. McCallum enters the game for P. Mills,81,105
398,4,9:31.0,,R. Butler enters the game for D. West,81,105
399,4,9:09.0,,B. Diaw misses 3-pt jump shot from 24 ft,81,105
400,4,9:08.0,Defensive rebound by J. Terry,,81,105
401,4,8:58.0,J. Smith makes 2-pt jump shot from 3 ft,,83,105
402,4,8:44.0,,B. Marjanović misses 2-pt jump shot from 6 ft,83,105
403,4,8:43.0,Defensive rebound by T. Lawson,,83,105
404,4,8:36.0,J. Smith misses 3-pt jump shot from 25 ft,,83,105
405,4,8:35.0,,Defensive rebound by R. McCallum,83,105
406,4,8:25.0,,B. Marjanović makes 2-pt dunk at rim (assist by R. McCallum),83,107
407,4,8:01.0,J. Smith misses 2-pt hook shot from 8 ft,,83,107
408,4,8:00.0,,Defensive rebound by B. Marjanović,83,107
409,4,7:40.0,,R. McCallum makes 3-pt jump shot from 23 ft (assist by R. Butler),83,110
410,4,7:14.0,T. Jones makes 2-pt dunk at rim,,85,110
411,4,6:54.0,,Shooting foul by J. Smith (drawn by B. Marjanović),85,110
412,4,6:54.0,,B. Marjanović makes free throw 1 of 2,85,111
413,4,6:54.0,,B. Marjanović makes free throw 2 of 2,85,112
414,4,6:43.0,Personal foul by J. Simmons (drawn by J. Terry),,85,112
415,4,6:31.0,Shooting foul by B. Marjanović (drawn by J. Smith),,85,112
416,4,6:31.0,J. Smith makes free throw 1 of 2,,86,112
417,4,6:31.0,J. Smith makes free throw 2 of 2,,87,112
418,4,6:15.0,,B. Diaw misses 3-pt jump shot from 25 ft,87,112
419,4,6:13.0,,Offensive rebound by B. Marjanović,87,112
420,4,6:10.0,,B. Marjanović misses 2-pt layup from 2 ft (block by J. Smith),87,112
421,4,6:10.0,Offensive rebound by J. Smith,,87,112
422,4,5:55.0,M. Thornton misses 2-pt jump shot from 3 ft (block by R. Butler),,87,112
423,4,5:53.0,,Defensive rebound by B. Marjanović,87,112
424,4,5:35.0,,R. McCallum makes 2-pt jump shot from 11 ft,87,114
425,4,5:18.0,T. Jones makes 2-pt layup from 2 ft,,89,114
426,4,5:00.0,,R. McCallum misses 2-pt layup at rim,89,114
427,4,4:59.0,Defensive rebound by J. Terry,,89,114
428,4,4:51.0,J. Terry misses 3-pt jump shot from 25 ft,,89,114
429,4,4:50.0,Offensive rebound by T. Lawson,,89,114
430,4,4:47.0,M. Thornton misses 3-pt jump shot from 24 ft,,89,114
431,4,4:46.0,,Defensive rebound by B. Marjanović,89,114
432,4,4:30.0,,R. McCallum makes 3-pt jump shot from 24 ft (assist by R. Butler),89,117
433,4,4:13.0,Shooting foul by B. Diaw (drawn by T. Jones),,89,117
434,4,4:13.0,Official timeout,,89,117
435,4,4:13.0,T. Jones makes free throw 1 of 2,,90,117
436,4,4:13.0,T. Jones misses free throw 2 of 2,,90,117
437,4,4:12.0,,Defensive rebound by B. Marjanović,90,117
438,4,3:49.0,,R. Butler makes 2-pt jump shot from 19 ft (assist by R. McCallum),90,119
439,4,3:41.0,J. Terry makes 3-pt jump shot from 24 ft,,93,119
440,4,3:30.0,,R. Butler misses 3-pt jump shot from 24 ft,93,119
441,4,3:28.0,,Offensive rebound by R. McCallum,93,119
442,4,3:26.0,,B. Marjanović makes 2-pt dunk at rim (assist by R. McCallum),93,121
443,4,3:10.0,J. Terry misses 3-pt jump shot from 24 ft,,93,121
444,4,3:09.0,Offensive rebound by T. Jones,,93,121
445,4,3:06.0,Shooting foul by J. Simmons (drawn by T. Jones),,93,121
446,4,3:06.0,T. Jones makes free throw 1 of 2,,94,121
447,4,3:06.0,T. Jones makes free throw 2 of 2,,95,121
448,4,2:57.0,,J. Simmons misses 2-pt jump shot from 6 ft,95,121
449,4,2:55.0,,Offensive rebound by B. Marjanović,95,121
450,4,2:54.0,,B. Marjanović makes 2-pt layup from 2 ft,95,123
451,4,2:40.0,T. Jones makes 2-pt layup at rim,,97,123
452,4,2:21.0,,B. Marjanović misses 2-pt jump shot from 8 ft,97,123
453,4,2:20.0,Defensive rebound by M. Thornton,,97,123
454,4,2:13.0,T. Jones misses 3-pt jump shot from 24 ft,,97,123
455,4,2:11.0,,Defensive rebound by R. Butler,97,123
456,4,2:00.0,,J. Simmons misses 2-pt jump shot from 19 ft,97,123
457,4,1:59.0,Defensive rebound by M. Thornton,,97,123
458,4,1:50.0,J. Smith misses 3-pt jump shot from 25 ft,,97,123
459,4,1:48.0,,Defensive rebound by R. McCallum,97,123
460,4,1:38.0,,J. Simmons misses 3-pt jump shot from 22 ft,97,123
461,4,1:37.0,,Offensive rebound by J. Simmons,97,123
462,4,1:35.0,,J. Simmons makes 2-pt dunk at rim,97,125
463,4,1:24.0,Shooting block foul by B. Diaw (drawn by T. Jones),,97,125
464,4,1:24.0,Houston full timeout,,97,125
465,4,1:24.0,T. Jones makes free throw 1 of 2,,98,125
466,4,1:24.0,T. Jones makes free throw 2 of 2,,99,125
467,4,1:13.0,,B. Marjanović makes 2-pt jump shot from 5 ft (assist by B. Diaw),99,127
468,4,0:56.0,Offensive foul by J. Smith (drawn by B. Diaw),,99,127
469,4,0:56.0,Turnover by J. Smith (offensive foul),,99,127
470,4,0:56.0,Technical foul by J. Smith,,99,127
471,4,0:56.0,,J. Simmons makes technical free throw,99,128
472,4,0:44.0,,B. Marjanović makes 2-pt dunk at rim (assist by B. Diaw),99,130
473,4,0:29.0,T. Jones misses 2-pt jump shot from 14 ft,,99,130
474,4,0:28.0,,Defensive rebound by B. Diaw,99,130
475,4,0:06.0,,R. McCallum misses 3-pt jump shot from 23 ft,99,130
476,4,0:05.0,Defensive rebound by T. Jones,,99,130
