,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
387,4,6:03.0,Defensive rebound by I. Thomas,,84,75
388,4,5:57.0,T. Zeller misses 2-pt layup from 1 ft,,84,75
389,4,5:56.0,,Defensive rebound by D. Sloan,84,75
390,4,5:46.0,,Shooting foul by K. Olynyk (drawn by T. Young),84,75
391,4,5:46.0,,T. Young makes free throw 1 of 2,84,76
392,4,5:46.0,,T. Robinson enters the game for B. Lopez,84,76
393,4,5:46.0,,T. Young makes free throw 2 of 2,84,77
394,4,5:31.0,I. Thomas misses 2-pt jump shot from 3 ft (block by T. Young),,84,77
395,4,5:31.0,,Defensive rebound by T. Young,84,77
396,4,5:31.0,A. Johnson enters the game for T. Zeller,,84,77
397,4,5:10.0,,J. Johnson misses 2-pt jump shot from 15 ft,84,77
398,4,5:09.0,,Offensive rebound by T. Young,84,77
399,4,5:02.0,,Turnover by T. Robinson (3 sec),84,77
400,4,4:47.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by I. Thomas),,87,77
401,4,4:27.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Sloan),87,79
402,4,4:09.0,I. Thomas makes 2-pt jump shot from 19 ft,,89,79
403,4,4:01.0,,D. Sloan misses 2-pt layup from 1 ft,89,79
404,4,4:00.0,,Offensive rebound by T. Robinson,89,79
405,4,3:58.0,,T. Robinson misses 2-pt layup from 1 ft,89,79
406,4,3:57.0,Defensive rebound by A. Johnson,,89,79
407,4,3:47.0,Shooting foul by D. Sloan (drawn by I. Thomas),,89,79
408,4,3:47.0,Technical foul by I. Thomas,,89,79
409,4,3:47.0,,W. Ellington makes technical free throw,89,80
410,4,3:47.0,I. Thomas makes free throw 1 of 2,,90,80
411,4,3:47.0,,B. Bogdanović enters the game for W. Ellington,90,80
412,4,3:47.0,,S. Larkin enters the game for D. Sloan,90,80
413,4,3:47.0,,B. Lopez enters the game for T. Robinson,90,80
414,4,3:47.0,T. Zeller enters the game for K. Olynyk,,90,80
415,4,3:47.0,I. Thomas misses free throw 2 of 2,,90,80
416,4,3:45.0,Offensive rebound by A. Johnson,,90,80
417,4,3:38.0,I. Thomas misses 2-pt layup from 1 ft,,90,80
418,4,3:37.0,,Defensive rebound by B. Lopez,90,80
419,4,3:32.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by S. Larkin),90,82
420,4,3:32.0,,Shooting foul by E. Turner (drawn by B. Bogdanović),90,82
421,4,3:32.0,K. Olynyk enters the game for T. Zeller,,90,82
422,4,3:32.0,,B. Bogdanović makes free throw 1 of 1,90,83
423,4,3:14.0,E. Turner misses 2-pt jump shot from 10 ft,,90,83
424,4,3:13.0,,Defensive rebound by T. Young,90,83
425,4,3:00.0,,J. Johnson makes 2-pt jump shot from 7 ft,90,85
426,4,2:59.0,Boston full timeout,,90,85
427,4,2:59.0,M. Smart enters the game for E. Turner,,90,85
428,4,2:42.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),,93,85
429,4,2:19.0,,J. Johnson makes 2-pt jump shot from 7 ft,93,87
430,4,2:09.0,Personal foul by J. Johnson (drawn by J. Crowder),,93,87
431,4,2:00.0,Shooting foul by S. Larkin (drawn by I. Thomas),,93,87
432,4,2:00.0,I. Thomas makes free throw 1 of 2,,94,87
433,4,2:00.0,T. Zeller enters the game for K. Olynyk,,94,87
434,4,2:00.0,I. Thomas makes free throw 2 of 2,,95,87
435,4,1:45.0,,Personal foul by A. Johnson (drawn by J. Johnson),95,87
436,4,1:45.0,,J. Johnson makes free throw 1 of 2,95,88
437,4,1:45.0,K. Olynyk enters the game for T. Zeller,,95,88
438,4,1:45.0,,J. Johnson makes free throw 2 of 2,95,89
439,4,1:29.0,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),,97,89
440,4,1:29.0,Shooting foul by B. Lopez (drawn by J. Crowder),,97,89
441,4,1:29.0,T. Zeller enters the game for K. Olynyk,,97,89
442,4,1:29.0,J. Crowder makes free throw 1 of 1,,98,89
443,4,1:22.0,,Personal foul by M. Smart (drawn by B. Bogdanović),98,89
444,4,1:22.0,,B. Bogdanović makes free throw 1 of 2,98,90
445,4,1:22.0,K. Olynyk enters the game for T. Zeller,,98,90
446,4,1:22.0,,B. Bogdanović makes free throw 2 of 2,98,91
447,4,1:10.0,Boston full timeout,,98,91
448,4,1:10.0,,Violation by Team (delay of game),98,91
449,4,1:10.0,Violation by Team (delay of game),,98,91
450,4,1:00.0,M. Smart makes 2-pt layup from 2 ft,,100,91
451,4,0:51.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,100,91
452,4,0:50.0,Defensive rebound by J. Crowder,,100,91
453,4,0:30.0,I. Thomas misses 2-pt jump shot from 4 ft,,100,91
454,4,0:27.0,Offensive rebound by M. Smart,,100,91
455,4,0:27.0,M. Smart misses 2-pt layup from 2 ft (block by B. Bogdanović),,100,91
456,4,0:26.0,Offensive rebound by M. Smart,,100,91
457,4,0:24.0,M. Smart misses 2-pt layup from 2 ft (block by B. Bogdanović),,100,91
458,4,0:23.0,Offensive rebound by M. Smart,,100,91
459,4,0:22.0,Personal foul by B. Lopez (drawn by M. Smart),,100,91
460,4,0:22.0,M. Smart misses free throw 1 of 2,,100,91
461,4,0:22.0,Offensive rebound by Team,,100,91
462,4,0:22.0,M. Smart makes free throw 2 of 2,,101,91
463,4,0:22.0,,Brooklyn full timeout,101,91
464,4,0:22.0,J. Jerebko enters the game for K. Olynyk,,101,91
465,4,0:22.0,E. Turner enters the game for I. Thomas,,101,91
466,4,0:22.0,,W. Ellington enters the game for T. Young,101,91
467,4,0:17.0,,J. Johnson makes 3-pt jump shot from 25 ft,101,94
468,4,0:17.0,Personal foul by S. Larkin (drawn by J. Crowder),,101,94
469,4,0:17.0,J. Crowder makes free throw 1 of 2,,102,94
470,4,0:17.0,J. Crowder makes free throw 2 of 2,,103,94
471,4,0:17.0,,Brooklyn full timeout,103,94
472,4,0:13.0,,S. Larkin misses 2-pt jump shot from 11 ft,103,94
473,4,0:12.0,Defensive rebound by Team,,103,94
