,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,ATLANTA_ACTION,LA CLIPPERS_SCORE,ATLANTA_SCORE
387,4,5:14.0,J. Crawford makes 2-pt jump shot from 4 ft,,74,69
388,4,4:48.0,,P. Millsap misses 2-pt jump shot from 18 ft,74,69
389,4,4:46.0,Defensive rebound by D. Jordan,,74,69
390,4,4:26.0,Turnover by C. Paul (bad pass; steal by P. Millsap),,74,69
391,4,4:24.0,,Personal foul by J. Crawford (drawn by K. Bazemore),74,69
392,4,4:10.0,,J. Teague makes 3-pt jump shot from 24 ft,74,72
393,4,3:51.0,Shooting foul by K. Bazemore (drawn by D. Jordan),,74,72
394,4,3:51.0,D. Jordan makes free throw 1 of 2,,75,72
395,4,3:51.0,D. Jordan misses free throw 2 of 2,,75,72
396,4,3:50.0,,Defensive rebound by P. Millsap,75,72
397,4,3:39.0,,A. Horford misses 3-pt jump shot from 25 ft,75,72
398,4,3:38.0,,Offensive rebound by P. Millsap,75,72
399,4,3:38.0,,Personal foul by L. Mbah a Moute (drawn by P. Millsap),75,72
400,4,3:38.0,,P. Millsap misses free throw 1 of 2,75,72
401,4,3:38.0,,Offensive rebound by Team,75,72
402,4,3:38.0,,P. Millsap makes free throw 2 of 2,75,73
403,4,3:37.0,Personal take foul by K. Korver (drawn by D. Jordan),,75,73
404,4,3:36.0,Personal take foul by K. Korver (drawn by D. Jordan),,75,73
405,4,3:36.0,D. Jordan makes free throw 1 of 2,,76,73
406,4,3:36.0,D. Jordan makes free throw 2 of 2,,77,73
407,4,3:21.0,,J. Teague makes 2-pt layup from 1 ft,77,75
408,4,3:16.0,Personal take foul by A. Horford (drawn by D. Jordan),,77,75
409,4,3:16.0,D. Jordan makes free throw 1 of 2,,78,75
410,4,3:16.0,D. Jordan makes free throw 2 of 2,,79,75
411,4,2:59.0,,J. Teague makes 2-pt layup at rim,79,77
412,4,2:32.0,J. Crawford misses 2-pt jump shot from 15 ft,,79,77
413,4,2:32.0,,Defensive rebound by Team,79,77
414,4,2:32.0,LA Clippers full timeout,,79,77
415,4,2:15.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by A. Horford),79,79
416,4,1:53.0,C. Paul makes 2-pt jump shot from 18 ft,,81,79
417,4,1:43.0,,A. Horford misses 3-pt jump shot from 25 ft,81,79
418,4,1:41.0,Defensive rebound by L. Mbah a Moute,,81,79
419,4,1:18.0,C. Paul misses 3-pt jump shot from 26 ft,,81,79
420,4,1:17.0,,Defensive rebound by A. Horford,81,79
421,4,0:54.0,,Turnover by J. Teague (lost ball; steal by L. Mbah a Moute),81,79
422,4,0:54.0,LA Clippers full timeout,,81,79
423,4,0:54.0,,T. Sefolosha enters the game for K. Korver,81,79
424,4,0:54.0,W. Johnson enters the game for L. Mbah a Moute,,81,79
425,4,0:41.0,J. Redick misses 3-pt jump shot from 24 ft,,81,79
426,4,0:38.0,,Defensive rebound by J. Teague,81,79
427,4,0:33.0,,Atlanta full timeout,81,79
428,4,0:33.0,L. Mbah a Moute enters the game for W. Johnson,,81,79
429,4,0:33.0,,K. Korver enters the game for T. Sefolosha,81,79
430,4,0:33.0,A. Rivers enters the game for J. Crawford,,81,79
431,4,0:25.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by A. Horford),81,82
432,4,0:25.0,LA Clippers full timeout,,81,82
433,4,0:25.0,J. Crawford enters the game for L. Mbah a Moute,,81,82
434,4,0:25.0,W. Johnson enters the game for A. Rivers,,81,82
435,4,0:25.0,,T. Sefolosha enters the game for K. Korver,81,82
436,4,0:15.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,83,82
437,4,0:15.0,,Atlanta full timeout,83,82
438,4,0:15.0,,K. Korver enters the game for T. Sefolosha,83,82
439,4,0:15.0,L. Mbah a Moute enters the game for W. Johnson,,83,82
440,4,0:15.0,A. Rivers enters the game for J. Crawford,,83,82
441,4,0:09.0,,P. Millsap misses 2-pt jump shot from 4 ft,83,82
442,4,0:09.0,Defensive rebound by D. Jordan,,83,82
443,4,0:09.0,LA Clippers full timeout,,83,82
444,4,0:09.0,J. Crawford enters the game for L. Mbah a Moute,,83,82
445,4,0:09.0,W. Johnson enters the game for D. Jordan,,83,82
446,4,0:09.0,P. Pierce enters the game for A. Rivers,,83,82
447,4,0:09.0,,T. Sefolosha enters the game for K. Korver,83,82
448,4,0:08.0,Personal take foul by T. Sefolosha (drawn by J. Crawford),,83,82
449,4,0:08.0,J. Crawford makes free throw 1 of 2,,84,82
450,4,0:08.0,L. Mbah a Moute enters the game for W. Johnson,,84,82
451,4,0:08.0,D. Jordan enters the game for P. Pierce,,84,82
452,4,0:08.0,A. Rivers enters the game for J. Redick,,84,82
453,4,0:08.0,J. Crawford makes free throw 2 of 2,,85,82
454,4,0:08.0,,Atlanta full timeout,85,82
455,4,0:08.0,,K. Korver enters the game for T. Sefolosha,85,82
456,4,0:08.0,,M. Scott enters the game for K. Bazemore,85,82
457,4,0:08.0,J. Redick enters the game for J. Crawford,,85,82
458,4,0:07.0,,Personal take foul by J. Redick (drawn by A. Horford),85,82
459,4,0:07.0,,A. Horford misses free throw 1 of 2,85,82
460,4,0:07.0,,Offensive rebound by Team,85,82
461,4,0:07.0,J. Crawford enters the game for L. Mbah a Moute,,85,82
462,4,0:07.0,W. Johnson enters the game for D. Jordan,,85,82
463,4,0:07.0,P. Pierce enters the game for A. Rivers,,85,82
464,4,0:07.0,,A. Horford makes free throw 2 of 2,85,83
465,4,0:06.0,Turnover by P. Pierce (bad pass),,85,83
466,4,0:06.0,L. Mbah a Moute enters the game for P. Pierce,,85,83
467,4,0:06.0,A. Rivers enters the game for W. Johnson,,85,83
468,4,0:06.0,D. Jordan enters the game for J. Crawford,,85,83
469,4,0:01.0,,P. Millsap misses 2-pt layup at rim,85,83
470,4,0:01.0,Defensive rebound by D. Jordan,,85,83
